OG	n_genes	n_species	Dom. pepper	Potato	S. Pennelli	S. pimp	Tomato	Tomato Cherry	Wild pepper
OG27007	44	7	Capana02g000442,Capana10g001101,Capana02g002678,Capana04g002245,Capana12g001014,Capana11g000949	PGSC0003DMP400031065,PGSC0003DMP400027121,PGSC0003DMP400042247,PGSC0003DMP400031066,PGSC0003DMP400001376,PGSC0003DMP400042246,PGSC0003DMP400031067,PGSC0003DMP400001375	Sopen03g006840.1,Sopen10g023020.1,Sopen02g030110.2,Sopen02g030110.1,Sopen02g013830.1,Sopen01g051720.1,Sopen11g020020.1	SPI03g01087.1,SPI10g02831.1,SPI01g08566.1,SPI11g02775.1,SPI02g02067.1,SPI02g03868.1	Solyc02g085430.4.1,Solyc10g051330.3.1,Solyc11g044460.3.1,Solyc02g062790.3.1,Solyc01g109530.3.1,Solyc03g034060.4.1	SLYcer03g00925.1,SLYcer02g03186.1,SLYcer11g02716.1,SLYcer01g08344.1,SLYcer02g04943.1,SLYcer10g04331.1	Capang02g000399,Capang10g000927,Capang11g000967,Capang02g002406,Capang01g005054
OG27014	44	7	Capana01g002219,Capana11g001621,Capana00g003237	PGSC0003DMP400013701,PGSC0003DMP400030780,PGSC0003DMP400052721,PGSC0003DMP400001624,PGSC0003DMP400053808,PGSC0003DMP400002555,PGSC0003DMP400052719,PGSC0003DMP400030782,PGSC0003DMP400053810,PGSC0003DMP400031313,PGSC0003DMP400001623,PGSC0003DMP400034388,PGSC0003DMP400030781	Sopen05g003020.1,Sopen01g006430.1,Sopen05g003020.2,Sopen07g003860.1,Sopen02g032550.1	SPI09g01731.1,SPI07g00540.1,SPI02g04121.1,SPI12g02476.1,SPI03g01320.1,SPI01g01018.1,SPI05g00375.1,SPI12g02477.1	Solyc01g010780.4.1,Solyc07g007980.3.1,Solyc05g007050.4.1,Solyc02g087830.4.1	SLYcer03g01112.1,SLYcer09g01854.1,SLYcer09g01851.1,SLYcer03g02000.1,SLYcer05g00339.1,SLYcer02g05191.1,SLYcer01g00959.1	Capang00g005222,Capang11g001578,Capang00g002678,Capang01g001903
OG27120	51	7	Capana12g000452,Capana04g000005,Capana07g001711,Capana12g000857,Capana07g001710,Capana07g001709,Capana10g000085,Capana10g000337	PGSC0003DMP400046569,PGSC0003DMP400046568,PGSC0003DMP400016570,PGSC0003DMP400046570,PGSC0003DMP400046567,PGSC0003DMP400037877,PGSC0003DMP400036871,PGSC0003DMP400037876,PGSC0003DMP400046565,PGSC0003DMP400003649	Sopen12g030030.1,Sopen12g032100.1,Sopen10g004060.1,Sopen10g003010.1,Sopen07g027680.1,Sopen10g004060.2,Sopen07g027690.1	SPI07g05615.1,SPI12g04575.1,SPI07g05614.1,SPI10g00313.1,SPI10g00424.1,SPI12g04850.1	Solyc07g053710.3.1,Solyc10g007110.3.1,Solyc12g096240.3.1,Solyc12g088000.2.1,Solyc10g008200.4.1,Solyc07g053720.3.1	SLYcer07g04890.1,SLYcer12g04621.1,SLYcer10g00449.1,SLYcer12g04890.1,SLYcer10g00561.1,SLYcer07g04889.1	Capang12g000735,Capang12g000378,Capang00g003796,Capang04g000001,Capang07g001704,Capang10g000081,Capang12g000736,Capang10g000240
OG27193	57	7	Capana05g000479,Capana08g001161,Capana03g000195,Capana11g001603,Capana00g004439,Capana01g002212	PGSC0003DMP400001657,PGSC0003DMP400004627,PGSC0003DMP400033649,PGSC0003DMP400001658,PGSC0003DMP400005909,PGSC0003DMP400033650,PGSC0003DMP400044379,PGSC0003DMP400016922,PGSC0003DMP400056149,PGSC0003DMP400016924,PGSC0003DMP400044380,PGSC0003DMP400016921	Sopen07g014930.2,Sopen04g026290.1,Sopen12g023200.1,Sopen03g040260.1,Sopen12g027790.1,Sopen01g006300.1,Sopen12g027790.2,Sopen01g040400.3,Sopen05g003100.1,Sopen07g014930.1	SPI01g00999.1,SPI05g00387.1,SPI03g05406.1,SPI01g07390.1,SPI12g04181.1,SPI12g01906.1,SPI04g03989.1	Solyc01g096690.3.1,Solyc04g063370.3.1,Solyc03g121440.4.1,Solyc07g027020.4.1,Solyc12g044840.2.1,Solyc05g007140.3.1,Solyc01g010660.3.1,Solyc12g077390.3.1	SLYcer01g07882.1,SLYcer01g00935.1,SLYcer05g00353.1,SLYcer03g05368.1,SLYcer12g04243.1,SLYcer12g01828.1,SLYcer04g04349.1	Capang03g000186,Capang01g001915,Capang11g001558,Capang05g000393,Capang01g003735,Capang00g005480,Capang03g003333
OG27301	73	7	Capana01g000175,Capana12g001115,Capana02g002931,Capana02g000635,Capana01g000176,Capana09g000213,Capana10g001739,Capana04g000721	PGSC0003DMP400000572,PGSC0003DMP400021538,PGSC0003DMP400008756,PGSC0003DMP400029780,PGSC0003DMP400008932,PGSC0003DMP400056274,PGSC0003DMP400037135,PGSC0003DMP400021802,PGSC0003DMP400010333,PGSC0003DMP400005972,PGSC0003DMP400064398,PGSC0003DMP400009660,PGSC0003DMP400005960	Sopen12g028690.1,Sopen12g003670.1,Sopen02g036570.1,Sopen08g029870.1,Sopen04g031000.1,Sopen02g014630.1,Sopen08g003970.1,Sopen02g014640.1,Sopen03g007700.1,Sopen07g014620.1,Sopen08g029860.1	SPI08g00505.1,SPI08g06276.1,SPI08g06277.1,SPI12g00448.1,SPI03g01255.1,SPI02g04512.1,SPI02g02166.1,SPI02g02165.1,SPI07g03484.1,SPI12g04412.1	Solyc02g063543.1.1,Solyc08g081550.4.1,Solyc02g091990.3.1,Solyc12g008740.1.1,Solyc08g081535.1.1,Solyc07g026900.1.1,Solyc12g056180.3.1,Solyc03g043890.3.1,Solyc04g077410.4.1,Solyc02g063540.3.1	SLYcer02g03284.1,SLYcer08g06369.1,SLYcer08g00532.1,SLYcer07g01984.1,SLYcer12g00417.1,SLYcer12g04454.1,SLYcer08g06370.1,SLYcer02g05596.1,SLYcer03g01054.1,SLYcer02g03286.1,SLYcer02g03287.1	Capang02g000550,Capang02g000551,Capang07g001240,Capang02g002655,Capang09g000206,Capang04g000697,Capang01g000164,Capang08g001294,Capang10g001488,Capang01g000163
OG27356	83	7	Capana03g000976,Capana02g003408,Capana05g002493,Capana00g002576,Capana05g001858,Capana07g000016,Capana05g001442,Capana10g002311,Capana04g001853,Capana02g002782,Capana03g003783,Capana04g001851,Capana07g000666,Capana06g000961,Capana12g001564,Capana02g002783	PGSC0003DMP400048762,PGSC0003DMP400046878,PGSC0003DMP400069358,PGSC0003DMP400039578,PGSC0003DMP400046877,PGSC0003DMP400048761,PGSC0003DMP400068900,PGSC0003DMP400058281,PGSC0003DMP400038405,PGSC0003DMP400048763,PGSC0003DMP400055438,PGSC0003DMP400055439,PGSC0003DMP400042572,PGSC0003DMP400042573,PGSC0003DMP400048760	Sopen03g033290.1,Sopen06g027690.1,Sopen10g004840.1,Sopen09g031330.1,Sopen09g031330.2,Sopen12g025190.1,Sopen10g014440.1	SPI06g04550.1,SPI10g00524.1,SPI02g04103.1,SPI03g04655.1,SPI11g03243.1,SPI12g02418.1,SPI10g01641.1,SPI06g03529.1,SPI04g01885.1,SPI07g05771.1,SPI04g01881.1,SPI09g04405.1	Solyc10g045270.2.1,Solyc02g087590.3.1,Solyc04g026210.3.1,Solyc06g053375.1.1,Solyc09g082470.4.1,Solyc10g009060.1.1,Solyc03g114210.3.1,Solyc06g071410.3.1,Solyc12g062280.2.1,Solyc04g026230.1.1,Solyc11g039590.3.1	SLYcer12g02640.1,SLYcer06g04689.1,SLYcer03g04601.1,SLYcer07g05036.1,SLYcer09g04749.1,SLYcer12g03753.1,SLYcer11g03181.1,SLYcer02g05172.1,SLYcer10g00665.1	Capang12g000660,Capang02g002505,Capang05g001178,Capang06g000908,Capang05g001213,Capang07g000659,Capang00g004948,Capang10g002065,Capang00g001278,Capang12g001303,Capang03g003692,Capang03g000927,Capang02g002504
OG27482	128	7	Capana04g002426,Capana05g000284,Capana01g004418,Capana03g001859,Capana04g002711,Capana00g001159,Capana04g002723,Capana05g000260,Capana05g000276,Capana04g002765,Capana00g001443,Capana04g002468,Capana05g000247,Capana05g000517,Capana04g002639,Capana04g002804,Capana04g002658,Capana00g001160,Capana04g002791,Capana09g002355,Capana04g002706,Capana04g002794,Capana00g000717,Capana07g000851,Capana05g000275,Capana04g002431,Capana04g002778,Capana05g000266,Capana04g002632,Capana04g002534,Capana05g000255,Capana00g002677,Capana04g002462,Capana04g002367,Capana03g001862,Capana12g002263,Capana05g000256,Capana04g002785,Capana05g000704,Capana07g000169,Capana03g000993,Capana04g002782,Capana05g000261,Capana04g002663,Capana04g002419	PGSC0003DMP400040855,PGSC0003DMP400022139,PGSC0003DMP400035977,PGSC0003DMP400028022,PGSC0003DMP400040897,PGSC0003DMP400040906,PGSC0003DMP400040764,PGSC0003DMP400036469,PGSC0003DMP400028021,PGSC0003DMP400040902,PGSC0003DMP400057245,PGSC0003DMP400046472,PGSC0003DMP400042347,PGSC0003DMP400046474,PGSC0003DMP400040896,PGSC0003DMP400040901,PGSC0003DMP400026544,PGSC0003DMP400024591,PGSC0003DMP400010766,PGSC0003DMP400040857,PGSC0003DMP400032677,PGSC0003DMP400040769,PGSC0003DMP400040858,PGSC0003DMP400040818,PGSC0003DMP400019322,PGSC0003DMP400040766	Sopen04g006760.1,Sopen02g021440.1,Sopen04g007020.1,Sopen03g002040.1,Sopen02g017970.1,Sopen04g004790.1,Sopen00g009730.1,Sopen04g007010.1,Sopen04g008000.1,Sopen07g005840.1,Sopen03g033140.1,Sopen04g006200.1,Sopen07g002870.1	SPI03g00316.1,SPI04g00911.1,SPI04g00565.1,SPI03g00324.1,SPI03g04641.1,SPI03g00325.1,SPI04g01136.1,SPI02g03741.1,SPI07g00381.1,SPI07g00882.1	Solyc03g006080.4.1,Solyc03g006030.4.1,Solyc07g015990.2.1,Solyc02g072470.4.1,Solyc04g012110.2.1,Solyc03g006100.4.1,Solyc07g006770.2.1,Solyc03g114080.2.1	SLYcer03g04587.1,SLYcer03g00189.1,SLYcer04g00589.1,SLYcer07g00312.1,SLYcer03g00174.1,SLYcer02g04047.1,SLYcer04g00977.1,SLYcer07g00854.1,SLYcer04g01399.1,SLYcer02g04832.1	Capang04g002372,Capang12g001943,Capang04g002164,Capang07g000038,Capang01g001325,Capang07g000966,Capang04g002170,Capang00g001772,Capang04g002396,Capang04g002383,Capang00g003009,Capang03g000940,Capang05g000598,Capang00g002738,Capang00g002024,Capang05g000434
OG27486	132	7	Capana12g002810,Capana10g001137,Capana07g000692,Capana11g001559,Capana03g000967,Capana02g002524,Capana02g003556,Capana05g000160,Capana09g000812,Capana12g000605,Capana05g001490,Capana07g000844,Capana02g001948,Capana04g001374,Capana04g002627,Capana08g002776,Capana09g000019	PGSC0003DMP400005268,PGSC0003DMP400032486,PGSC0003DMP400022690,PGSC0003DMP400032487,PGSC0003DMP400040851,PGSC0003DMP400005269,PGSC0003DMP400005270,PGSC0003DMP400001518,PGSC0003DMP400015249,PGSC0003DMP400005265,PGSC0003DMP400022330,PGSC0003DMP400032978,PGSC0003DMP400051724,PGSC0003DMP400023464,PGSC0003DMP400042375,PGSC0003DMP400051723	Sopen09g024870.1,Sopen01g053920.1,Sopen07g022490.1,Sopen10g025490.1,Sopen09g010510.1,Sopen12g004330.1,Sopen07g022370.2,Sopen12g004320.1,Sopen02g028090.1,Sopen11g006840.1,Sopen03g002410.1,Sopen04g006790.1,Sopen04g027060.2,Sopen02g038000.1,Sopen03g033410.1,Sopen04g027060.1,Sopen07g022370.1,Sopen02g022970.1	SPI02g01475.1,SPI07g04494.1,SPI12g01019.1,SPI03g04674.1,SPI11g00881.1,SPI12g00525.1,SPI12g04745.1,SPI04g00914.1,SPI12g01015.1,SPI12g01012.1,SPI07g04522.1,SPI01g08796.1,SPI12g00522.1,SPI04g04256.1,SPI09g01434.1,SPI10g03329.1,SPI02g03632.1,SPI02g03105.1,SPI12g01020.1,SPI12g00862.1,SPI02g04655.1	Solyc03g006400.3.1,Solyc04g071120.3.1,Solyc12g009350.1.1,Solyc12g016100.1.1,Solyc07g042890.3.1,Solyc12g009340.2.1,Solyc09g018060.4.1,Solyc11g012050.1.1,Solyc12g015980.1.1,Solyc07g042680.3.1,Solyc12g016060.1.1,Solyc12g094410.3.1,Solyc12g016030.3.1,Solyc02g078140.3.1,Solyc01g111880.4.1,Solyc04g014690.3.1,Solyc02g083290.4.1,Solyc12g016140.1.1,Solyc10g055720.2.1,Solyc03g114310.3.1,Solyc02g093410.4.1	SLYcer02g04206.1,SLYcer12g04780.1,SLYcer02g05735.1,SLYcer12g00967.1,SLYcer10g04838.1,SLYcer07g03810.1,SLYcer07g03781.1,SLYcer12g00495.1,SLYcer12g00972.1,SLYcer04g01189.1,SLYcer02g04722.1,SLYcer03g04621.1,SLYcer12g00976.1,SLYcer12g00816.1,SLYcer03g00214.1,SLYcer12g00962.1,SLYcer01g08566.1,SLYcer04g04775.1,SLYcer11g00731.1,SLYcer09g01573.1,SLYcer12g00959.1,SLYcer12g00493.1	Capang01g005359,Capang11g001500,Capang05g001212,Capang05g000157,Capang07g000717,Capang10g000956,Capang09g000012,Capang12g002458,Capang02g001729,Capang12g000502,Capang04g001309,Capang02g003278,Capang07g000956,Capang04g002292,Capang03g000917,Capang02g002261,Capang09g000735
OG27505	144	7	Capana02g003614,Capana03g001379,Capana04g002888,Capana04g000780,Capana05g000336,Capana05g000762,Capana02g003616,Capana07g002429,Capana11g000230,Capana11g000398,Capana07g002432,Capana02g003615,Capana05g001770,Capana06g001752,Capana04g000106,Capana07g002431,Capana04g000098,Capana07g002430,Capana04g001881,Capana08g002210,Capana12g000826,Capana04g001588,Capana11g002248,Capana01g002046	PGSC0003DMP400030901,PGSC0003DMP400006005,PGSC0003DMP400038553,PGSC0003DMP400038558,PGSC0003DMP400038554,PGSC0003DMP400035220,PGSC0003DMP400038556,PGSC0003DMP400010691,PGSC0003DMP400020726,PGSC0003DMP400008840,PGSC0003DMP400020470,PGSC0003DMP400030902,PGSC0003DMP400032500,PGSC0003DMP400019193,PGSC0003DMP400001563,PGSC0003DMP400026660,PGSC0003DMP400011247,PGSC0003DMP400010690,PGSC0003DMP400038552,PGSC0003DMP400017598,PGSC0003DMP400020865,PGSC0003DMP400029354,PGSC0003DMP400020471,PGSC0003DMP400001562,PGSC0003DMP400038555,PGSC0003DMP400017461,PGSC0003DMP400030468,PGSC0003DMP400020862,PGSC0003DMP400008841,PGSC0003DMP400035219	Sopen02g038510.1,Sopen11g001070.1,Sopen07g034210.2,Sopen04g035850.2,Sopen04g035850.1,Sopen02g038520.1,Sopen12g030190.1,Sopen04g030700.1,Sopen10g025520.1,Sopen12g013380.1,Sopen01g049110.1,Sopen02g038500.1,Sopen07g034200.1,Sopen07g034210.1,Sopen06g020230.1,Sopen05g005520.1,Sopen03g030210.1,Sopen04g005770.1	SPI05g01191.1,SPI01g08299.1,SPI04g04806.1,SPI11g00250.1,SPI10g03334.1,SPI10g03333.1,SPI12g04596.1,SPI04g00738.1,SPI02g04703.1,SPI03g04336.1,SPI06g03730.1,SPI04g05336.1,SPI07g06357.1,SPI05g00662.1,SPI12g02283.1	Solyc04g011590.3.1,Solyc10g055750.1.1,Solyc12g027880.3.1,Solyc05g009700.4.1,Solyc04g082220.3.1,Solyc07g066020.2.1,Solyc02g093860.3.1,Solyc10g055740.2.1,Solyc12g027890.1.1,Solyc12g088190.2.1,Solyc04g077050.3.1,Solyc05g014530.1.1,Solyc06g060110.3.1,Solyc01g106800.4.1,Solyc03g111040.2.1,Solyc02g093870.4.1,Solyc07g066010.3.1,Solyc11g005070.2.1	SLYcer11g00086.1,SLYcer04g05314.1,SLYcer04g00923.1,SLYcer10g04844.1,SLYcer06g03827.1,SLYcer12g02514.1,SLYcer01g08067.1,SLYcer04g05823.1,SLYcer07g05639.1,SLYcer05g00629.1,SLYcer07g05638.1,SLYcer05g01121.1,SLYcer10g04842.1,SLYcer02g05782.1,SLYcer12g04640.1,SLYcer03g04277.1	Capang11g002150,Capang00g001041,Capang01g004759,Capang12g001385,Capang12g000704,Capang03g001316,Capang05g001452,Capang06g001648,Capang04g000742,Capang11g000386,Capang07g002428,Capang05g000649,Capang02g003333,Capang05g000292,Capang04g000087,Capang04g001490,Capang02g003334,Capang04g002490,Capang01g001753,Capang00g000639,Capang04g000095,Capang02g003335,Capang11g000225
OG27510	148	7	Capana09g000064,Capana09g001833,Capana01g000809,Capana01g001354,Capana09g001921,Capana07g000239,Capana11g001030,Capana07g000238,Capana09g001914	PGSC0003DMP400021207,PGSC0003DMP400057536,PGSC0003DMP400067945,PGSC0003DMP400051406,PGSC0003DMP400068969,PGSC0003DMP400060683,PGSC0003DMP400057992,PGSC0003DMP400005773,PGSC0003DMP400069435,PGSC0003DMP400068353,PGSC0003DMP400024332,PGSC0003DMP400021205,PGSC0003DMP400057156,PGSC0003DMP400005772,PGSC0003DMP400060033,PGSC0003DMP400005771,PGSC0003DMP400021206,PGSC0003DMP400061989,PGSC0003DMP400068002,PGSC0003DMP400021208,PGSC0003DMP400048005,PGSC0003DMP400013791,PGSC0003DMP400021209,PGSC0003DMP400005770,PGSC0003DMP400013792,PGSC0003DMP400058119,PGSC0003DMP400008633,PGSC0003DMP400056813,PGSC0003DMP400013790,PGSC0003DMP400066080,PGSC0003DMP400041887,PGSC0003DMP400040748	Sopen08g025810.1,Sopen10g022060.1,Sopen07g001280.2,Sopen11g030000.1,Sopen07g001280.1,Sopen11g010130.1,Sopen12g005210.1,Sopen07g001280.3,Sopen09g005070.1,Sopen07g005420.1,Sopen01g037580.1,Sopen03g023090.1,Sopen11g025950.1,Sopen05g009290.1	SPI12g02659.1,SPI07g01324.1,SPI09g00799.1,SPI07g00928.1,SPI07g00136.1,SPI10g02596.1,SPI07g00754.1,SPI12g01384.1,SPI01g07011.1,SPI12g00634.1,SPI11g03741.1,SPI11g04197.1,SPI04g03337.1,SPI07g00675.1,SPI11g03733.1,SPI07g01298.1,SPI07g00747.1,SPI11g01338.1,SPI11g03739.1,SPI03g03422.1,SPI12g01405.1,SPI07g00765.1,SPI05g01156.1,SPI11g03735.1,SPI07g00743.1,SPI10g02615.1,SPI08g05827.1,SPI07g00080.1,SPI03g00741.1,SPI11g03746.1,SPI10g02537.1,SPI12g01407.1,SPI07g00759.1,SPI11g03732.1,SPI07g01323.1	Solyc07g019550.1.1,Solyc07g009110.3.1,Solyc03g083340.3.1,Solyc07g017310.1.1,Solyc05g014260.3.1,Solyc11g019990.4.1,Solyc07g009560.3.1,Solyc04g051080.2.1,Solyc07g017330.3.1,Solyc08g077230.3.1,Solyc07g009580.2.1,Solyc01g091810.1.1,Solyc11g072330.2.1,Solyc12g010330.2.1,Solyc03g026250.3.1,Solyc10g050420.3.1,Solyc07g005140.4.1	SLYcer07g01299.1,SLYcer03g00519.1,SLYcer10g04161.1,SLYcer11g03677.1,SLYcer07g00068.1,SLYcer07g00711.1,SLYcer12g01377.1,SLYcer11g03684.1,SLYcer07g00729.1,SLYcer05g01085.1,SLYcer07g00736.1,SLYcer10g04166.1,SLYcer07g00722.1,SLYcer11g03673.1,SLYcer07g00909.1,SLYcer11g03671.1,SLYcer11g04130.1,SLYcer04g03614.1,SLYcer12g01375.1,SLYcer07g01275.1,SLYcer11g03679.1,SLYcer12g01350.1,SLYcer12g00608.1,SLYcer09g00889.1,SLYcer07g01297.1,SLYcer07g00715.1,SLYcer07g00632.1,SLYcer03g03339.1,SLYcer11g03670.1,SLYcer11g01205.1,SLYcer12g02887.1,SLYcer01g06850.1,SLYcer08g05937.1	Capang01g000729,Capang09g001402,Capang01g001175,Capang07g000246,Capang09g000056,Capang11g001093,Capang00g004165,Capang09g001405
OG27513	149	7	Capana09g000101,Capana01g000377,Capana03g003630,Capana10g001513,Capana00g003993,Capana03g004088,Capana12g000259,Capana05g000395,Capana10g001514,Capana12g001066,Capana05g000358,Capana03g002503,Capana12g000146,Capana09g002040,Capana00g003684,Capana02g000064,Capana00g003378,Capana12g000147,Capana01g001379	PGSC0003DMP400021728,PGSC0003DMP400008908,PGSC0003DMP400020066,PGSC0003DMP400020147,PGSC0003DMP400039878,PGSC0003DMP400040721,PGSC0003DMP400027609,PGSC0003DMP400030739,PGSC0003DMP400000791,PGSC0003DMP400021729,PGSC0003DMP400041367,PGSC0003DMP400035783,PGSC0003DMP400008909,PGSC0003DMP400020067,PGSC0003DMP400019858,PGSC0003DMP400008248,PGSC0003DMP400013781,PGSC0003DMP400020148,PGSC0003DMP400045107,PGSC0003DMP400007048,PGSC0003DMP400008194,PGSC0003DMP400020146,PGSC0003DMP400048231,PGSC0003DMP400007049,PGSC0003DMP400016949,PGSC0003DMP400041368,PGSC0003DMP400012428	Sopen10g035300.1,Sopen04g005590.1,Sopen12g024400.1,Sopen08g030690.1,Sopen09g029930.1,Sopen12g034150.1,Sopen10g007490.1,Sopen12g033320.1,Sopen11g025920.1,Sopen01g028320.1,Sopen05g029460.1,Sopen05g032260.1,Sopen12g033260.1,Sopen05g033070.1,Sopen08g027810.1,Sopen07g002320.1,Sopen12g005550.1,Sopen09g001700.1,Sopen01g036950.1,Sopen03g023360.1,Sopen09g029940.1,Sopen09g001400.1,Sopen09g035230.1	SPI12g04380.1,SPI08g06068.1,SPI09g04153.1,SPI09g00167.1,SPI01g05896.1,SPI11g03730.1,SPI05g04338.1,SPI07g00314.1,SPI01g07071.1,SPI03g03450.1,SPI10g00900.1,SPI10g04430.1,SPI05g04791.1,SPI09g00158.1,SPI08g06370.1,SPI12g00657.1,SPI04g00714.1,SPI05g04698.1,SPI09g04860.1,SPI12g05102.1,SPI09g00123.1	Solyc10g018260.1.1,Solyc04g011400.3.1,Solyc08g082440.3.1,Solyc10g085920.3.1,Solyc12g010540.1.1,Solyc08g079440.1.1,Solyc01g066700.4.1,Solyc12g055930.3.1,Solyc09g075120.3.1,Solyc03g083550.1.1,Solyc01g066710.4.1,Solyc09g092330.3.1,Solyc07g006220.2.1,Solyc05g053790.1.1,Solyc12g099480.2.1,Solyc09g005530.3.1,Solyc05g050990.1.1,Solyc09g005810.4.1,Solyc11g066150.3.1,Solyc09g005490.1.1,Solyc05g054590.4.1,Solyc01g091200.4.1	SLYcer10g02635.1,SLYcer01g06789.1,SLYcer09g05189.1,SLYcer10g05895.1,SLYcer03g03365.1,SLYcer11g03668.1,SLYcer09g00231.1,SLYcer10g02188.1,SLYcer10g02261.1,SLYcer10g01027.1,SLYcer09g00261.1,SLYcer08g06462.1,SLYcer07g00245.1,SLYcer12g05151.1,SLYcer04g00899.1,SLYcer12g00631.1,SLYcer01g05726.1,SLYcer12g04426.1,SLYcer09g04359.1	Capang00g002849,Capang01g001201,Capang03g002414,Capang01g001083,Capang12g000120,Capang12g001683,Capang01g000344,Capang02g000061,Capang10g001284,Capang05g001912,Capang03g003538,Capang12g000226,Capang12g000920,Capang09g000100,Capang00g003708,Capang05g000314,Capang03g003942,Capang09g001575
