OG	Query_species	Target_species	Query_accession	Target_accession	Query_length	Target_length	Alignment_length	Bit_score	Evalue	Normalized_bit_score
OG27634	S. pimp	Tomato	SPI11g03829.1	Solyc11g067000.3.1	1464	1464	1463	2854.0	0.0	1.9491120218579234
OG27634	S. pimp	Dom. pepper	SPI05g04874.1	Capana12g002283	1490	1469	1491	2349.0	0.0	1.5834161028138578
OG27634	Potato	Dom. pepper	PGSC0003DMP400032198	Capana01g000966	663	645	662	1078.0	0.0	1.6456136658599039
OG27634	Wild pepper	Tomato Cherry	Capang01g004238	SLYcer08g05187.1	1418	1454	1433	1434.0	0.0	1.0033480908655275
OG27634	Potato	Dom. pepper	PGSC0003DMP400032198	Capana01g004235	663	621	662	1092.0	0.0	1.7020023170918313
OG27634	Potato	Dom. pepper	PGSC0003DMP400032196	Capana01g004235	463	621	462	843.0	9.3e-309	1.586951304765184
OG27634	Wild pepper	Tomato Cherry	Capang10g000690	SLYcer10g01402.1	1484	1491	1474	2486.0	0.0	1.6705959024587778
OG27634	Wild pepper	Tomato Cherry	Capang01g004239	SLYcer10g02283.1	1226	1432	1232	1284.0	0.0	0.9732016732435954
OG27634	Dom. pepper	S. Pennelli	Capana08g000766	Sopen08g021570.1	1412	1453	1483	2495.0	0.0	1.7431293855245278
OG27634	Potato	Dom. pepper	PGSC0003DMP400032197	Capana01g004235	660	621	659	1097.0	0.0	1.7135558483384572
OG27634	Wild pepper	Tomato Cherry	Capang02g000609	SLYcer07g05378.1	556	613	557	905.0	0.0	1.5574175243817996
OG27634	S. Pennelli	S. pimp	Sopen08g024060.1	SPI08g05646.1	646	646	646	1246.0	0.0	1.9264705882352942
OG27634	Wild pepper	S. Pennelli	Capang06g001221	Sopen06g028390.1	709	715	726	979.0	0.0	1.3714983183248346
OG27634	Tomato Cherry	Potato	SLYcer11g03617.1	PGSC0003DMP400012998	1361	1264	1271	2140.0	0.0	1.630868730177922
OG27634	Wild pepper	Tomato Cherry	Capang01g004238	SLYcer11g00334.1	1418	1458	1431	1425.0	0.0	0.9911513927342168
OG27634	Potato	Dom. pepper	PGSC0003DMP400032197	Capana01g000966	660	645	659	1083.0	0.0	1.6569591261451726
OG27634	S. Pennelli	Potato	Sopen08g002840.1	PGSC0003DMP400054454	1624	1148	1156	711.0	1.02e-232	0.533191157034723
OG27634	Tomato Cherry	Potato	SLYcer11g03616.1	PGSC0003DMP400013021	864	618	646	912.0	0.0	1.2615909295217547
OG27634	Wild pepper	Tomato Cherry	Capang11g002266	SLYcer05g00479.1	713	723	719	1233.0	0.0	1.7096395919293732
OG27634	Potato	S. Pennelli	PGSC0003DMP400026780	Sopen03g029870.1	708	710	710	1355.0	0.0	1.9104400413782128
OG27634	S. Pennelli	Dom. pepper	Sopen03g036450.2	Capana03g000541	1277	1093	1098	1935.0	0.0	1.6432050329533494
OG27634	Dom. pepper	S. Pennelli	Capana08g000766	Sopen08g021560.1	1412	1454	1484	2431.0	0.0	1.700346509190238
OG27634	S. pimp	S. Pennelli	SPI05g04874.1	Sopen05g033770.1	1490	1478	1490	2839.0	0.0	1.9144463314291942
OG27634	S. Pennelli	Dom. pepper	Sopen03g003620.1	Capana03g002125	591	607	588	1032.0	0.0	1.7223327953347438
OG27634	Tomato	Wild pepper	Solyc09g091670.3.1	Capang12g000266	1429	1404	1413	2236.0	0.0	1.5769121115517195
OG27634	Potato	Tomato Cherry	PGSC0003DMP400032813	SLYcer12g01266.1	1218	1375	1175	2250.0	0.0	1.7418271383788626
OG27634	Wild pepper	Tomato Cherry	Capang09g001747	SLYcer09g00424.1	1338	1331	1341	2348.0	0.0	1.7605936509968678
OG27634	Potato	S. Pennelli	PGSC0003DMP400046818	Sopen11g025140.3	283	314	278	292.0	1.53e-98	0.9791024284846166
OG27634	Tomato Cherry	S. pimp	SLYcer03g00348.1	SPI03g00568.1	1467	1467	1467	2831.0	0.0	1.9297886843899115
OG27634	S. Pennelli	Dom. pepper	Sopen03g003490.1	Capana03g002092	1467	1471	1472	2583.0	0.0	1.7607280867969102
OG27634	Wild pepper	Tomato Cherry	Capang03g002007	SLYcer01g07815.1	235	195	160	77.0	3.3e-17	0.3597763229678123
OG27634	Wild pepper	Tomato Cherry	Capang00g005434	SLYcer07g05378.1	556	613	557	899.0	0.0	1.5489264379687115
OG27634	S. pimp	Dom. pepper	SPI05g04677.1	Capana05g002268	1432	1414	1437	2492.0	0.0	1.7519981746778028
OG27634	S. pimp	Wild pepper	SPI01g00374.1	Capang01g001405	596	720	595	1118.0	0.0	1.7134694258016405
OG27634	S. pimp	Tomato	SPI05g01098.1	Solyc05g013890.3.1	744	504	503	940.0	0.0	1.5656041986687148
OG27634	Dom. pepper	S. Pennelli	Capana11g000785	Sopen11g025110.1	597	682	597	1137.0	0.0	1.7866765400806575
OG27634	Tomato Cherry	Potato	SLYcer11g03558.1	PGSC0003DMP400052248	630	683	616	790.0	1.11e-283	1.2053150201027214
OG27634	Potato	S. Pennelli	PGSC0003DMP400046817	Sopen06g028390.1	657	715	704	1160.0	0.0	1.6924673500015965
OG27634	Wild pepper	Tomato Cherry	Capang01g002753	SLYcer01g06203.1	1505	1500	1509	2333.0	0.0	1.552749723145072
OG27634	S. pimp	Dom. pepper	SPI05g02381.1	Capana00g002920	943	1371	967	1198.0	0.0	1.071583931042431
OG27634	S. Pennelli	Potato	Sopen03g003620.1	PGSC0003DMP400036286	591	597	596	1102.0	0.0	1.8561122022974432
OG27634	Tomato	S. pimp	Solyc01g101070.3.1	SPI05g04874.1	1448	1490	1434	1436.0	0.0	0.9815338907634692
OG27634	S. pimp	Tomato	SPI04g04237.1	Solyc11g018680.1.1	176	291	192	141.0	6.47e-42	0.6428362230552952
OG27634	Tomato	S. pimp	Solyc01g101070.3.1	SPI05g04679.1	1448	1425	1422	1472.0	0.0	1.0254691286226616
OG27634	S. Pennelli	S. pimp	Sopen01g032440.1	SPI10g01222.1	760	942	587	241.0	6.369999999999999e-68	0.2963403732260588
OG27634	Tomato	S. pimp	Solyc01g101070.3.1	SPI05g04677.1	1448	1432	1448	1440.0	0.0	1.0017573844871754
OG27634	Wild pepper	Tomato Cherry	Capang12g000042	SLYcer12g04997.1	1393	1440	1408	2263.0	0.0	1.5951680525644094
OG27634	Wild pepper	Tomato Cherry	Capang12g000042	SLYcer12g05219.1	1393	1468	1393	2398.0	0.0	1.67748972577954
OG27634	Wild pepper	S. pimp	Capang06g002290	SPI06g02760.1	1212	857	863	1337.0	0.0	1.3303767074490414
OG27634	S. pimp	Tomato	SPI12g00822.1	Solyc12g013640.2.1	1219	631	631	1120.0	0.0	1.3460527906665332
OG27634	Potato	Dom. pepper	PGSC0003DMP400005916	Capana08g001165	481	479	479	847.0	4.11e-312	1.7583539859113972
OG27634	Tomato Cherry	S. pimp	SLYcer02g03934.1	SPI06g00423.1	2214	1289	1265	1459.0	0.0	0.8902425008216981
OG27634	Tomato	S. pimp	Solyc03g093650.3.1	SPI03g03627.1	1228	1227	1227	2322.0	0.0	1.8912428422385577
OG27634	Wild pepper	S. Pennelli	Capang06g001221	Sopen06g028390.2	709	686	718	919.0	0.0	1.3143948895294568
OG27634	Wild pepper	Tomato Cherry	Capang01g004238	SLYcer09g05104.1	1418	1428	1421	1418.0	0.0	0.9986142552930904
OG27634	Tomato Cherry	S. pimp	SLYcer03g00371.1	SPI03g00581.1	597	597	597	1145.0	0.0	1.917922948073702
OG27634	Dom. pepper	S. pimp	Capana08g000766	SPI08g05075.1	1412	1453	1483	2501.0	0.0	1.7483810481001503
OG27634	Wild pepper	Tomato Cherry	Capang01g002750	SLYcer01g06203.1	1524	1500	1526	2457.0	0.0	1.6241181102362203
OG27634	Wild pepper	S. Pennelli	Capang03g001386	Sopen03g029870.1	713	710	713	1344.0	0.0	1.8889753669280762
OG27634	Wild pepper	Tomato Cherry	Capang01g004239	SLYcer12g04997.1	1226	1440	1244	1285.0	0.0	0.9706503761102049
OG27634	Tomato	S. pimp	Solyc01g096740.4.1	SPI01g07396.1	485	420	417	808.0	2.41e-297	1.7918016691212568
OG27634	Tomato	Wild pepper	Solyc09g091670.3.1	Capang12g000042	1429	1393	1401	2222.0	0.0	1.5739762995724398
OG27634	S. Pennelli	S. pimp	Sopen01g040440.1	SPI01g07394.1	480	507	480	936.0	0.0	1.8949519230769232
OG27634	S. pimp	Tomato	SPI05g01099.1	Solyc03g122070.3.1	436	667	347	164.0	2.08e-44	0.3110119252300455
OG27634	Wild pepper	S. pimp	Capang03g003082	SPI07g06333.1	229	242	220	241.0	1.2800000000000001e-80	1.0306849760005774
OG27634	Dom. pepper	S. Pennelli	Capana08g000765	Sopen08g021570.1	1073	1453	1273	1706.0	0.0	1.3796987176321254
OG27634	S. pimp	Dom. pepper	SPI01g00374.1	Capana01g001697	596	722	595	1118.0	0.0	1.7104798378850696
OG27634	Tomato Cherry	Potato	SLYcer12g04185.1	PGSC0003DMP400004675	116	155	122	158.0	7.01e-51	1.1907119021134593
OG27634	Tomato	Wild pepper	Solyc09g091670.3.1	Capang05g001818	1429	1390	1398	2221.0	0.0	1.574638148123908
OG27634	S. pimp	Dom. pepper	SPI07g01121.1	Capana04g001198	1251	1237	1255	1734.0	0.0	1.3931354512186531
OG27634	S. Pennelli	S. pimp	Sopen01g040430.1	SPI01g07394.1	391	507	391	660.0	2.1299999999999997e-239	1.4974348885425022
OG27634	S. Pennelli	Tomato	Sopen03g003620.1	Solyc03g007690.1.1	591	598	597	1113.0	0.0	1.8739184195485232
OG27634	Wild pepper	Tomato Cherry	Capang01g004238	SLYcer12g04997.1	1418	1440	1436	1416.0	0.0	0.9895510108133521
OG27634	Wild pepper	Tomato Cherry	Capang01g004238	SLYcer10g02283.1	1418	1432	1443	1412.0	0.0	0.9909011039232218
OG27634	Wild pepper	Tomato Cherry	Capang01g004238	SLYcer09g05103.1	1418	1440	1421	1479.0	0.0	1.0343456158909263
OG27634	Tomato	S. pimp	Solyc01g101070.3.1	SPI08g05074.1	1448	1454	1456	1448.0	0.0	1.0041521958856119
OG27634	Wild pepper	Tomato Cherry	Capang03g002587	SLYcer03g03551.1	1176	1227	1227	2072.0	0.0	1.724862989205462
OG27634	Wild pepper	Tomato Cherry	Capang01g004238	SLYcer10g02107.1	1418	1490	1449	1447.0	0.0	0.9968539676830018
OG27634	S. pimp	Tomato	SPI04g00259.1	Solyc04g006960.3.1	675	676	675	1310.0	0.0	1.9385645408722332
OG27634	Dom. pepper	S. pimp	Capana08g000765	SPI08g05075.1	1073	1453	1273	1714.0	0.0	1.3871114748609585
OG27634	S. pimp	S. Pennelli	SPI06g04620.1	Sopen12g006980.1	1670	1202	1210	363.0	2.7e-104	0.25878276724421373
OG27634	Tomato	S. Pennelli	Solyc01g096720.4.1	Sopen01g040440.1	479	480	478	806.0	1.17e-295	1.683007132915797
OG27634	S. Pennelli	S. pimp	Sopen01g040430.1	SPI01g07396.1	391	420	391	628.0	5.459999999999999e-228	1.5506881013274876
OG27634	Potato	Dom. pepper	PGSC0003DMP400005914	Capana08g001166	419	479	418	729.0	1.4e-266	1.6249221478717097
OG27634	Wild pepper	Tomato Cherry	Capang01g004238	SLYcer08g05188.1	1418	1453	1433	1439.0	0.0	1.0043502233111397
OG27634	Tomato	S. Pennelli	Solyc01g096720.4.1	Sopen01g040430.1	479	391	391	742.0	1.1200000000000001e-271	1.7233793762580825
OG27634	Tomato	S. Pennelli	Solyc01g096730.2.1	Sopen01g040440.1	507	480	480	936.0	0.0	1.8970907297830375
OG27634	Tomato	S. Pennelli	Solyc01g096740.4.1	Sopen01g040450.1	485	457	457	881.0	0.0	1.865956822847346
OG27634	S. Pennelli	S. pimp	Sopen08g025270.1	SPI08g05777.1	1239	1256	1239	2316.0	0.0	1.857406322131573
OG27634	S. pimp	Tomato	SPI11g03678.1	Solyc11g065710.3.1	864	745	745	1251.0	0.0	1.5600834265473527
OG27634	S. Pennelli	Dom. pepper	Sopen03g001870.1	Capana02g001602	1118	1261	1115	1406.0	0.0	1.1907677553805582
OG27634	Tomato	Wild pepper	Solyc09g091670.3.1	Capang05g001816	1429	1312	1320	2222.0	0.0	1.6232158553653417
OG27634	Tomato Cherry	Potato	SLYcer12g04241.1	PGSC0003DMP400056135	1473	1459	1462	2701.0	0.0	1.8404337243329438
OG27634	Potato	Dom. pepper	PGSC0003DMP400030466	Capana01g002893	104	178	114	117.0	7.34e-35	0.8959593777009507
OG27634	Wild pepper	Tomato Cherry	Capang03g002841	SLYcer12g04240.1	270	173	148	116.0	3.6800000000000003e-32	0.5463712267180475
OG27634	S. pimp	Tomato	SPI12g02351.1	Solyc12g070270.2.1	689	503	487	880.0	0.0	1.5140838568011379
OG27634	Dom. pepper	S. pimp	Capana08g000765	SPI08g05074.1	1073	1454	1273	1678.0	0.0	1.3589487367175552
OG27634	Dom. pepper	S. Pennelli	Capana00g001964	Sopen11g025140.1	697	510	484	863.0	4.85e-314	1.4637254901960786
OG27634	Wild pepper	Tomato Cherry	Capang01g001405	SLYcer01g00348.1	720	596	595	1117.0	0.0	1.7134694258016405
OG27634	Potato	Dom. pepper	PGSC0003DMP400005914	Capana08g001165	419	479	418	722.0	1.0899999999999999e-263	1.6092620365618506
OG27634	S. Pennelli	Potato	Sopen03g003490.1	PGSC0003DMP400016014	1467	1467	1467	2712.0	0.0	1.8500340831629174
OG27634	S. pimp	Tomato	SPI05g01178.1	Solyc07g065320.4.1	1440	1492	1270	1189.0	0.0	0.8067917783735479
OG27634	Tomato	S. pimp	Solyc01g096720.4.1	SPI01g07394.1	479	507	478	810.0	8.67e-297	1.6432842089659176
OG27634	S. Pennelli	S. pimp	Sopen01g040450.1	SPI01g07396.1	457	420	417	806.0	2.2699999999999998e-297	1.843550067729499
OG27634	Tomato	S. pimp	Solyc01g101070.3.1	SPI12g05170.1	1448	1468	1405	1441.0	0.0	0.9921850301835097
OG27634	Tomato	S. pimp	Solyc01g096730.2.1	SPI01g07394.1	507	507	507	989.0	0.0	1.947731755424063
OG27634	Tomato	S. pimp	Solyc01g101070.3.1	SPI08g05075.1	1448	1453	1454	1457.0	0.0	1.0086278437068668
OG27634	Wild pepper	Tomato Cherry	Capang01g004239	SLYcer08g05187.1	1226	1454	1250	1290.0	0.0	0.9754146181653356
OG27634	Dom. pepper	S. Pennelli	Capana00g003546	Sopen07g027260.1	606	379	353	612.0	1.56e-218	1.3123383578463388
OG27634	Wild pepper	Tomato Cherry	Capang01g004239	SLYcer08g05188.1	1226	1453	1250	1288.0	0.0	0.970545555182561
OG27634	Dom. pepper	S. pimp	Capana01g003898	SPI12g03165.1	149	146	124	187.0	5.03e-62	1.2612163280316264
OG27634	Wild pepper	Tomato Cherry	Capang01g004238	SLYcer12g05219.1	1418	1468	1421	1416.0	0.0	0.9829940469556462
OG27634	Potato	Dom. pepper	PGSC0003DMP400030495	Capana11g001166	1259	1237	1260	2048.0	0.0	1.641550280181561
OG27634	Tomato	S. pimp	Solyc01g101070.3.1	SPI05g04678.1	1448	1413	1430	1450.0	0.0	1.0141286221471497
OG27634	Dom. pepper	S. pimp	Capana00g003079	SPI09g04148.1	1500	1513	1500	2628.0	0.0	1.7458065653227584
OG27634	S. Pennelli	Tomato	Sopen03g005200.3	Solyc03g026310.4.1	718	664	640	1202.0	0.0	1.7421678356881567
OG27634	Wild pepper	Tomato Cherry	Capang01g004239	SLYcer10g02107.1	1226	1490	1246	1303.0	0.0	0.96987474955385
OG27634	Tomato	S. pimp	Solyc01g101070.3.1	SPI12g04955.1	1448	1440	1445	1441.0	0.0	0.9982753990178024
OG27634	Wild pepper	Tomato Cherry	Capang01g004239	SLYcer03g05317.1	1226	1500	1271	1347.0	0.0	0.9959004893964112
OG27634	Wild pepper	Tomato Cherry	Capang01g004239	SLYcer09g05103.1	1226	1440	1233	1331.0	0.0	1.005790624433569
OG27634	Dom. pepper	S. pimp	Capana00g001964	SPI11g03628.1	697	630	644	693.0	2.2100000000000002e-245	1.0471305595408895
OG27634	S. pimp	Tomato	SPI08g06314.1	Solyc08g081890.4.1	1289	1481	1355	2383.0	0.0	1.7281081440684671
OG27634	S. Pennelli	S. pimp	Sopen04g025570.1	SPI04g03880.1	364	287	364	511.0	3.93e-184	1.5935406057357278
OG27634	Potato	Dom. pepper	PGSC0003DMP400050342	Capana03g002092	1545	1471	1483	2214.0	0.0	1.4700250143552038
OG27634	S. pimp	Tomato	SPI11g03628.1	Solyc11g065350.2.1	630	683	647	1084.0	0.0	1.6491133886448672
OG27634	Wild pepper	S. Pennelli	Capang04g002405	Sopen03g001870.1	1259	1118	1118	1857.0	0.0	1.5660052630008483
OG27634	Wild pepper	Tomato Cherry	Capang02g000120	SLYcer08g06401.1	878	1461	935	1053.0	0.0	0.9640142567810919
OG27634	S. Pennelli	Tomato	Sopen03g005200.4	Solyc03g026310.4.1	460	664	373	705.0	1.44e-253	1.2971778418019906
OG27634	Wild pepper	S. pimp	Capang07g002404	SPI01g00374.1	685	596	608	524.0	1.0200000000000002e-179	0.8228089942683583
OG27634	Dom. pepper	S. Pennelli	Capana08g000765	Sopen08g021560.1	1073	1454	1273	1683.0	0.0	1.3639300140628225
OG27634	Tomato Cherry	S. pimp	SLYcer03g04543.1	SPI03g04593.1	658	631	658	1200.0	0.0	1.8634856140925535
OG27634	S. pimp	Tomato	SPI11g03679.1	Solyc11g065710.3.1	1394	745	746	1369.0	0.0	1.4116183451609485
OG27634	Wild pepper	Tomato Cherry	Capang01g004238	SLYcer03g05317.1	1418	1500	1456	1513.0	0.0	1.033599905970851
OG27634	S. pimp	Tomato	SPI05g01178.1	Solyc09g064440.4.1	1440	1532	1453	1174.0	0.0	0.7866314911517261
OG27634	Dom. pepper	S. Pennelli	Capana07g002406	Sopen01g002710.2	684	790	607	520.0	2.29e-175	0.7099618772670071
OG27634	Tomato Cherry	S. pimp	SLYcer05g01105.1	SPI05g01178.1	1439	1440	1440	2717.0	0.0	1.887808615164852
OG27634	Potato	Dom. pepper	PGSC0003DMP400024880	Capana01g003898	180	149	104	93.2	1.43e-24	0.5769183445190157
OG27634	Potato	S. Pennelli	PGSC0003DMP400015592	Sopen09g004660.1	640	639	639	1169.0	0.0	1.8303354851330202
OG27634	Potato	Tomato Cherry	PGSC0003DMP400032198	SLYcer08g00206.1	663	655	662	1201.0	0.0	1.8210171208824106
OG27634	Potato	Tomato Cherry	PGSC0003DMP400040659	SLYcer10g02107.1	1144	1490	1138	2096.0	0.0	1.6198766837189655
OG27634	Wild pepper	S. pimp	Capang09g000934	SPI09g02349.1	255	429	256	320.0	1.66e-108	1.0023721376662553
OG27634	Wild pepper	S. pimp	Capang09g000936	SPI03g04745.1	502	638	385	180.0	1.34e-49	0.32134471518315455
OG27634	Potato	Tomato Cherry	PGSC0003DMP400040660	SLYcer10g02107.1	1479	1490	1490	2760.0	0.0	1.8605896420127874
OG27634	Dom. pepper	S. Pennelli	Capana07g002135	Sopen07g030860.1	620	620	620	1126.0	0.0	1.8120967741935483
OG27634	Potato	S. Pennelli	PGSC0003DMP400002531	Sopen02g032160.1	1264	1254	1255	2351.0	0.0	1.86659335695395
OG27634	S. pimp	Wild pepper	SPI01g04416.1	Capang10g000690	1490	1484	1472	2483.0	0.0	1.6704829139456212
OG27634	Potato	Dom. pepper	PGSC0003DMP400024879	Capana01g003898	180	149	104	93.2	1.43e-24	0.5769183445190157
OG27634	Wild pepper	S. Pennelli	Capang02g001417	Sopen02g020400.1	1265	1263	1257	1975.0	0.0	1.5632914918053822
OG27634	S. Pennelli	Dom. pepper	Sopen03g034030.1	Capana03g000902	638	636	638	1145.0	0.0	1.800627452140139
OG27634	S. Pennelli	Potato	Sopen03g032740.1	PGSC0003DMP400042299	658	662	661	1219.0	0.0	1.848506414200314
OG27634	Potato	Dom. pepper	PGSC0003DMP400050764	Capana09g002424	640	574	430	183.0	2.61e-50	0.31881533101045295
OG27634	S. Pennelli	Potato	Sopen06g033330.1	PGSC0003DMP400023219	1425	1246	1215	1323.0	0.0	0.9975655430711611
OG27634	Tomato	S. pimp	Solyc02g044050.1.1	SPI02g00008.1	492	758	412	751.0	1.1000000000000001e-269	1.2606264881910034
OG27634	Potato	S. Pennelli	PGSC0003DMP400002560	Sopen03g034030.1	406	638	389	283.0	4.07e-89	0.5666144200626959
OG27634	Tomato	S. pimp	Solyc02g055540.1.1	SPI11g01374.1	219	419	292	307.0	2.0999999999999997e-104	1.0672616906964834
OG27634	Potato	Dom. pepper	PGSC0003DMP400046927	Capana06g000764	1187	1250	1251	2088.0	0.0	1.7159919123841618
OG27634	Tomato	S. pimp	Solyc02g055530.4.1	SPI02g00058.1	60	58	58	117.0	5.35e-37	1.9836206896551722
OG27634	S. pimp	Wild pepper	SPI09g00754.1	Capang09g001924	639	618	626	994.0	0.0	1.5749426439977514
OG27634	S. pimp	S. Pennelli	SPI05g04678.1	Sopen05g032120.1	1413	1396	1396	2737.0	0.0	1.9495152969661573
OG27634	S. Pennelli	Potato	Sopen03g005200.3	PGSC0003DMP400042448	718	639	633	312.0	1.31e-96	0.4586161350647992
OG27634	S. Pennelli	Potato	Sopen01g040440.1	PGSC0003DMP400005916	480	481	480	922.0	0.0	1.9167532917532917
OG27634	Potato	Dom. pepper	PGSC0003DMP400007796	Capana10g000878	844	1484	795	1412.0	0.0	1.3110492967642213
OG27634	S. Pennelli	Tomato	Sopen09g034570.1	Solyc09g091660.3.1	1440	1441	1440	2824.0	0.0	1.9607778645230935
OG27634	S. pimp	S. Pennelli	SPI05g04677.1	Sopen05g032110.1	1432	1245	1416	2353.0	0.0	1.767256455991564
OG27634	S. Pennelli	Tomato	Sopen09g034580.1	Solyc09g091670.3.1	1411	1429	1411	2739.0	0.0	1.9282420093249133
OG27634	Dom. pepper	S. Pennelli	Capana07g002357	Sopen07g033520.1	1504	1451	1450	2585.0	0.0	1.7514697768963443
OG27634	Potato	S. Pennelli	PGSC0003DMP400015593	Sopen09g004660.1	405	639	404	742.0	5.38e-269	1.4966440619022778
OG27634	Wild pepper	Tomato Cherry	Capang11g001169	SLYcer05g01105.1	1241	1439	1268	2097.0	0.0	1.573514152488606
OG27634	Wild pepper	Tomato Cherry	Capang12g000180	SLYcer12g05088.1	1164	1289	1164	1891.0	0.0	1.5470882353725282
OG27634	S. pimp	Tomato	SPI11g01278.1	Solyc12g013630.1.1	666	629	645	546.0	2.97e-188	0.8379261614555733
OG27634	Dom. pepper	S. Pennelli	Capana07g002406	Sopen01g002710.1	684	749	648	529.0	3.28e-179	0.7398334231216671
OG27634	Wild pepper	Tomato Cherry	Capang12g000180	SLYcer12g05085.1	1164	1246	1164	1825.0	0.0	1.5167077603658168
OG27634	Potato	Dom. pepper	PGSC0003DMP400050766	Capana09g002424	697	574	451	198.0	2.4199999999999997e-55	0.34494773519163763
OG27634	Wild pepper	S. pimp	Capang05g002004	SPI05g04874.1	1386	1490	1398	2426.0	0.0	1.6928818385194224
OG27634	Wild pepper	S. pimp	Capang02g000120	SPI08g06314.1	878	1289	951	1038.0	0.0	0.9983096854230028
OG27634	Wild pepper	S. pimp	Capang05g002003	SPI05g04874.1	1472	1490	1490	2599.0	0.0	1.7573378683980159
OG27634	Potato	Dom. pepper	PGSC0003DMP400007794	Capana01g003898	167	149	105	122.0	2.49e-36	0.7776594462082547
OG27634	Wild pepper	S. Pennelli	Capang06g000805	Sopen06g028390.1	611	715	676	1041.0	0.0	1.572489212914745
OG27634	S. pimp	Dom. pepper	SPI01g06503.1	Capana01g003068	1500	1345	1346	2269.0	0.0	1.6001610904584882
OG27634	Potato	S. Pennelli	PGSC0003DMP400015591	Sopen09g004660.1	382	639	357	668.0	3.27e-240	1.395728355004957
OG27634	S. pimp	Tomato	SPI11g01278.1	Solyc04g006960.3.1	666	676	647	574.0	1.37e-198	0.8494811379426764
OG27634	S. pimp	Tomato	SPI11g01278.1	Solyc08g075430.3.1	666	647	651	574.0	5.23e-199	0.8730152099549318
OG27634	Tomato Cherry	S. pimp	SLYcer06g00642.1	SPI06g00424.1	1291	1287	1287	2380.0	0.0	1.8463969974426986
OG27634	S. Pennelli	Tomato	Sopen11g003190.1	Solyc11g007300.2.1	1436	1465	1464	2753.0	0.0	1.8978077138809928
OG27634	S. Pennelli	Potato	Sopen06g033330.1	PGSC0003DMP400051611	1425	1441	1399	1472.0	0.0	1.0275985244165236
OG27634	Dom. pepper	S. pimp	Capana02g001057	SPI02g02500.1	219	277	182	338.0	1.46e-118	1.3863640110116546
OG27634	Dom. pepper	S. Pennelli	Capana07g002406	Sopen08g001610.1	684	655	616	485.0	2.3000000000000002e-163	0.730609124592652
OG27634	S. Pennelli	Potato	Sopen06g033330.1	PGSC0003DMP400041247	1425	1436	1394	1483.0	0.0	1.0356631481209988
OG27634	Dom. pepper	S. Pennelli	Capana07g002218	Sopen07g031560.1	604	574	574	928.0	0.0	1.5831968064240718
OG27634	Potato	S. Pennelli	PGSC0003DMP400002561	Sopen02g032590.1	988	1249	987	1856.0	0.0	1.6827717234516357
OG27634	S. pimp	Tomato	SPI11g01278.1	Solyc08g005580.3.1	666	656	652	578.0	1.54e-200	0.8759842159232403
OG27634	S. Pennelli	Tomato	Sopen11g003180.1	Solyc11g007290.1.1	1423	1468	1467	2725.0	0.0	1.8873745550425953
OG27634	Dom. pepper	S. Pennelli	Capana07g002406	Sopen04g026900.2	684	726	638	496.0	1.3000000000000001e-166	0.7114808370789232
OG27634	Dom. pepper	S. Pennelli	Capana07g002406	Sopen04g026900.1	684	722	638	496.0	1.1500000000000001e-166	0.7133733456448138
OG27634	Tomato Cherry	Potato	SLYcer12g03465.1	PGSC0003DMP400005914	234	419	218	260.0	1.02e-85	0.8829121024825082
OG27634	Potato	Tomato Cherry	PGSC0003DMP400032196	SLYcer08g05761.1	463	646	462	804.0	1.04e-292	1.4894616480217187
OG27634	Dom. pepper	S. Pennelli	Capana07g002406	Sopen04g002010.1	684	675	617	505.0	4.74e-171	0.742495126705653
OG27634	S. Pennelli	S. pimp	Sopen04g025570.2	SPI04g03880.1	363	287	364	505.0	5.11e-182	1.5767606377362475
OG27634	Wild pepper	S. pimp	Capang06g002201	SPI06g03090.1	302	312	302	514.0	2.57e-186	1.6714000679232468
OG27634	Dom. pepper	Potato	Capana00g003600	PGSC0003DMP400056135	762	1459	954	1141.0	0.0	1.136428071576728
OG27634	Wild pepper	Tomato Cherry	Capang02g001417	SLYcer02g03934.1	1265	2214	1258	2006.0	0.0	1.2506546554266595
OG27634	Dom. pepper	S. Pennelli	Capana11g000224	Sopen11g026710.1	793	1464	1490	1109.0	0.0	1.0773696931483818
OG27634	Dom. pepper	S. Pennelli	Capana00g003935	Sopen07g031560.1	603	574	582	818.0	9.21e-297	1.3866729072407995
OG27634	S. Pennelli	Potato	Sopen06g033330.1	PGSC0003DMP400033861	1425	1447	1417	1456.0	0.0	1.0143379526909881
OG27634	Wild pepper	S. Pennelli	Capang06g000805	Sopen06g028390.2	611	686	675	977.0	0.0	1.5050614821565755
OG27634	Potato	S. Pennelli	PGSC0003DMP400002560	Sopen03g005200.4	406	460	243	249.0	3.77e-78	0.5797654744056543
OG27634	S. pimp	S. Pennelli	SPI05g04677.1	Sopen05g032120.1	1432	1396	1416	2590.0	0.0	1.8316308767268012
OG27634	S. pimp	Tomato	SPI09g02349.1	Solyc09g055350.3.1	429	726	367	709.0	1.11e-254	1.31463233735961
OG27634	S. pimp	Wild pepper	SPI02g04125.1	Capang02g003117	1249	1145	1145	2119.0	0.0	1.7728054933029394
OG27634	S. Pennelli	Tomato	Sopen11g003170.1	Solyc11g007280.3.1	1468	1469	1468	2845.0	0.0	1.9366700641597556
OG27634	Dom. pepper	S. Pennelli	Capana07g002406	Sopen07g031560.1	684	574	572	461.0	3.57e-155	0.7407492308005786
