OG	Query_species	Target_species	Query_accession	Target_accession	Query_length	Target_length	Alignment_length	Bit_score	Evalue	Normalized_bit_score
OG27283	Wild pepper	S. pimp	Capang01g004898	SPI01g08413.1	284	305	285	232.0	2.88e-75	0.7922996998383744
OG27283	Tomato	Tomato Cherry	Solyc01g107960.4.1	SLYcer01g02675.1	300	304	304	503.0	6.66e-182	1.6673026315789472
OG27283	Wild pepper	S. pimp	Capang01g004895	SPI01g08413.1	291	305	290	246.0	1.3600000000000001e-80	0.8345501661878204
OG27283	S. pimp	Tomato Cherry	SPI01g08415.1	SLYcer01g08188.1	249	134	139	231.0	6.67e-78	1.3278037523227237
OG27283	Tomato Cherry	S. pimp	SLYcer07g01225.1	SPI07g01246.1	142	165	144	141.0	8.37e-44	0.9131882202304737
OG27283	Dom. pepper	S. pimp	Capana08g002354	SPI01g08413.1	277	305	279	210.0	8.679999999999999e-67	0.7305438835296206
OG27283	S. Pennelli	Potato	Sopen01g010070.1	PGSC0003DMP400026346	242	235	244	300.0	1.4400000000000002e-103	1.274661508704062
OG27283	S. Pennelli	Potato	Sopen01g010120.1	PGSC0003DMP400067113	315	296	281	469.0	1.66e-168	1.5446106821106822
OG27283	Dom. pepper	S. pimp	Capana08g002354	SPI01g08414.1	277	293	280	211.0	2.1499999999999998e-67	0.7409346853784453
OG27283	Dom. pepper	S. pimp	Capana08g002354	SPI01g02023.1	277	315	282	219.0	2.0200000000000002e-70	0.766391610795943
OG27283	Dom. pepper	S. pimp	Capana08g002352	SPI01g08414.1	308	293	289	238.0	1.24e-77	0.7892602278267807
OG27283	S. pimp	Tomato Cherry	SPI09g01460.1	SLYcer09g01598.1	317	320	317	642.0	1.62e-236	2.0173205835962147
OG27283	Dom. pepper	S. pimp	Capana08g002352	SPI01g08413.1	308	305	288	235.0	4.08e-76	0.7716095380029806
OG27283	Dom. pepper	S. pimp	Capana08g002352	SPI01g02023.1	308	315	291	238.0	4.89e-77	0.7803751803751804
OG27283	Potato	Wild pepper	PGSC0003DMP400067113	Capang01g004900	296	320	293	266.0	1.31e-88	0.8598817567567567
OG27283	S. pimp	Tomato Cherry	SPI01g08416.1	SLYcer01g08188.1	139	134	139	208.0	9.78e-71	1.5207237195318373
OG27283	Wild pepper	S. pimp	Capang01g004898	SPI01g02023.1	284	315	291	231.0	1.11e-74	0.790962441314554
OG27283	Potato	Tomato Cherry	PGSC0003DMP400026346	SLYcer01g04771.1	235	302	304	358.0	8.1e-126	1.352289699873186
OG27283	Dom. pepper	S. pimp	Capana08g002353	SPI01g08416.1	147	139	130	146.0	4.88e-46	1.0285812166593256
OG27283	Potato	Tomato	PGSC0003DMP400067113	Solyc09g018150.1.1	296	321	281	450.0	7.72e-161	1.464448092952766
OG27283	S. Pennelli	Tomato	Sopen01g009900.1	Solyc01g014910.2.1	315	316	315	600.0	3.81e-220	1.9049226441631504
OG27283	Tomato	Tomato Cherry	Solyc01g107950.2.1	SLYcer01g02675.1	306	304	307	420.0	6.42e-149	1.3786979704162365
OG27283	S. pimp	Potato	SPI01g08415.1	PGSC0003DMP400044661	249	306	270	315.0	1.74e-108	1.1392038743208126
OG27283	S. pimp	Dom. pepper	SPI12g03222.1	Capana08g002349	145	322	175	103.0	1.79e-27	0.5254551295780681
OG27283	S. pimp	Dom. pepper	SPI12g03222.1	Capana08g002356	145	320	174	102.0	3.4000000000000004e-27	0.5248922413793103
OG27283	Tomato	Dom. pepper	Solyc01g107960.4.1	Capana08g002356	300	320	324	275.0	1.05e-91	0.8863541666666667
OG27283	S. pimp	Tomato Cherry	SPI07g01246.1	SLYcer07g01225.1	165	142	144	138.0	1.5999999999999998e-42	0.9131882202304737
OG27283	Tomato	Dom. pepper	Solyc01g107950.2.1	Capana08g002356	306	320	318	278.0	8e-93	0.8837214052287582
OG27283	Tomato Cherry	Dom. pepper	SLYcer01g01948.1	Capana08g002349	315	322	327	268.0	4.9499999999999995e-89	0.8209109730848861
OG27283	Wild pepper	S. pimp	Capang01g004896	SPI01g08413.1	322	305	323	259.0	1.47e-85	0.8283168720089604
OG27283	Wild pepper	S. pimp	Capang01g004896	SPI01g08414.1	322	293	320	260.0	5.0100000000000004e-86	0.8458599198694168
OG27283	Tomato Cherry	S. pimp	SLYcer01g02675.1	SPI01g02745.1	304	285	304	557.0	1.26e-203	1.8883771929824562
OG27283	Tomato Cherry	Wild pepper	SLYcer01g04771.1	Capang01g004900	302	320	316	263.0	5.24e-87	0.8414010761589403
OG27283	Tomato Cherry	Dom. pepper	SLYcer12g03243.1	Capana08g002349	145	322	175	101.0	1.34e-26	0.5154529877918184
OG27283	Tomato	Tomato Cherry	Solyc09g018130.3.1	SLYcer09g01593.1	188	304	186	358.0	9.3e-127	1.5382838745800673
OG27283	S. pimp	Dom. pepper	SPI12g03222.1	Capana08g002348	145	314	175	102.0	4.3200000000000005e-27	0.5210410718207775
OG27283	Tomato Cherry	S. pimp	SLYcer01g02675.1	SPI01g08417.1	304	304	304	573.0	1.43e-209	1.8782894736842106
OG27283	Tomato	Tomato Cherry	Solyc01g107950.2.1	SLYcer01g04771.1	306	302	307	410.0	5.38e-145	1.3438406267584297
OG27283	Tomato	Dom. pepper	Solyc01g107960.4.1	Capana08g002349	300	322	326	266.0	2.35e-88	0.8530434782608696
OG27283	S. Pennelli	Tomato	Sopen01g010120.1	Solyc09g018150.1.1	315	321	314	548.0	2.4299999999999998e-199	1.7345349354695148
OG27283	S. Pennelli	Wild pepper	Sopen01g009900.1	Capang01g004900	315	320	324	276.0	6.06e-92	0.8518849206349206
OG27283	S. pimp	Tomato Cherry	SPI01g08414.1	SLYcer01g02675.1	293	304	298	489.0	2.18e-176	1.6455732441171187
OG27283	S. Pennelli	Wild pepper	Sopen01g009900.1	Capang01g004896	315	322	327	269.0	2.3899999999999998e-89	0.8272256728778468
OG27283	S. Pennelli	Wild pepper	Sopen01g009900.1	Capang01g004895	315	291	292	253.0	2.78e-83	0.8140729831451481
OG27283	S. Pennelli	Wild pepper	Sopen01g010070.1	Capang00g002944	242	144	143	142.0	4.8500000000000005e-43	0.8050390266299358
OG27283	Tomato	S. Pennelli	Solyc01g057300.2.1	Sopen01g021920.1	308	302	302	568.0	2.3599999999999997e-207	1.8576051432011698
OG27283	Tomato Cherry	Dom. pepper	SLYcer01g08189.1	Capana08g002353	94	147	82	81.6	2.4400000000000002e-21	0.7179765523230568
OG27283	S. Pennelli	Wild pepper	Sopen01g010120.1	Capang01g004900	315	320	328	275.0	8.58e-92	0.8693700396825397
OG27283	S. Pennelli	Wild pepper	Sopen01g010120.1	Capang01g004896	315	322	327	271.0	5.94e-90	0.8541407867494824
OG27283	S. Pennelli	Wild pepper	Sopen01g010120.1	Capang01g004895	315	291	293	251.0	7.88e-83	0.828096874488627
OG27283	Potato	S. Pennelli	PGSC0003DMP400067113	Sopen01g010120.1	296	315	281	474.0	2.45e-170	1.5446106821106822
OG27283	S. pimp	Potato	SPI01g08413.1	PGSC0003DMP400044661	305	306	307	509.0	3.32e-184	1.6644862316511304
OG27283	S. pimp	Potato	SPI01g08414.1	PGSC0003DMP400044663	293	305	299	437.0	8.42e-156	1.4570077770939407
OG27283	S. pimp	Potato	SPI01g08415.1	PGSC0003DMP400044663	249	305	304	319.0	5.1e-110	1.1454407795114885
OG27283	S. Pennelli	Tomato	Sopen01g010070.1	Solyc01g014960.1.1	242	250	249	438.0	2.6e-158	1.785090909090909
OG27283	S. pimp	Potato	SPI01g08415.1	PGSC0003DMP400044664	249	308	270	308.0	7.08e-106	1.1144578313253013
OG27283	S. pimp	Tomato	SPI12g03222.1	Solyc01g020180.1.1	145	122	112	156.0	3.07e-50	1.1807235726399097
OG27283	Dom. pepper	S. pimp	Capana08g002356	SPI01g08414.1	320	293	318	273.0	4.8199999999999996e-91	0.8893078071672356
OG27283	Dom. pepper	S. Pennelli	Capana08g002349	Sopen09g010770.1	322	315	326	265.0	1.73e-87	0.8336783988957902
OG27283	Dom. pepper	S. Pennelli	Capana08g002349	Sopen01g050130.1	322	302	320	267.0	2.0100000000000002e-88	0.853543663362264
OG27283	Tomato	Wild pepper	Solyc01g014910.2.1	Capang01g004895	316	291	292	253.0	2.87e-83	0.8112901822610814
OG27283	Dom. pepper	S. Pennelli	Capana08g002349	Sopen01g010120.1	322	315	327	280.0	4.46e-93	0.8745686680469289
OG27283	Dom. pepper	S. Pennelli	Capana08g002348	Sopen01g009900.1	314	315	292	234.0	2.1400000000000001e-75	0.7663330300272976
OG27283	Wild pepper	Tomato Cherry	Capang01g004899	SLYcer01g08188.1	147	134	104	90.9	3.72e-24	0.6589069956340745
OG27283	Dom. pepper	S. Pennelli	Capana08g002349	Sopen01g009900.1	322	315	327	262.0	3.95e-86	0.8397860593512767
OG27283	Wild pepper	S. pimp	Capang01g004898	SPI01g04919.1	284	302	287	228.0	1.2e-73	0.7806524577931163
OG27283	Tomato	Dom. pepper	Solyc01g107970.1.1	Capana08g002356	305	320	324	273.0	3.55e-91	0.8724641393442623
OG27283	Wild pepper	Potato	Capang00g002944	PGSC0003DMP400026346	144	235	143	147.0	2.72e-45	0.8162381796690308
OG27283	Tomato	Wild pepper	Solyc01g057300.2.1	Capang01g004900	308	320	316	263.0	6.47e-87	0.833015422077922
OG27283	Tomato Cherry	S. pimp	SLYcer09g01598.1	SPI09g01460.1	320	317	317	643.0	1.14e-236	2.0173205835962147
OG27283	Tomato Cherry	Wild pepper	SLYcer01g02675.1	Capang01g004900	304	320	324	271.0	3.78e-90	0.8642269736842105
OG27283	Tomato Cherry	Dom. pepper	SLYcer01g04771.1	Capana08g002356	302	320	316	263.0	5.43e-87	0.8414010761589403
OG27283	Wild pepper	S. pimp	Capang01g004898	SPI01g08414.1	284	293	289	228.0	6.43e-74	0.7869658222371774
OG27283	Tomato	Wild pepper	Solyc01g014960.1.1	Capang01g004900	250	320	325	187.0	3.89e-58	0.6841875
OG27283	Tomato Cherry	Potato	SLYcer01g08187.1	PGSC0003DMP400026346	120	235	121	159.0	4.48e-50	0.9882978723404255
OG27283	Dom. pepper	S. Pennelli	Capana08g002352	Sopen01g010120.1	308	315	291	249.0	3.28e-81	0.7929653679653679
OG27283	Dom. pepper	S. Pennelli	Capana08g002353	Sopen01g010070.1	147	242	132	155.0	3.7599999999999996e-48	0.8270506549727329
OG27283	Wild pepper	Potato	Capang01g004896	PGSC0003DMP400044663	322	305	324	280.0	1.08e-93	0.8875878220140515
OG27283	S. pimp	S. Pennelli	SPI01g02023.1	Sopen01g009900.1	315	315	315	598.0	6.55e-219	1.8984126984126983
OG27283	Tomato	Wild pepper	Solyc01g014910.2.1	Capang01g004900	316	320	324	273.0	1.01e-90	0.8379549050632912
OG27283	Dom. pepper	S. Pennelli	Capana08g002352	Sopen01g009900.1	308	315	290	238.0	3.85e-77	0.781998556998557
OG27283	Tomato	Wild pepper	Solyc01g014910.2.1	Capang01g004896	316	322	327	266.0	5.65e-88	0.8117776554760594
OG27283	Tomato Cherry	Potato	SLYcer01g08188.1	PGSC0003DMP400026346	134	235	138	174.0	9.75e-56	1.0082724674499841
OG27283	S. pimp	S. Pennelli	SPI01g02024.1	Sopen01g010120.1	219	315	258	303.0	7.93e-104	1.163600782778865
OG27283	S. pimp	S. Pennelli	SPI01g02052.1	Sopen01g010070.1	156	242	150	226.0	7.18e-76	1.1688652256834073
OG27283	S. pimp	Wild pepper	SPI12g03222.1	Capang00g002944	145	144	141	80.1	5.05e-20	0.5729525862068965
OG27283	Dom. pepper	S. Pennelli	Capana08g002352	Sopen01g050130.1	308	302	288	248.0	6.21e-81	0.8115700524640922
OG27283	S. pimp	Tomato Cherry	SPI09g01455.1	SLYcer09g01593.1	315	304	315	580.0	2.87e-212	1.8745822890559731
OG27283	S. pimp	Tomato Cherry	SPI09g01455.1	SLYcer01g01948.1	315	315	315	563.0	4.409999999999999e-205	1.7904761904761906
OG27283	Wild pepper	Potato	Capang01g004898	PGSC0003DMP400044662	284	308	288	256.0	7.27e-85	0.862767514175965
OG27283	S. pimp	S. Pennelli	SPI01g02024.1	Sopen09g010770.1	219	315	258	301.0	3.2100000000000003e-103	1.1604261796042619
OG27283	Potato	Tomato	PGSC0003DMP400067113	Solyc01g014910.2.1	296	316	281	438.0	3.3700000000000004e-156	1.449794731440301
OG27283	Tomato	Dom. pepper	Solyc01g014960.1.1	Capana08g002353	250	147	131	137.0	8.92e-41	0.7499863945578231
OG27283	Dom. pepper	S. Pennelli	Capana08g002348	Sopen01g050130.1	314	302	290	242.0	9.840000000000001e-79	0.790789640190661
OG27283	Tomato	Wild pepper	Solyc01g014960.1.1	Capang00g002944	250	144	144	127.0	4.430000000000001e-37	0.7129722222222222
OG27283	Tomato	Wild pepper	Solyc01g014960.1.1	Capang01g004899	250	147	146	125.0	2.71e-36	0.6891700680272108
OG27283	Dom. pepper	S. pimp	Capana08g002356	SPI01g04919.1	320	302	315	266.0	2.3900000000000002e-88	0.8622723509933774
OG27283	Wild pepper	S. Pennelli	Capang01g004896	Sopen01g050130.1	322	302	320	262.0	2.62e-86	0.8359487474805644
OG27283	Tomato Cherry	S. pimp	SLYcer01g04771.1	SPI01g04919.1	302	302	302	586.0	1.15e-214	1.9420529801324502
OG27283	S. Pennelli	Potato	Sopen01g009900.1	PGSC0003DMP400067113	315	296	281	458.0	6.130000000000001e-164	1.4863470613470615
OG27283	Wild pepper	S. pimp	Capang01g004899	SPI01g08416.1	147	139	104	112.0	1.51e-32	0.7940341604267607
OG27283	Wild pepper	Potato	Capang01g004895	PGSC0003DMP400044661	291	306	289	267.0	7.259999999999999e-89	0.8950373964018596
OG27283	Dom. pepper	S. pimp	Capana08g002356	SPI01g08417.1	320	304	324	268.0	8.97e-89	0.8579769736842104
OG27283	S. pimp	Tomato Cherry	SPI01g08417.1	SLYcer01g02675.1	304	304	304	569.0	4.85e-208	1.8782894736842106
OG27283	S. pimp	Wild pepper	SPI01g02052.1	Capang01g004899	156	147	112	109.0	2.99e-31	0.7072867608581894
OG27283	Dom. pepper	S. pimp	Capana08g002356	SPI01g08413.1	320	305	318	273.0	5.01e-91	0.8756659836065573
OG27283	Tomato Cherry	Tomato	SLYcer01g04771.1	Solyc01g057300.2.1	302	308	302	597.0	5.59e-219	1.957566440182334
OG27283	Tomato Cherry	Dom. pepper	SLYcer01g01949.1	Capana08g002352	272	308	290	165.0	1.3900000000000001e-49	0.563813025210084
OG27283	S. Pennelli	Potato	Sopen01g010070.1	PGSC0003DMP400067113	242	296	281	332.0	1.39e-115	1.2612240339513068
OG27283	S. pimp	Wild pepper	SPI01g02023.1	Capang01g004896	315	322	328	265.0	7.720000000000001e-88	0.8146652864044168
OG27283	Tomato	Tomato Cherry	Solyc09g018150.1.1	SLYcer09g01598.1	321	320	320	649.0	6.93e-239	2.0249659267912774
OG27283	Tomato Cherry	Wild pepper	SLYcer12g03243.1	Capang00g002944	145	144	141	77.8	3.98e-19	0.5570354406130268
OG27283	Wild pepper	Potato	Capang01g004898	PGSC0003DMP400044661	284	306	287	255.0	1.94e-84	0.863849765258216
OG27283	S. Pennelli	Wild pepper	Sopen09g010690.1	Capang01g004900	315	320	326	263.0	8.26e-87	0.8109375000000001
OG27283	Tomato Cherry	S. pimp	SLYcer09g01593.1	SPI09g01455.1	304	315	315	580.0	3.89e-212	1.8745822890559731
OG27283	S. Pennelli	Wild pepper	Sopen09g010690.1	Capang01g004896	315	322	327	254.0	1.83e-83	0.778536922015183
OG27283	S. Pennelli	Wild pepper	Sopen09g010770.1	Capang01g004900	315	320	330	273.0	4.88e-91	0.8598958333333333
OG27283	Tomato	Dom. pepper	Solyc09g018150.1.1	Capana08g002349	321	322	326	239.0	1.23e-77	0.7371616261295253
OG27283	Dom. pepper	S. Pennelli	Capana08g002345	Sopen01g010070.1	179	242	178	177.0	4.3400000000000005e-56	0.8321829262662173
OG27283	Dom. pepper	S. Pennelli	Capana08g002348	Sopen01g010120.1	314	315	293	246.0	3.24e-80	0.7837882923870185
OG27283	Tomato Cherry	Dom. pepper	SLYcer09g01598.1	Capana08g002349	320	322	326	239.0	1.1900000000000001e-77	0.7383055124223603
OG27283	Tomato Cherry	Wild pepper	SLYcer12g03243.1	Capang01g004895	145	291	175	101.0	7.800000000000001e-27	0.532160208555516
OG27283	Dom. pepper	S. Pennelli	Capana08g002346	Sopen01g010070.1	169	242	150	153.0	6.82e-47	0.7451097853195756
OG27283	S. pimp	Wild pepper	SPI01g08413.1	Capang01g004900	305	320	317	274.0	1.7099999999999998e-91	0.8756659836065573
OG27283	S. pimp	Wild pepper	SPI01g02052.1	Capang00g002944	156	144	105	111.0	3.42e-32	0.7315705128205128
OG27283	Tomato Cherry	Dom. pepper	SLYcer01g01949.1	Capana08g002349	272	322	292	162.0	2.19e-48	0.5364792656192912
OG27283	Tomato	S. Pennelli	Solyc01g020170.2.1	Sopen01g050170.1	245	304	243	444.0	1.63e-159	1.6302631578947369
OG27283	Tomato Cherry	Dom. pepper	SLYcer01g01972.1	Capana08g002353	97	147	92	110.0	8.850000000000001e-33	0.9514692474928115
OG27283	S. pimp	Dom. pepper	SPI12g03222.1	Capana08g002352	145	308	175	102.0	5.490000000000001e-27	0.5311016569637259
OG27283	Tomato Cherry	S. pimp	SLYcer01g02677.1	SPI01g02747.1	143	267	158	216.0	7.46e-72	1.1457531232812133
OG27283	S. Pennelli	Tomato	Sopen01g021920.1	Solyc01g057300.2.1	302	308	302	565.0	1.76e-206	1.8576051432011698
OG27283	Tomato	Dom. pepper	Solyc01g014960.1.1	Capana08g002345	250	179	178	155.0	1.4200000000000001e-47	0.7609608938547486
OG27283	Potato	Dom. pepper	PGSC0003DMP400044661	Capana08g002356	306	320	323	311.0	3.84e-106	0.997375408496732
OG27283	Dom. pepper	Wild pepper	Capana08g002354	Capang01g004898	277	284	276	504.0	4.5e-183	1.7970712360807446
OG27283	Dom. pepper	Wild pepper	Capana08g002353	Capang00g002944	147	144	118	215.0	2.4e-73	1.471017573696145
OG27283	Tomato Cherry	S. Pennelli	SLYcer01g08188.1	Sopen01g010070.1	134	242	138	138.0	1.96e-41	0.7739299370914026
OG27283	S. pimp	Tomato Cherry	SPI01g02052.1	SLYcer01g01972.1	156	97	97	202.0	1.12e-68	1.6886730108379595
OG27283	Tomato Cherry	Tomato	SLYcer12g03259.1	Solyc01g020180.1.1	82	122	81	117.0	8.55e-36	1.1746301479408237
OG27283	Dom. pepper	Wild pepper	Capana08g002346	Capang00g002944	169	144	144	280.0	1.01e-98	1.8035831689677844
OG27283	Tomato Cherry	Tomato	SLYcer12g03243.1	Solyc01g020180.1.1	145	122	112	152.0	1.0199999999999999e-48	1.150537026568683
OG27283	Wild pepper	S. Pennelli	Capang01g004900	Sopen01g050170.1	320	304	324	271.0	8.73e-90	0.8691611842105263
OG27283	Dom. pepper	Wild pepper	Capana08g002352	Capang01g004898	308	284	285	532.0	1.17e-193	1.7986327053228461
OG27283	Tomato Cherry	Dom. pepper	SLYcer07g01225.1	Capana08g002353	142	147	106	60.5	1.88e-12	0.4198668199674236
OG27283	Wild pepper	S. Pennelli	Capang01g004900	Sopen01g010120.1	320	315	328	277.0	4.75e-92	0.8693700396825397
OG27283	Dom. pepper	Wild pepper	Capana08g002345	Capang00g002944	179	144	144	288.0	9.51e-102	1.8072625698324023
OG27283	Wild pepper	S. Pennelli	Capang01g004900	Sopen01g050130.1	320	302	318	283.0	8.399999999999999e-95	0.9060430463576159
OG27283	Dom. pepper	Wild pepper	Capana08g002354	Capang01g004895	277	291	276	494.0	2.6400000000000003e-179	1.738688947610009
OG27283	Tomato	Potato	Solyc01g107970.1.1	PGSC0003DMP400044661	305	306	308	444.0	2.54e-158	1.4468016714882674
OG27283	Potato	Wild pepper	PGSC0003DMP400044664	Capang01g004900	308	320	324	306.0	3.72e-104	0.9732548701298702
OG27283	Wild pepper	Dom. pepper	Capang01g004900	Capana08g002356	320	320	320	629.0	4.14e-231	1.965625
OG27283	Tomato	Dom. pepper	Solyc01g014910.2.1	Capana08g002349	316	322	327	268.0	5.1299999999999995e-89	0.8196300809812092
OG27283	S. pimp	S. Pennelli	SPI07g01246.1	Sopen01g010120.1	165	315	188	113.0	1.0499999999999999e-30	0.5126984126984127
OG27283	Potato	Dom. pepper	PGSC0003DMP400044663	Capana08g002356	305	320	325	293.0	6.87e-99	0.9463370901639344
OG27283	Wild pepper	S. Pennelli	Capang01g004899	Sopen01g010070.1	147	242	147	142.0	7.07e-43	0.7525721032214538
OG27283	Potato	Dom. pepper	PGSC0003DMP400044662	Capana08g002356	308	320	324	303.0	1.26e-102	0.9685673701298702
OG27283	Potato	Dom. pepper	PGSC0003DMP400044662	Capana08g002349	308	322	325	290.0	9.36e-98	0.9243365330321852
OG27283	Tomato Cherry	Dom. pepper	SLYcer01g08185.1	Capana08g002353	97	147	92	121.0	5.0000000000000005e-37	1.0558945227575567
OG27283	S. Pennelli	S. pimp	Sopen09g010690.1	SPI09g01455.1	315	315	315	596.0	3.42e-218	1.8904761904761904
OG27283	Tomato	Potato	Solyc01g107950.2.1	PGSC0003DMP400044661	306	306	308	512.0	2.97e-185	1.6666666666666667
OG27283	Tomato	Potato	Solyc01g107960.4.1	PGSC0003DMP400044663	300	305	306	452.0	6.37e-162	1.485983606557377
OG27283	Tomato	Potato	Solyc01g107970.1.1	PGSC0003DMP400044663	305	305	306	464.0	2.1000000000000002e-166	1.5131147540983605
OG27283	Tomato	Potato	Solyc01g107970.1.1	PGSC0003DMP400044664	305	308	308	447.0	1.17e-159	1.4584362358952523
OG27283	Tomato Cherry	Potato	SLYcer12g03243.1	PGSC0003DMP400044661	145	306	159	211.0	3.64e-69	1.0792540004507551
OG27283	Wild pepper	S. Pennelli	Capang01g004898	Sopen01g050130.1	284	302	285	240.0	1.99e-78	0.819886204645089
OG27283	S. pimp	Tomato Cherry	SPI01g02024.1	SLYcer01g01949.1	219	272	249	415.0	4.4e-149	1.7126393365565402
OG27283	Tomato	S. pimp	Solyc09g018150.1.1	SPI09g01460.1	321	317	317	643.0	1.1899999999999999e-236	2.0141955835962144
OG27283	Dom. pepper	Wild pepper	Capana08g002348	Capang01g004898	314	284	285	513.0	3.06e-186	1.724825065039921
OG27283	S. Pennelli	Tomato Cherry	Sopen01g009900.1	SLYcer01g01948.1	315	315	315	602.0	1.79e-220	1.9126984126984128
OG27283	Potato	S. pimp	PGSC0003DMP400044661	SPI01g08413.1	306	305	307	508.0	1.29e-183	1.6644862316511304
OG27283	Tomato Cherry	Tomato	SLYcer01g02677.1	Solyc01g020180.1.1	143	122	113	220.0	1.48e-75	1.674366616989568
OG27283	Wild pepper	S. pimp	Capang01g004895	SPI01g08414.1	291	293	291	236.0	7.88e-77	0.809946870271982
OG27283	S. Pennelli	Tomato	Sopen01g050150.1	Solyc01g107960.4.1	304	300	304	483.0	2.83e-174	1.5911842105263159
OG27283	S. Pennelli	Tomato Cherry	Sopen01g010070.1	SLYcer09g01598.1	242	320	314	394.0	2.02e-139	1.4400051652892563
OG27283	S. Pennelli	Tomato	Sopen01g050130.1	Solyc01g107950.2.1	302	306	305	573.0	1.03e-209	1.8948837813271004
OG27283	Potato	S. pimp	PGSC0003DMP400044662	SPI01g08413.1	308	305	307	467.0	1.93e-167	1.5269374068554398
OG27283	Dom. pepper	Wild pepper	Capana08g002348	Capang01g004895	314	291	287	531.0	2.73e-193	1.757912535294504
OG27283	Potato	S. pimp	PGSC0003DMP400044663	SPI01g08417.1	305	304	305	458.0	3.7e-164	1.5090271786022433
OG27283	S. pimp	Wild pepper	SPI01g04919.1	Capang01g004900	302	320	315	270.0	4.99e-90	0.8622723509933774
OG27283	Potato	S. pimp	PGSC0003DMP400044663	SPI01g08414.1	305	293	299	434.0	6.82e-155	1.4570077770939407
OG27283	Wild pepper	S. Pennelli	Capang00g002944	Sopen01g010070.1	144	242	143	151.0	2.17e-46	0.8050390266299358
OG27283	Tomato Cherry	Dom. pepper	SLYcer01g01949.1	Capana08g002356	272	320	298	167.0	3.42e-50	0.5532169117647059
OG27283	Dom. pepper	Wild pepper	Capana08g002348	Capang01g004896	314	322	287	560.0	3.2e-204	1.7660620326779286
OG27283	S. Pennelli	Tomato	Sopen01g050150.1	Solyc01g107970.1.1	304	305	304	471.0	3.5900000000000003e-169	1.536933779119931
OG27283	Tomato	Wild pepper	Solyc01g020170.2.1	Capang01g004900	245	320	256	227.0	7.49e-74	0.8077487244897958
OG27283	Tomato	S. pimp	Solyc09g018130.3.1	SPI09g01455.1	188	315	187	353.0	2.57e-124	1.4911685241472474
OG27283	S. pimp	Wild pepper	SPI01g02023.1	Capang01g004900	315	320	323	273.0	9.79e-91	0.8424355158730159
OG27283	S. pimp	Tomato Cherry	SPI01g02023.1	SLYcer01g01948.1	315	315	315	638.0	8.37e-235	2.026984126984127
OG27283	S. pimp	Tomato	SPI01g04919.1	Solyc01g057300.2.1	302	308	302	587.0	2.55e-215	1.9231207534187666
OG27283	Tomato Cherry	Tomato	SLYcer01g02675.1	Solyc01g107970.1.1	304	305	304	571.0	6.230000000000001e-209	1.8735655737704917
OG27283	S. Pennelli	Potato	Sopen09g010770.1	PGSC0003DMP400067113	315	296	281	471.0	5.8e-169	1.5448144573144573
OG27283	S. Pennelli	Tomato Cherry	Sopen01g010120.1	SLYcer09g01598.1	315	320	314	548.0	3.27e-199	1.7372023809523809
OG27283	Wild pepper	S. Pennelli	Capang01g004898	Sopen01g010120.1	284	315	291	243.0	1.8400000000000002e-79	0.8082494969818914
OG27283	Tomato Cherry	S. Pennelli	SLYcer01g04771.1	Sopen01g021920.1	302	302	302	568.0	1.85e-207	1.8758278145695364
OG27283	S. pimp	Potato	SPI01g02052.1	PGSC0003DMP400026346	156	235	150	185.0	9.3e-60	0.9801554828150574
OG27283	Dom. pepper	Wild pepper	Capana08g002349	Capang01g004895	322	291	287	565.0	2.08e-206	1.8450139804913448
OG27283	Dom. pepper	Wild pepper	Capana08g002349	Capang01g004896	322	322	322	598.0	3.6099999999999996e-219	1.858695652173913
OG27283	S. Pennelli	Tomato	Sopen01g050170.1	Solyc01g107970.1.1	304	305	304	576.0	6.5000000000000005e-211	1.8932754529767042
OG27283	S. Pennelli	Tomato	Sopen01g050160.1	Solyc01g014960.1.1	238	250	134	147.0	1.4600000000000002e-43	0.588
OG27283	S. Pennelli	Potato	Sopen09g010690.1	PGSC0003DMP400067113	315	296	281	447.0	1.1199999999999999e-159	1.4487183612183612
OG27283	S. pimp	Potato	SPI01g08415.1	PGSC0003DMP400044662	249	308	270	304.0	3.31e-104	1.0959161320607105
OG27283	S. pimp	Dom. pepper	SPI12g03222.1	Capana08g002353	145	147	104	74.7	6.88e-18	0.5171850809289233
OG27283	Tomato	S. Pennelli	Solyc01g107970.1.1	Sopen01g050170.1	305	304	304	577.0	9.98e-211	1.8932754529767042
OG27283	Tomato Cherry	Dom. pepper	SLYcer01g08187.1	Capana08g002353	120	147	82	123.0	3.02e-37	0.9267006802721088
OG27283	Potato	Wild pepper	PGSC0003DMP400044661	Capang01g004900	306	320	323	311.0	3.7099999999999997e-106	0.997375408496732
OG27283	Wild pepper	Tomato Cherry	Capang01g004895	SLYcer01g01948.1	291	315	292	238.0	2.7600000000000002e-77	0.8124856815578465
OG27283	Wild pepper	Potato	Capang01g004899	PGSC0003DMP400026346	147	235	146	136.0	7.09e-41	0.7485453755970473
OG27283	S. Pennelli	Tomato Cherry	Sopen01g050130.1	SLYcer01g02675.1	302	304	307	415.0	5.22e-147	1.381241286162426
OG27283	S. pimp	Tomato Cherry	SPI01g08413.1	SLYcer01g04771.1	305	302	307	405.0	3.46e-143	1.3344642275540115
OG27283	S. pimp	S. Pennelli	SPI01g02747.1	Sopen01g050170.1	267	304	172	254.0	4.21e-84	0.906527202838557
