OG	n_genes	n_species	Dom. pepper	Potato	S. Pennelli	S. pimp	Tomato	Tomato Cherry	Wild pepper
OG27006	44	7	Capana01g004096,Capana12g001525,Capana05g001688,Capana06g002273,Capana01g001235	PGSC0003DMP400022792,PGSC0003DMP400024200,PGSC0003DMP400035444,PGSC0003DMP400052061,PGSC0003DMP400024201,PGSC0003DMP400052059,PGSC0003DMP400052060	Sopen05g027860.1,Sopen12g008640.1,Sopen06g013830.1,Sopen12g008640.2,Sopen08g002100.1,Sopen08g002100.2,Sopen08g022810.1,Sopen04g019380.1,Sopen05g027860.2,Sopen06g013830.2	SPI08g05239.1,SPI06g02615.1,SPI04g02883.1,SPI08g00201.1,SPI05g04109.1	Solyc12g017840.2.1,Solyc05g047550.4.1,Solyc08g006140.3.1,Solyc04g049400.3.1,Solyc06g043250.4.1,Solyc08g069180.3.1	SLYcer12g01121.1,SLYcer06g03052.1,SLYcer08g00265.1,SLYcer10g02857.1,SLYcer08g05354.1,SLYcer04g03129.1	Capang05g001369,Capang08g000979,Capang01g001073,Capang06g002130,Capang00g005466
OG27007	44	7	Capana02g000442,Capana10g001101,Capana02g002678,Capana04g002245,Capana12g001014,Capana11g000949	PGSC0003DMP400031065,PGSC0003DMP400027121,PGSC0003DMP400042247,PGSC0003DMP400031066,PGSC0003DMP400001376,PGSC0003DMP400042246,PGSC0003DMP400031067,PGSC0003DMP400001375	Sopen03g006840.1,Sopen10g023020.1,Sopen02g030110.2,Sopen02g030110.1,Sopen02g013830.1,Sopen01g051720.1,Sopen11g020020.1	SPI03g01087.1,SPI10g02831.1,SPI01g08566.1,SPI11g02775.1,SPI02g02067.1,SPI02g03868.1	Solyc02g085430.4.1,Solyc10g051330.3.1,Solyc11g044460.3.1,Solyc02g062790.3.1,Solyc01g109530.3.1,Solyc03g034060.4.1	SLYcer03g00925.1,SLYcer02g03186.1,SLYcer11g02716.1,SLYcer01g08344.1,SLYcer02g04943.1,SLYcer10g04331.1	Capang02g000399,Capang10g000927,Capang11g000967,Capang02g002406,Capang01g005054
OG27008	44	7	Capana04g002279,Capana03g001153,Capana12g000740,Capana04g000575,Capana02g003058,Capana12g000180	PGSC0003DMP400026999,PGSC0003DMP400017362,PGSC0003DMP400013981,PGSC0003DMP400017363,PGSC0003DMP400031652,PGSC0003DMP400061429,PGSC0003DMP400011490,PGSC0003DMP400017361	Sopen03g008310.1,Sopen02g037680.1,Sopen04g032200.1,Sopen07g011510.1,Sopen07g011510.2,Sopen03g031800.1,Sopen12g030580.1	SPI03g01338.1,SPI12g04649.1,SPI03g04503.1,SPI07g03406.1,SPI02g04626.1,SPI04g04967.1	Solyc04g078620.3.1,Solyc03g044260.3.1,Solyc03g112720.4.1,Solyc07g021660.2.1,Solyc12g088680.2.1,Solyc02g093110.3.1	SLYcer07g01714.1,SLYcer04g05470.1,SLYcer03g01129.1,SLYcer12g04690.1,SLYcer03g04453.1,SLYcer02g05706.1	Capang12g000153,Capang04g000519,Capang03g001108,Capang07g000488,Capang02g002770
OG27009	44	7	Capana05g002432,Capana06g002103,Capana06g002668,Capana06g000395,Capana02g001624	PGSC0003DMP400030107,PGSC0003DMP400040477,PGSC0003DMP400028460,PGSC0003DMP400052947,PGSC0003DMP400028459,PGSC0003DMP400011909,PGSC0003DMP400011908,PGSC0003DMP400036204,PGSC0003DMP400040478	Sopen06g009460.1,Sopen06g018730.1,Sopen06g001780.1,Sopen06g032840.1,Sopen09g032970.1,Sopen05g033520.1	SPI06g05088.1,SPI05g04844.1,SPI09g04591.1,SPI06g02440.1,SPI06g00127.1,SPI06g03559.1	Solyc06g005800.3.1,Solyc06g053630.3.1,Solyc05g055060.3.1,Solyc06g030490.3.1,Solyc09g090060.3.1,Solyc06g076430.3.1	SLYcer06g02509.1,SLYcer10g02139.1,SLYcer09g04928.1,SLYcer06g03648.1,SLYcer06g05202.1,SLYcer06g00349.1	Capang05g001981,Capang06g002474,Capang02g001448,Capang06g001937,Capang03g004303,Capang06g000368
OG27010	44	7	Capana01g002376,Capana05g000370	PGSC0003DMP400040749,PGSC0003DMP400024784,PGSC0003DMP400024785,PGSC0003DMP400056334,PGSC0003DMP400050630,PGSC0003DMP400050629,PGSC0003DMP400050632,PGSC0003DMP400050631,PGSC0003DMP400026306,PGSC0003DMP400056335	Sopen01g027510.1,Sopen01g027660.1,Sopen01g027680.1,Sopen10g024520.1,Sopen01g027740.1	SPI01g05787.1,SPI01g05764.1,SPI05g04766.1,SPI05g04765.1,SPI01g05791.1,SPI05g04764.1,SPI01g05792.1,SPI01g05765.1,SPI01g05789.1,SPI01g05781.1	Solyc01g066040.2.1,Solyc01g066160.1.1,Solyc01g066190.1.1,Solyc01g066200.1.1	SLYcer01g05602.1,SLYcer01g05626.1,SLYcer01g05603.1,SLYcer01g05628.1,SLYcer01g05627.1,SLYcer01g05623.1,SLYcer01g05624.1	Capang01g002050,Capang00g000070,Capang00g003498,Capang00g003497,Capang00g003495,Capang00g003496
OG27011	44	7	Capana03g000193,Capana09g001301,Capana10g001287,Capana01g000557,Capana03g003355,Capana08g001232	PGSC0003DMP400041410,PGSC0003DMP400027843,PGSC0003DMP400038285,PGSC0003DMP400026480,PGSC0003DMP400004431,PGSC0003DMP400023339,PGSC0003DMP400033773	Sopen07g034370.1,Sopen09g027770.1,Sopen09g008440.1,Sopen03g040280.1,Sopen10g028010.1,Sopen01g040900.1,Sopen06g016090.1	SPI03g05408.1,SPI10g03562.1,SPI07g06373.1,SPI09g03721.1,SPI01g07444.1	Solyc01g097230.4.1,Solyc10g076360.1.1,Solyc09g066000.1.1,Solyc03g121460.1.1,Solyc07g066190.3.1,Solyc06g050570.3.1	SLYcer03g05370.1,SLYcer06g03361.1,SLYcer07g05656.1,SLYcer10g05078.1,SLYcer09g01353.1,SLYcer09g03800.1	Capang10g001087,Capang01g003814,Capang03g003194,Capang03g000184,Capang00g004117,Capang07g002445,Capang01g000497
OG27012	44	7	Capana05g001795,Capana12g000516,Capana01g003832,Capana12g000018,Capana10g002178,Capana01g001715	PGSC0003DMP400032372,PGSC0003DMP400032371,PGSC0003DMP400055293,PGSC0003DMP400007613,PGSC0003DMP400051190,PGSC0003DMP400032370,PGSC0003DMP400051191,PGSC0003DMP400040934	Sopen12g031730.1,Sopen08g020220.1,Sopen01g002120.1,Sopen10g031240.1,Sopen11g028840.1,Sopen12g034940.1	SPI12g05181.1,SPI08g04930.1,SPI10g03930.1,SPI11g04076.1,SPI12g04803.1,SPI01g00293.1	Solyc12g100310.2.1,Solyc11g070170.2.1,Solyc10g080700.2.1,Solyc01g006120.4.1,Solyc12g095830.3.1,Solyc08g066400.3.1	SLYcer10g05445.1,SLYcer08g05036.1,SLYcer01g00271.1,SLYcer11g04011.1,SLYcer12g05236.1,SLYcer12g04845.1	Capang01g001415,Capang10g001935,Capang08g000765,Capang12g000427,Capang00g000138,Capang12g000018
OG27013	44	7	Capana04g000489,Capana04g000487,Capana04g000488,Capana12g001138,Capana04g000485,Capana04g000490,Capana04g000491,Capana04g000486	PGSC0003DMP400020714,PGSC0003DMP400020713,PGSC0003DMP400020712,PGSC0003DMP400020715,PGSC0003DMP400014057,PGSC0003DMP400014056,PGSC0003DMP400020710,PGSC0003DMP400020734,PGSC0003DMP400014152,PGSC0003DMP400020711,PGSC0003DMP400020735	Sopen04g033050.1,Sopen04g033090.1,Sopen04g033070.1,Sopen04g033080.1,Sopen04g032980.1,Sopen04g033060.2,Sopen04g033060.1	SPI04g05039.1,SPI04g05047.1,SPI04g05046.1	Solyc04g079440.3.1,Solyc04g079470.3.1,Solyc04g150171.1.1,Solyc04g079370.4.1,Solyc04g079480.2.1,Solyc04g079450.4.1,Solyc04g079490.1.1	SLYcer04g05550.1,SLYcer04g05547.1,SLYcer04g05541.1,SLYcer04g05549.1	Capang03g001002,Capang04g000449,Capang03g001001,Capang01g003292
OG27014	44	7	Capana01g002219,Capana11g001621,Capana00g003237	PGSC0003DMP400013701,PGSC0003DMP400030780,PGSC0003DMP400052721,PGSC0003DMP400001624,PGSC0003DMP400053808,PGSC0003DMP400002555,PGSC0003DMP400052719,PGSC0003DMP400030782,PGSC0003DMP400053810,PGSC0003DMP400031313,PGSC0003DMP400001623,PGSC0003DMP400034388,PGSC0003DMP400030781	Sopen05g003020.1,Sopen01g006430.1,Sopen05g003020.2,Sopen07g003860.1,Sopen02g032550.1	SPI09g01731.1,SPI07g00540.1,SPI02g04121.1,SPI12g02476.1,SPI03g01320.1,SPI01g01018.1,SPI05g00375.1,SPI12g02477.1	Solyc01g010780.4.1,Solyc07g007980.3.1,Solyc05g007050.4.1,Solyc02g087830.4.1	SLYcer03g01112.1,SLYcer09g01854.1,SLYcer09g01851.1,SLYcer03g02000.1,SLYcer05g00339.1,SLYcer02g05191.1,SLYcer01g00959.1	Capang00g005222,Capang11g001578,Capang00g002678,Capang01g001903
OG27015	44	7	Capana00g000450,Capana00g003057,Capana11g002217,Capana00g003053,Capana07g000510,Capana01g001866,Capana08g000182,Capana03g001477,Capana01g002842	PGSC0003DMP400011155,PGSC0003DMP400003127,PGSC0003DMP400013804,PGSC0003DMP400030162	Sopen07g004960.1	SPI07g00665.1,SPI12g02535.1,SPI09g01959.1,SPI05g02611.1,SPI01g08587.1,SPI09g02519.1,SPI11g03824.1	Solyc09g055950.2.1,Solyc07g008990.1.1,Solyc08g065370.1.1,Solyc00g230080.1.1,Solyc05g021190.2.1	SLYcer09g02594.1,SLYcer11g03759.1,SLYcer07g00621.1,SLYcer12g02759.1,SLYcer01g08365.1,SLYcer09g02049.1,SLYcer05g02031.1	Capang01g004168,Capang01g000174,Capang01g002049,Capang00g000170,Capang07g002416,Capang05g002041,Capang03g003208,Capang10g000971,Capang07g000002,Capang00g002375,Capang03g003066
OG27016	44	7	Capana01g002033,Capana08g001071,Capana00g002257,Capana04g000411,Capana10g000577,Capana08g001070,Capana08g001097,Capana08g001069,Capana08g001072	PGSC0003DMP400065033,PGSC0003DMP400000248,PGSC0003DMP400000479,PGSC0003DMP400000246,PGSC0003DMP400000249,PGSC0003DMP400000245,PGSC0003DMP400000478,PGSC0003DMP400032902,PGSC0003DMP400000244,PGSC0003DMP400000243,PGSC0003DMP400069241	Sopen01g039680.1,Sopen10g005210.1,Sopen01g039660.1,Sopen01g007520.1	SPI01g01245.1,SPI01g07318.1,SPI01g07319.1,SPI10g00574.1	Solyc01g095960.4.1,Solyc01g095930.4.1,Solyc01g011430.4.1,Solyc10g009430.3.1	SLYcer01g07069.1,SLYcer10g00709.1,SLYcer01g01190.1	Capang01g003654,Capang00g001439,Capang04g000380,Capang01g003653,Capang01g003655,Capang01g003683,Capang10g000463,Capang01g001742,Capang00g004178
OG27017	45	7	Capana03g001264	PGSC0003DMP400064478,PGSC0003DMP400052211	Sopen07g005650.1	SPI07g00809.1,SPI07g00802.1,SPI07g00807.1,SPI07g00821.1,SPI07g00826.1,SPI07g00810.1,SPI07g00825.1,SPI07g00812.1,SPI07g00829.1,SPI07g00827.1,SPI07g00822.1,SPI05g03878.1,SPI07g00824.1,SPI07g00830.1,SPI07g01326.1,SPI07g00819.1,SPI07g00831.1	Solyc07g015805.1.1,Solyc07g015820.1.1,Solyc07g015810.3.1,Solyc07g015830.1.1,Solyc00g500378.1.1,Solyc07g015765.1.1,Solyc07g015850.1.1,Solyc07g015840.2.1	SLYcer07g00776.1,SLYcer07g00792.1,SLYcer07g00791.1,SLYcer07g01302.1,SLYcer07g00797.1,SLYcer07g00788.1,SLYcer07g00774.1,SLYcer07g00793.1,SLYcer07g00789.1,SLYcer07g00794.1,SLYcer07g00787.1,SLYcer07g00785.1,SLYcer07g00779.1,SLYcer05g03253.1,SLYcer07g00795.1	Capang03g001212
OG27018	45	2				SPI07g01575.1,SPI00g01479.1,SPI03g01870.1,SPI08g01372.1,SPI07g01577.1,SPI00g01470.1,SPI03g01866.1,SPI00g00928.1,SPI01g03171.1,SPI00g01955.1,SPI00g01472.1,SPI01g03890.1,SPI00g01478.1,SPI00g00163.1,SPI00g04197.1,SPI00g04230.1,SPI00g04174.1,SPI07g02844.1,SPI01g03451.1		SLYcer07g02434.1,SLYcer07g02847.1,SLYcer12g01644.1,SLYcer01g03058.1,SLYcer12g01569.1,SLYcer07g02338.1,SLYcer00g00182.1,SLYcer00g06350.1,SLYcer02g01046.1,SLYcer00g06355.1,SLYcer06g00918.1,SLYcer00g03169.1,SLYcer00g02545.1,SLYcer00g04220.1,SLYcer00g01572.1,SLYcer06g02296.1,SLYcer02g00533.1,SLYcer00g06345.1,SLYcer12g01590.1,SLYcer00g01281.1,SLYcer00g06343.1,SLYcer07g02450.1,SLYcer00g04198.1,SLYcer02g01353.1,SLYcer00g00878.1,SLYcer00g01120.1	
OG27019	45	2				SPI05g03554.1,SPI10g03584.1,SPI04g02669.1,SPI10g00952.1,SPI02g01903.1,SPI02g01625.1,SPI09g04498.1,SPI05g01510.1,SPI10g02607.1,SPI07g03848.1,SPI02g01437.1,SPI07g04715.1,SPI05g03564.1,SPI05g03559.1,SPI03g02821.1,SPI08g03738.1,SPI01g05769.1,SPI01g02909.1,SPI01g02951.1,SPI07g05661.1,SPI01g05500.1,SPI08g03736.1,SPI12g03798.1		SLYcer01g02705.1,SLYcer06g03917.1,SLYcer05g01647.1,SLYcer09g04725.1,SLYcer05g03233.1,SLYcer05g01948.1,SLYcer10g02654.1,SLYcer02g03145.1,SLYcer10g02750.1,SLYcer05g01551.1,SLYcer03g02044.1,SLYcer05g00468.1,SLYcer05g01870.1,SLYcer04g02916.1,SLYcer10g01073.1,SLYcer01g05607.1,SLYcer07g04000.1,SLYcer12g03722.1,SLYcer10g01080.1,SLYcer05g01866.1,SLYcer05g03205.1,SLYcer08g03776.1	
OG27020	45	7	Capana08g000827,Capana01g001284,Capana08g000842,Capana00g000321	PGSC0003DMP400026000,PGSC0003DMP400045654,PGSC0003DMP400025998,PGSC0003DMP400026005,PGSC0003DMP400026003,PGSC0003DMP400026001,PGSC0003DMP400025999,PGSC0003DMP400026004,PGSC0003DMP400025997	Sopen08g022450.1,Sopen08g022490.1,Sopen08g022510.1,Sopen08g022440.1,Sopen08g022520.1,Sopen08g022460.1,Sopen08g022500.1	SPI08g05195.1,SPI08g05193.1,SPI08g05192.1,SPI08g05194.1,SPI08g05199.1,SPI08g00265.1	Solyc08g068720.1.1,Solyc08g068780.3.1,Solyc08g006730.1.1,Solyc08g068690.1.1,Solyc08g068770.3.1,Solyc08g068710.1.1,Solyc08g068700.1.1,Solyc08g068730.1.1	SLYcer08g05297.1,SLYcer08g00331.1,SLYcer08g05305.1,SLYcer08g05301.1,SLYcer08g05296.1,SLYcer08g05298.1	Capang01g003428,Capang01g003438,Capang01g001111,Capang08g000856,Capang01g001126
OG27021	45	7	Capana01g000453,Capana09g001929,Capana07g001400,Capana09g002072,Capana04g000273,Capana03g002110	PGSC0003DMP400050358,PGSC0003DMP400034642,PGSC0003DMP400014888,PGSC0003DMP400006973,PGSC0003DMP400034643	Sopen09g007450.1,Sopen07g025540.1,Sopen06g012180.1,Sopen04g034600.1,Sopen03g003690.1,Sopen08g028130.1,Sopen03g005460.1	SPI06g02750.1,SPI03g00590.1,SPI03g00814.1,SPI07g05412.1,SPI04g05204.1,SPI09g01107.1,SPI08g06102.1	Solyc07g051950.3.1,Solyc09g014610.4.1,Solyc06g036440.2.1,Solyc04g080990.2.1,Solyc03g031590.4.1,Solyc03g007770.3.1,Solyc08g079770.3.1	SLYcer09g01225.1,SLYcer03g00652.1,SLYcer08g06205.1,SLYcer04g05703.1,SLYcer03g00361.1,SLYcer06g02950.1,SLYcer07g04703.1	Capang09g001527,Capang01g000414,Capang03g001993,Capang04g000247,Capang07g001432,Capang09g001603
OG27022	45	7	Capana09g000858,Capana08g001003,Capana00g003857,Capana03g002114,Capana01g000144	PGSC0003DMP400021793,PGSC0003DMP400033710,PGSC0003DMP400011191,PGSC0003DMP400050361,PGSC0003DMP400033709,PGSC0003DMP400034641,PGSC0003DMP400050359,PGSC0003DMP400000170	Sopen10g005670.1,Sopen08g030030.1,Sopen06g012170.1,Sopen03g003660.1,Sopen01g038990.1,Sopen06g034100.1	SPI06g05223.1,SPI03g00587.1,SPI06g02749.1,SPI10g00645.1,SPI01g07247.1,SPI08g06300.1,SPI09g02312.1	Solyc09g055250.3.1,Solyc08g081730.4.1,Solyc01g095200.3.1,Solyc03g007740.3.1,Solyc10g011870.3.1,Solyc06g082740.3.1,Solyc06g036430.3.1	SLYcer03g00364.1,SLYcer09g02394.1,SLYcer06g02949.1,SLYcer10g00769.1,SLYcer06g05330.1,SLYcer01g06998.1,SLYcer08g06389.1	Capang06g000245,Capang01g000135,Capang00g001997,Capang03g001996,Capang01g003582
OG27023	45	7	Capana00g001862,Capana12g002101,Capana06g000351,Capana08g001129,Capana08g002712	PGSC0003DMP400011717,PGSC0003DMP400007890,PGSC0003DMP400009293,PGSC0003DMP400009568,PGSC0003DMP400002952,PGSC0003DMP400011718,PGSC0003DMP400052979,PGSC0003DMP400011000,PGSC0003DMP400049979,PGSC0003DMP400011716	Sopen10g024850.1,Sopen06g017620.1,Sopen08g021050.1,Sopen01g053230.1,Sopen01g040250.1,Sopen06g033370.1,Sopen11g002010.1,Sopen01g053430.1	SPI11g00357.1,SPI10g03180.1,SPI01g08738.1,SPI06g03444.1,SPI01g08723.1,SPI06g05143.1	Solyc06g076970.3.1,Solyc10g054910.1.1,Solyc01g111360.3.1,Solyc11g006070.3.1,Solyc01g111170.3.1,Solyc01g096520.3.1,Solyc06g051650.4.1	SLYcer01g08509.1,SLYcer01g07895.1,SLYcer11g00201.1,SLYcer10g04673.1,SLYcer06g05253.1,SLYcer06g03531.1	Capang01g005271,Capang12g001792,Capang01g003701
OG27024	45	7	Capana09g000036,Capana06g000227,Capana09g000841,Capana00g003231,Capana05g001632	PGSC0003DMP400048147,PGSC0003DMP400058156,PGSC0003DMP400046722,PGSC0003DMP400058009,PGSC0003DMP400006364,PGSC0003DMP400053806,PGSC0003DMP400007870,PGSC0003DMP400046723,PGSC0003DMP400012402	Sopen11g020440.1,Sopen06g034390.1,Sopen12g004620.1,Sopen07g003830.1,Sopen09g021710.1,Sopen05g029160.1,Sopen06g029610.1	SPI11g02708.1,SPI09g02504.1,SPI06g04740.1,SPI07g00537.1,SPI12g00563.1	Solyc12g009630.3.1,Solyc06g150132.1.1,Solyc11g044920.1.1,Solyc09g055880.1.1,Solyc05g050750.1.1,Solyc06g083000.1.1,Solyc07g007950.1.1	SLYcer06g04881.1,SLYcer07g00482.1,SLYcer09g02578.1,SLYcer06g05357.1,SLYcer12g00536.1,SLYcer11g02653.1	Capang03g002853,Capang05g001318,Capang09g000025,Capang06g000681,Capang09g000769,Capang06g000213
OG27025	45	7	Capana02g001463,Capana03g000595,Capana08g000454,Capana06g001086,Capana01g000138,Capana06g002098,Capana07g000596,Capana08g001513	PGSC0003DMP400042887,PGSC0003DMP400023985,PGSC0003DMP400044521,PGSC0003DMP400023986,PGSC0003DMP400024913,PGSC0003DMP400023987	Sopen03g036880.1,Sopen08g029980.1,Sopen01g043140.1,Sopen07g022100.1,Sopen06g025960.1,Sopen05g021750.1	SPI07g04453.1,SPI03g05050.1,SPI01g07682.1,SPI06g04362.1,SPI05g03028.1,SPI08g06292.1	Solyc05g025680.3.1,Solyc01g099620.3.1,Solyc08g081690.3.1,Solyc07g042460.2.1,Solyc03g117980.3.1,Solyc06g068680.3.1	SLYcer07g03738.1,SLYcer06g04503.1,SLYcer05g02448.1,SLYcer01g07590.1,SLYcer08g06384.1,SLYcer03g04991.1	Capang07g000645,Capang01g004062,Capang06g001026,Capang01g003066,Capang01g000128,Capang06g001926,Capang03g000539
OG27026	45	7	Capana12g002616,Capana01g003148,Capana06g003018,Capana06g001859,Capana03g003575,Capana09g000782	PGSC0003DMP400028357,PGSC0003DMP400009445,PGSC0003DMP400053561,PGSC0003DMP400020159,PGSC0003DMP400053560,PGSC0003DMP400020161,PGSC0003DMP400009444,PGSC0003DMP400028358,PGSC0003DMP400020158,PGSC0003DMP400020160,PGSC0003DMP400039261	Sopen12g008190.2,Sopen11g004680.1,Sopen06g019680.1,Sopen06g003530.1,Sopen01g029500.1,Sopen12g008190.1,Sopen09g029520.1,Sopen09g029520.2	SPI09g04107.1,SPI06g00350.1,SPI01g06041.1,SPI11g00650.1	Solyc06g008740.3.1,Solyc01g067550.3.1,Solyc12g017410.2.1,Solyc09g074640.3.1,Solyc06g054620.4.1,Solyc11g008900.2.1	SLYcer09g04302.1,SLYcer06g00568.1,SLYcer11g00506.1,SLYcer01g05861.1,SLYcer12g01026.1	Capang12g002252,Capang11g000826,Capang03g002877,Capang06g002776,Capang03g003525
OG27027	45	7	Capana00g000648,Capana06g002790,Capana09g002042,Capana05g002406,Capana00g002143,Capana09g002043,Capana09g002041,Capana06g000470	PGSC0003DMP400041334,PGSC0003DMP400027266,PGSC0003DMP400052901,PGSC0003DMP400027267,PGSC0003DMP400019211,PGSC0003DMP400040698,PGSC0003DMP400041333,PGSC0003DMP400041369	Sopen11g030660.1,Sopen06g032010.1,Sopen09g001720.1,Sopen06g001260.1,Sopen05g033290.1,Sopen09g001710.1	SPI06g04997.1,SPI06g00051.1,SPI09g00169.1,SPI09g00171.1,SPI05g04815.1,SPI11g04282.1	Solyc09g005830.1.1,Solyc11g073010.1.1,Solyc09g005840.2.1,Solyc06g075610.1.1,Solyc05g054820.1.1,Solyc06g005280.1.1	SLYcer11g04208.1,SLYcer06g05124.1,SLYcer09g00267.1,SLYcer06g00282.1	Capang05g001957,Capang06g000437,Capang09g001467,Capang09g001576,Capang09g001577,Capang11g000673,Capang06g002578
OG27028	45	7	Capana02g003700,Capana03g003439,Capana06g003038,Capana02g002054,Capana05g002018,Capana06g003037,Capana03g003555,Capana06g000011,Capana06g002932	PGSC0003DMP400038063,PGSC0003DMP400003792,PGSC0003DMP400041556,PGSC0003DMP400020095,PGSC0003DMP400038842	Sopen02g023990.1,Sopen09g029360.1,Sopen06g003580.1,Sopen05g031150.1	SPI09g04093.1,SPI06g00355.1,SPI05g04567.1,SPI06g00359.1,SPI06g00315.1,SPI06g05406.1,SPI02g03218.1	Solyc09g074520.3.1,Solyc06g008810.3.1,Solyc05g052620.4.1,Solyc06g008780.3.1,Solyc02g079190.3.1	SLYcer06g00576.1,SLYcer06g00538.1,SLYcer09g04283.1,SLYcer02g04319.1,SLYcer10g02404.1,SLYcer06g00573.1,SLYcer06g05515.1	Capang02g003423,Capang06g002786,Capang06g002694,Capang03g003465,Capang05g001599,Capang03g003382,Capang02g001846,Capang06g000009
OG27029	45	7	Capana02g000940,Capana00g000815,Capana00g000197,Capana03g002239,Capana02g003425	PGSC0003DMP400055204,PGSC0003DMP400023073,PGSC0003DMP400065215,PGSC0003DMP400012211,PGSC0003DMP400027695,PGSC0003DMP400002536,PGSC0003DMP400027697,PGSC0003DMP400027694,PGSC0003DMP400043275,PGSC0003DMP400053627,PGSC0003DMP400027696,PGSC0003DMP400012209,PGSC0003DMP400012210	Sopen03g004340.1,Sopen03g004340.2,Sopen01g032350.1,Sopen02g032240.1,Sopen06g019560.1,Sopen02g016660.1	SPI01g06488.1,SPI02g04092.1,SPI03g00651.1,SPI02g02433.1,SPI06g03660.1	Solyc02g067530.4.1,Solyc02g087490.3.1,Solyc03g025500.4.1,Solyc01g080530.3.1,Solyc06g054490.3.1	SLYcer02g03312.1,SLYcer06g03752.1,SLYcer02g05160.1,SLYcer02g03539.1,SLYcer03g00432.1,SLYcer01g06187.1	Capang02g000860,Capang02g003154,Capang03g002135,Capang01g002761,Capang00g005311
OG27030	45	3		PGSC0003DMP400069303,PGSC0003DMP400019759,PGSC0003DMP400052228,PGSC0003DMP400004185,PGSC0003DMP400034710,PGSC0003DMP400030929,PGSC0003DMP400067281,PGSC0003DMP400066427,PGSC0003DMP400025602,PGSC0003DMP400064217,PGSC0003DMP400052364,PGSC0003DMP400032138,PGSC0003DMP400029475,PGSC0003DMP400060150,PGSC0003DMP400037522,PGSC0003DMP400029264,PGSC0003DMP400054496,PGSC0003DMP400017364,PGSC0003DMP400058204,PGSC0003DMP400020627,PGSC0003DMP400037076,PGSC0003DMP400028072	Sopen09g008590.1,Sopen03g010330.1,Sopen04g011200.1,Sopen01g007750.1,Sopen11g017010.1,Sopen01g012740.1,Sopen01g004610.1,Sopen01g007860.1,Sopen01g016140.1,Sopen10g014140.1,Sopen10g023620.1,Sopen00g003950.1,Sopen10g023540.1,Sopen06g021650.1,Sopen10g023580.1,Sopen10g014130.1,Sopen12g019150.1,Sopen11g018960.1,Sopen01g007770.1,Sopen07g020430.1,Sopen10g023600.1,Sopen01g013850.1			SLYcer04g01288.1	
OG27031	45	7	Capana01g001671,Capana02g003255,Capana02g003071,Capana01g003106,Capana08g002358,Capana02g003068,Capana02g003082	PGSC0003DMP400007200,PGSC0003DMP400044902,PGSC0003DMP400002476,PGSC0003DMP400007145,PGSC0003DMP400002477,PGSC0003DMP400007146,PGSC0003DMP400044899,PGSC0003DMP400002475,PGSC0003DMP400007144,PGSC0003DMP400044901,PGSC0003DMP400007201,PGSC0003DMP400044900,PGSC0003DMP400007143,PGSC0003DMP400007199,PGSC0003DMP400007198	Sopen01g050190.2,Sopen02g037790.1,Sopen02g037870.1,Sopen01g050190.1,Sopen02g033940.1	SPI02g04645.1,SPI01g08419.1,SPI02g04249.1,SPI02g04636.1	Solyc02g093210.3.1,Solyc01g107990.3.1,Solyc02g089150.4.1,Solyc02g093310.3.1	SLYcer01g08193.1,SLYcer02g05726.1,SLYcer02g05326.1,SLYcer02g05717.1	Capang00g005152,Capang01g001375,Capang02g002790,Capang01g004902,Capang02g003001,Capang01g002786
OG27032	45	3		PGSC0003DMP400056846,PGSC0003DMP400066685,PGSC0003DMP400066893,PGSC0003DMP400052306,PGSC0003DMP400069037,PGSC0003DMP400068685,PGSC0003DMP400066823,PGSC0003DMP400062386,PGSC0003DMP400057131,PGSC0003DMP400060414,PGSC0003DMP400056844,PGSC0003DMP400068187,PGSC0003DMP400065746,PGSC0003DMP400062945,PGSC0003DMP400062528,PGSC0003DMP400066884,PGSC0003DMP400068507,PGSC0003DMP400064360,PGSC0003DMP400066603,PGSC0003DMP400060763,PGSC0003DMP400063890,PGSC0003DMP400066177,PGSC0003DMP400060078,PGSC0003DMP400062618,PGSC0003DMP400062893,PGSC0003DMP400059813,PGSC0003DMP400066882,PGSC0003DMP400067829,PGSC0003DMP400003809,PGSC0003DMP400059487,PGSC0003DMP400067137,PGSC0003DMP400067203,PGSC0003DMP400063882,PGSC0003DMP400064538	Sopen01g013990.1,Sopen12g020500.1,Sopen10g011230.1,Sopen06g007790.1,Sopen01g009000.1,Sopen09g019370.1,Sopen01g021700.1,Sopen07g008320.1,Sopen11g009700.1,Sopen04g021670.1	SPI09g02540.1			
