OG	n_genes	n_species	Dom. pepper	Potato	S. Pennelli	S. pimp	Tomato	Tomato Cherry	Wild pepper
OG27115	51	7	Capana03g003181,Capana04g001108,Capana10g000200,Capana12g000246,Capana07g002444	PGSC0003DMP400038532,PGSC0003DMP400015276,PGSC0003DMP400037462,PGSC0003DMP400008106,PGSC0003DMP400016759,PGSC0003DMP400059308,PGSC0003DMP400037459,PGSC0003DMP400038533,PGSC0003DMP400037460,PGSC0003DMP400016760,PGSC0003DMP400037463,PGSC0003DMP400008107,PGSC0003DMP400016761,PGSC0003DMP400015274	Sopen07g034310.1,Sopen09g036250.1,Sopen04g029060.3,Sopen12g033440.1,Sopen07g034320.1,Sopen10g001700.1,Sopen04g029060.4	SPI04g04478.1,SPI09g04970.1,SPI12g05008.1,SPI07g06368.1,SPI10g00174.1,SPI04g02531.1	Solyc07g066130.1.1,Solyc04g045290.1.1,Solyc07g066140.1.1,Solyc04g072890.4.1,Solyc10g005730.3.1,Solyc09g098330.3.1,Solyc12g098690.2.1	SLYcer10g00310.1,SLYcer04g04997.1,SLYcer07g05651.1,SLYcer07g05650.1,SLYcer09g05280.1,SLYcer04g02771.1,SLYcer12g05050.1	Capang00g003190,Capang04g001050,Capang12g000215,Capang03g003075,Capang07g002440
OG27130	52	7	Capana03g001105,Capana06g001014,Capana03g001103,Capana06g001011,Capana06g001013,Capana03g001104,Capana06g001015,Capana03g001107	PGSC0003DMP400055846,PGSC0003DMP400055847,PGSC0003DMP400031614,PGSC0003DMP400031613,PGSC0003DMP400055792	Sopen03g032140.1,Sopen06g027230.1,Sopen06g027220.1,Sopen03g032140.2,Sopen03g032150.1,Sopen03g032120.1,Sopen06g027210.1,Sopen06g027200.1,Sopen03g032140.4,Sopen03g032140.3	SPI06g04499.1,SPI03g04537.1,SPI03g04535.1,SPI06g04500.1,SPI03g04538.1,SPI06g04498.1,SPI06g04501.1	Solyc06g070920.3.1,Solyc06g070940.4.1,Solyc03g113060.3.1,Solyc06g070960.3.1,Solyc03g113040.4.1,Solyc06g070950.2.1,Solyc03g113070.4.1,Solyc06g070930.3.1	SLYcer03g04486.1,SLYcer03g04488.1,SLYcer06g04639.1,SLYcer06g04642.1,SLYcer06g04641.1,SLYcer03g04489.1,SLYcer06g04640.1	Capang06g000960,Capang06g000956,Capang03g001061,Capang06g000958,Capang03g001058,Capang03g001059,Capang06g000959
OG27133	52	7	Capana06g002818,Capana00g000209,Capana08g002459,Capana07g000481,Capana08g002480,Capana08g002166	PGSC0003DMP400066829,PGSC0003DMP400066709,PGSC0003DMP400044807,PGSC0003DMP400044806,PGSC0003DMP400058490,PGSC0003DMP400044803,PGSC0003DMP400057509,PGSC0003DMP400044805,PGSC0003DMP400067807,PGSC0003DMP400059633,PGSC0003DMP400018858	Sopen02g006830.1,Sopen02g009350.1,Sopen05g025010.1,Sopen01g051140.1,Sopen01g048640.1,Sopen01g051190.1,Sopen01g051160.1,Sopen01g048640.2,Sopen06g015150.1	SPI01g08249.1,SPI01g08513.1,SPI05g03527.1,SPI01g08247.1,SPI01g08511.1,SPI05g02911.1,SPI01g08515.1,SPI02g01306.1,SPI01g08245.1	Solyc01g108950.3.1,Solyc01g106250.4.1,Solyc01g108940.2.1,Solyc01g109030.4.1,Solyc05g041100.3.1,Solyc02g026080.2.1	SLYcer05g02899.1,SLYcer02g02408.1,SLYcer05g02329.1,SLYcer01g08286.1,SLYcer01g08293.1,SLYcer01g08016.1	Capang01g005002,Capang08g001221,Capang01g004710,Capang06g002599,Capang07g000533
OG27150	53	7	Capana06g001830,Capana10g002152,Capana02g003400,Capana03g000765,Capana10g002459,Capana00g002374,Capana05g001149	PGSC0003DMP400053058,PGSC0003DMP400053557,PGSC0003DMP400048999,PGSC0003DMP400010574,PGSC0003DMP400049000,PGSC0003DMP400002547,PGSC0003DMP400053057,PGSC0003DMP400014705,PGSC0003DMP400010213	Sopen05g003900.1,Sopen10g031390.1,Sopen10g029030.1,Sopen03g037680.1,Sopen05g003900.2,Sopen06g019800.1,Sopen04g002780.1,Sopen04g002780.2	SPI06g03690.1,SPI10g03980.1,SPI10g03683.1,SPI02g04108.1,SPI05g00479.1,SPI03g05130.1,SPI04g00360.1	Solyc04g007690.3.1,Solyc10g078370.2.1,Solyc03g118740.3.1,Solyc05g008060.4.1,Solyc02g087660.4.1,Solyc06g059730.3.1,Solyc10g080880.2.1	SLYcer10g05480.1,SLYcer02g05179.1,SLYcer05g00445.1,SLYcer06g03787.1,SLYcer10g05199.1,SLYcer03g05070.1,SLYcer04g00376.1	Capang03g000694,Capang07g000958,Capang10g002223,Capang02g003133,Capang06g001716,Capang05g000982,Capang00g003849,Capang10g001908
OG27181	56	7	Capana12g000311,Capana04g000624,Capana12g000313,Capana12g000788,Capana07g002496,Capana12g000752,Capana12g000308	PGSC0003DMP400065303,PGSC0003DMP400064701,PGSC0003DMP400061609,PGSC0003DMP400068295,PGSC0003DMP400060435	Sopen04g031910.1,Sopen12g030530.1,Sopen05g009550.1,Sopen12g030510.1,Sopen02g002170.1,Sopen12g023530.1	SPI12g04644.1,SPI05g01182.1,SPI09g01291.1,SPI12g04636.1,SPI09g03509.1,SPI12g04639.1,SPI04g04939.1,SPI12g04218.1,SPI12g04643.1,SPI05g01181.1	Solyc12g088540.3.1,Solyc04g078320.4.1,Solyc12g088630.2.1,Solyc09g064770.1.1,Solyc12g049100.3.1,Solyc09g015500.1.1,Solyc05g014420.3.1,Solyc12g088570.3.1,Solyc12g088620.2.1,Solyc05g014460.3.1	SLYcer05g01107.1,SLYcer09g03613.1,SLYcer04g05441.1,SLYcer12g04680.1,SLYcer09g01426.1,SLYcer12g04679.1,SLYcer12g04278.1,SLYcer12g04684.1,SLYcer05g01108.1,SLYcer12g04685.1	Capang12g000261,Capang00g003003,Capang10g001538,Capang04g000591,Capang12g000265,Capang12g000670,Capang00g003997,Capang12g000631
OG27235	62	7	Capana00g003959,Capana11g001082,Capana11g001442,Capana01g002718,Capana08g002490,Capana03g001019,Capana04g002016,Capana02g003164	PGSC0003DMP400003430,PGSC0003DMP400042308,PGSC0003DMP400011929,PGSC0003DMP400017863,PGSC0003DMP400029655,PGSC0003DMP400044997,PGSC0003DMP400044998,PGSC0003DMP400016961,PGSC0003DMP400027359,PGSC0003DMP400039740,PGSC0003DMP400003429	Sopen02g034840.1,Sopen05g008820.1,Sopen01g030180.1,Sopen04g001030.1,Sopen08g020800.1,Sopen03g009100.1,Sopen01g051310.1,Sopen05g002300.1,Sopen03g032900.1	SPI09g03168.1,SPI03g01459.1,SPI01g08523.1,SPI05g01097.1,SPI08g04988.1,SPI03g04611.1,SPI05g00243.1,SPI04g00074.1,SPI03g04407.1	Solyc04g005020.3.1,Solyc03g111780.1.1,Solyc03g113850.1.1,Solyc02g090150.1.1,Solyc01g109120.3.1,Solyc05g006340.3.1,Solyc01g068250.2.1,Solyc03g044830.4.1	SLYcer03g01250.1,SLYcer08g05097.1,SLYcer03g04560.1,SLYcer03g04351.1,SLYcer04g00123.1,SLYcer01g08301.1,SLYcer09g03238.1,SLYcer05g00227.1	Capang02g002869,Capang01g005012,Capang04g001826,Capang11g001400,Capang01g003207,Capang01g002381,Capang11g001063,Capang03g000953,Capang00g002151
OG27293	71	7	Capana03g000468,Capana07g000413,Capana08g001567,Capana03g000524,Capana03g000455,Capana01g000877,Capana01g000876	PGSC0003DMP400019363,PGSC0003DMP400042819,PGSC0003DMP400019361,PGSC0003DMP400019362,PGSC0003DMP400019357,PGSC0003DMP400053821,PGSC0003DMP400019360,PGSC0003DMP400019366,PGSC0003DMP400019367,PGSC0003DMP400024847,PGSC0003DMP400019364,PGSC0003DMP400019358,PGSC0003DMP400019359,PGSC0003DMP400024848,PGSC0003DMP400019370,PGSC0003DMP400019356,PGSC0003DMP400019365,PGSC0003DMP400042818,PGSC0003DMP400019368,PGSC0003DMP400019369,PGSC0003DMP400019373,PGSC0003DMP400019371,PGSC0003DMP400019372,PGSC0003DMP400053822	Sopen03g035660.1,Sopen08g009970.3,Sopen01g043580.1,Sopen08g024680.2,Sopen08g024680.1,Sopen08g009970.1,Sopen03g036250.1,Sopen03g036260.1,Sopen03g036280.1,Sopen07g003920.1,Sopen08g009970.2,Sopen07g003920.2,Sopen01g043580.2	SPI08g05709.1,SPI03g04929.1,SPI03g04990.1,SPI01g07723.1,SPI03g04992.1,SPI07g00547.1,SPI08g04132.1	Solyc03g117360.4.1,Solyc08g029050.4.1,Solyc03g116750.3.1,Solyc07g008040.4.1,Solyc03g117370.3.1,Solyc01g100050.3.1,Solyc08g076030.3.1	SLYcer01g07550.1,SLYcer03g04933.1,SLYcer07g00493.1,SLYcer08g04227.1,SLYcer03g04935.1,SLYcer08g05822.1,SLYcer03g04871.1	Capang01g000789,Capang07g000461,Capang03g000412,Capang03g000482,Capang03g000427,Capang01g004115
OG27302	73	7	Capana07g001347,Capana02g001440,Capana02g000532,Capana01g003886,Capana01g003887,Capana02g001343,Capana01g003912,Capana01g003911,Capana02g001439,Capana06g002923	PGSC0003DMP400066752,PGSC0003DMP400010398,PGSC0003DMP400011395,PGSC0003DMP400010397,PGSC0003DMP400036566,PGSC0003DMP400011183,PGSC0003DMP400035622,PGSC0003DMP400010399,PGSC0003DMP400036565,PGSC0003DMP400035621,PGSC0003DMP400062614,PGSC0003DMP400035619,PGSC0003DMP400036564,PGSC0003DMP400010380,PGSC0003DMP400011398,PGSC0003DMP400011399	Sopen07g024970.1,Sopen08g004590.1,Sopen08g002910.1,Sopen08g002890.1,Sopen03g040890.2,Sopen03g040890.1,Sopen03g040880.1,Sopen08g004670.1,Sopen08g004650.1,Sopen08g004590.2	SPI08g00583.1,SPI08g00857.1,SPI08g00294.1,SPI08g00573.1,SPI08g00582.1,SPI08g00293.1,SPI07g05074.1,SPI08g00295.1,SPI08g00815.1,SPI08g00581.1,SPI03g05468.1	Solyc08g013790.2.1,Solyc08g013820.3.1,Solyc08g006940.4.1,Solyc08g013800.4.1,Solyc08g013805.2.1,Solyc08g006920.3.1,Solyc08g013750.3.1,Solyc08g013780.1.1,Solyc03g122100.3.1,Solyc07g049570.3.1	SLYcer03g05433.1,SLYcer08g00606.1,SLYcer08g00837.1,SLYcer08g00611.1,SLYcer08g00607.1,SLYcer08g00359.1,SLYcer07g04369.1,SLYcer08g00358.1,SLYcer08g00357.1,SLYcer08g00600.1	Capang07g001377,Capang02g001274,Capang02g001275,Capang08g000808,Capang02g000476,Capang00g004411
OG27337	79	7	Capana00g002431,Capana03g003547,Capana02g001306,Capana03g004364,Capana06g001405,Capana06g000153,Capana06g002980,Capana08g000749,Capana00g002430,Capana09g001267,Capana03g004407	PGSC0003DMP400057435,PGSC0003DMP400045265,PGSC0003DMP400025916,PGSC0003DMP400020547,PGSC0003DMP400038093,PGSC0003DMP400025571,PGSC0003DMP400068682,PGSC0003DMP400066598,PGSC0003DMP400060524,PGSC0003DMP400064453,PGSC0003DMP400034817,PGSC0003DMP400064292,PGSC0003DMP400045264,PGSC0003DMP400059729,PGSC0003DMP400038092,PGSC0003DMP400061859	Sopen09g034760.1,Sopen09g034070.1,Sopen08g022020.1,Sopen09g029280.1,Sopen09g025400.1,Sopen06g002890.1,Sopen06g024050.1,Sopen09g025350.1,Sopen06g035120.1	SPI07g03798.1,SPI09g04080.1,SPI09g04804.1,SPI06g05323.1,SPI09g04705.1,SPI08g05131.1,SPI09g04789.1,SPI09g03413.1,SPI06g04124.1,SPI06g00270.1,SPI09g03415.1	Solyc06g065630.3.1,Solyc06g083700.4.1,Solyc06g008050.4.1,Solyc09g074430.4.1,Solyc09g091870.2.1,Solyc09g064160.3.1,Solyc08g065700.3.1,Solyc08g068160.2.1,Solyc09g091720.1.1,Solyc09g091090.2.1,Solyc02g005410.3.1	SLYcer09g04274.1,SLYcer06g04262.1,SLYcer09g05125.1,SLYcer07g03086.1,SLYcer09g03526.1,SLYcer08g05242.1,SLYcer09g03524.1,SLYcer06g05432.1,SLYcer02g00386.1,SLYcer09g05038.1,SLYcer09g05109.1	Capang03g003916,Capang03g003456,Capang03g004219,Capang06g000131,Capang03g004174,Capang01g003397,Capang00g004456,Capang02g001146,Capang00g002066,Capang06g002743
OG27345	81	7	Capana03g002369,Capana03g002329	PGSC0003DMP400052613,PGSC0003DMP400025254,PGSC0003DMP400065796,PGSC0003DMP400025286,PGSC0003DMP400025250,PGSC0003DMP400025249,PGSC0003DMP400052612,PGSC0003DMP400041611,PGSC0003DMP400025257,PGSC0003DMP400025242,PGSC0003DMP400025252,PGSC0003DMP400025255,PGSC0003DMP400025256,PGSC0003DMP400025258,PGSC0003DMP400029287	Sopen03g004730.1,Sopen03g004750.1,Sopen03g026740.1,Sopen03g004760.1	SPI01g02637.1,SPI06g00417.1,SPI01g02125.1,SPI01g02103.1,SPI03g00699.1,SPI01g02371.1,SPI01g02204.1,SPI01g02072.1,SPI03g02580.1,SPI03g00755.1,SPI03g00756.1,SPI01g02638.1,SPI03g00700.1,SPI03g02578.1,SPI01g02094.1,SPI03g00701.1,SPI01g02089.1,SPI03g00753.1,SPI03g00754.1,SPI06g00416.1,SPI06g00418.1	Solyc01g015180.1.1,Solyc01g150123.1.1,Solyc03g026400.3.1,Solyc06g009250.2.1,Solyc03g026410.3.1,Solyc01g015130.1.1,Solyc03g062800.1.1,Solyc03g025920.4.1,Solyc03g062810.1.1,Solyc03g025940.3.1,Solyc03g025930.4.1,Solyc03g096620.3.1,Solyc01g017820.3.1	SLYcer03g00481.1,SLYcer03g00480.1,SLYcer03g00532.1,SLYcer01g02318.1,SLYcer01g02018.1,SLYcer06g00637.1,SLYcer01g02562.1,SLYcer01g02317.1,SLYcer03g00479.1,SLYcer03g02452.1,SLYcer01g01992.1,SLYcer03g00531.1,SLYcer03g00533.1,SLYcer03g00534.1,SLYcer03g00535.1,SLYcer01g02011.1,SLYcer06g00638.1,SLYcer01g02300.1,SLYcer06g00639.1,SLYcer01g02564.1,SLYcer03g02454.1,SLYcer06g00635.1	Capang03g002291,Capang03g002238,Capang03g002284,Capang03g002239
OG27363	85	7	Capana10g001861,Capana10g001860,Capana10g002005,Capana00g001328,Capana10g001858,Capana00g001595,Capana00g001594,Capana10g001862,Capana00g001329,Capana09g002232,Capana06g000524,Capana10g001859	PGSC0003DMP400038499,PGSC0003DMP400048995,PGSC0003DMP400049116,PGSC0003DMP400048993,PGSC0003DMP400049190,PGSC0003DMP400068548,PGSC0003DMP400018525,PGSC0003DMP400006907,PGSC0003DMP400048992,PGSC0003DMP400014202,PGSC0003DMP400048994,PGSC0003DMP400006908,PGSC0003DMP400012704,PGSC0003DMP400048996	Sopen10g033460.1,Sopen06g031350.1,Sopen09g002980.1,Sopen11g027820.1,Sopen10g032800.1,Sopen09g002970.1,Sopen07g034720.1,Sopen10g033480.1	SPI11g03939.1,SPI10g04238.1,SPI10g04241.1,SPI07g06412.1,SPI09g00329.1,SPI10g04236.1,SPI10g04237.1,SPI06g04919.1,SPI10g04164.1,SPI10g04239.1	Solyc09g008170.3.1,Solyc11g069093.1.1,Solyc10g150147.1.1,Solyc10g084020.1.1,Solyc06g074950.1.1,Solyc09g008175.1.1,Solyc10g084010.1.1,Solyc10g083320.3.1,Solyc07g066560.1.1,Solyc10g150148.1.1	SLYcer10g05710.1,SLYcer10g05706.1,SLYcer10g05707.1,SLYcer06g05059.1,SLYcer10g05705.1,SLYcer09g00417.1,SLYcer09g00416.1,SLYcer10g05638.1,SLYcer11g03876.1,SLYcer10g05708.1,SLYcer07g05695.1	Capang10g001640,Capang09g001740,Capang10g001630,Capang10g001636,Capang10g001766,Capang10g001644,Capang10g001629,Capang10g001634,Capang09g001739,Capang10g001641,Capang10g001632,Capang10g001635,Capang07g001439,Capang09g001741,Capang00g003567,Capang00g004914,Capang00g003865,Capang10g001638,Capang10g001633,Capang10g001639
OG27384	89	7	Capana08g002736,Capana02g001855,Capana02g000559,Capana08g001439,Capana09g000287,Capana09g001435,Capana02g002553,Capana04g002352,Capana05g002180,Capana04g002378,Capana03g000994,Capana01g003422	PGSC0003DMP400022833,PGSC0003DMP400042559,PGSC0003DMP400015200,PGSC0003DMP400000605,PGSC0003DMP400006396,PGSC0003DMP400015201,PGSC0003DMP400022830,PGSC0003DMP400003042,PGSC0003DMP400039111,PGSC0003DMP400018964,PGSC0003DMP400000606,PGSC0003DMP400010977,PGSC0003DMP400049801,PGSC0003DMP400041286,PGSC0003DMP400022831,PGSC0003DMP400042561,PGSC0003DMP400042562,PGSC0003DMP400021153,PGSC0003DMP400000604,PGSC0003DMP400010978,PGSC0003DMP400018965,PGSC0003DMP400039110	Sopen03g006190.1,Sopen02g012980.1,Sopen09g026850.1,Sopen07g008780.1,Sopen01g053600.1,Sopen03g033120.1,Sopen12g003190.1,Sopen12g003190.2,Sopen01g042460.1,Sopen02g022300.1,Sopen02g028360.1,Sopen01g035620.1	SPI03g01007.1,SPI01g08758.1,SPI02g03029.1,SPI01g06896.1,SPI09g03578.1,SPI02g03663.1,SPI12g00386.1,SPI07g01375.1,SPI02g01955.1,SPI03g04640.1	Solyc01g098920.4.1,Solyc07g020800.3.1,Solyc09g065130.4.1,Solyc02g062020.3.1,Solyc01g111560.3.1,Solyc02g077400.4.1,Solyc03g114070.3.1,Solyc12g007210.2.1,Solyc03g033420.4.1,Solyc01g088780.3.1,Solyc02g083580.4.1	SLYcer01g08532.1,SLYcer02g04134.1,SLYcer01g06635.1,SLYcer07g01351.1,SLYcer12g00356.1,SLYcer03g04586.1,SLYcer01g07661.1,SLYcer02g04751.1,SLYcer09g03682.1,SLYcer03g00841.1	Capang09g000274,Capang09g001011,Capang04g002080,Capang08g000361,Capang02g002291,Capang02g001637,Capang04g002101,Capang01g004000,Capang01g005320,Capang01g004235,Capang03g000941,Capang02g000484
OG27424	101	7	Capana09g001199,Capana09g002164,Capana11g000611,Capana03g001382,Capana00g004126,Capana00g001997,Capana04g002498,Capana00g000236,Capana01g000109,Capana09g000452,Capana00g001906,Capana04g002497,Capana10g001461,Capana00g004127,Capana04g002496,Capana04g001778,Capana00g000130,Capana09g002055	PGSC0003DMP400050215,PGSC0003DMP400032529,PGSC0003DMP400027884,PGSC0003DMP400000261,PGSC0003DMP400021708,PGSC0003DMP400037379,PGSC0003DMP400032530,PGSC0003DMP400032526,PGSC0003DMP400050217,PGSC0003DMP400032528,PGSC0003DMP400027883,PGSC0003DMP400037381,PGSC0003DMP400050216,PGSC0003DMP400032531,PGSC0003DMP400048339,PGSC0003DMP400025461,PGSC0003DMP400010270,PGSC0003DMP400021707,PGSC0003DMP400050218,PGSC0003DMP400037382	Sopen12g002300.1,Sopen03g005820.2,Sopen11g008490.1,Sopen08g004260.1,Sopen12g002300.2,Sopen03g005820.1,Sopen08g030870.1,Sopen08g004260.2,Sopen02g011930.1,Sopen10g035510.1,Sopen09g002650.1,Sopen02g011920.1,Sopen07g023180.1	SPI03g00852.1,SPI12g00286.1,SPI02g01794.1,SPI08g00535.1,SPI07g04605.1,SPI10g04450.1,SPI08g06391.1,SPI09g00282.1,SPI12g00288.1,SPI11g01046.1	Solyc09g007810.4.1,Solyc08g082630.3.1,Solyc12g006340.3.1,Solyc02g037530.3.1,Solyc12g006350.3.1,Solyc10g086130.3.1,Solyc07g043610.3.1,Solyc07g043620.3.1,Solyc03g031970.4.1,Solyc11g013480.3.1,Solyc08g008380.4.1	SLYcer09g00375.1,SLYcer03g00695.1,SLYcer12g00252.1,SLYcer12g00254.1,SLYcer10g05916.1,SLYcer07g03891.1,SLYcer11g00897.1,SLYcer02g02906.1,SLYcer08g00561.1,SLYcer08g06486.1,SLYcer07g03890.1	Capang02g001413,Capang04g001663,Capang09g000407,Capang09g001337,Capang09g000913,Capang03g000191,Capang10g001235,Capang10g002155,Capang03g003380,Capang09g001686,Capang01g003322,Capang00g003509,Capang01g000102,Capang03g001319,Capang11g000560,Capang00g004357,Capang08g001323,Capang04g002178
OG27492	138	7	Capana00g002644,Capana03g000310,Capana01g001423,Capana03g003343,Capana03g000311,Capana00g000845,Capana09g000285,Capana00g002758,Capana06g003073,Capana04g000808,Capana08g001238,Capana03g000299,Capana03g004567,Capana03g004568,Capana06g002018,Capana06g000110,Capana06g001308,Capana07g000990,Capana02g000711	PGSC0003DMP400000747,PGSC0003DMP400004537,PGSC0003DMP400010842,PGSC0003DMP400028515,PGSC0003DMP400034949,PGSC0003DMP400000748,PGSC0003DMP400010816,PGSC0003DMP400010844,PGSC0003DMP400035574,PGSC0003DMP400010843,PGSC0003DMP400032527,PGSC0003DMP400004725,PGSC0003DMP400023793,PGSC0003DMP400028876,PGSC0003DMP400004726,PGSC0003DMP400009456,PGSC0003DMP400033829,PGSC0003DMP400004724,PGSC0003DMP400011339,PGSC0003DMP400028514,PGSC0003DMP400033533,PGSC0003DMP400051083,PGSC0003DMP400009432,PGSC0003DMP400011340,PGSC0003DMP400028445	Sopen03g001400.1,Sopen09g027640.1,Sopen06g025080.1,Sopen03g039380.1,Sopen06g018970.1,Sopen06g018950.1,Sopen06g035460.1,Sopen03g039270.1,Sopen06g003340.1,Sopen00g009470.1,Sopen09g032210.2,Sopen12g032790.1,Sopen12g003200.1,Sopen06g003360.1,Sopen05g004610.1,Sopen03g039290.1,Sopen09g032210.1,Sopen09g032200.1,Sopen06g035460.2,Sopen01g040960.1	SPI03g05315.1,SPI06g04262.1,SPI03g05307.1,SPI12g00388.1,SPI09g04509.1,SPI06g05363.1,SPI12g04924.1,SPI06g03582.1,SPI06g00327.1,SPI09g04508.1,SPI05g00563.1,SPI09g03709.1,SPI01g07449.1,SPI04g04784.1,SPI06g03584.1,SPI03g00225.1,SPI04g03600.1,SPI06g00326.1	Solyc06g084070.3.1,Solyc06g053830.3.1,Solyc04g054280.2.1,Solyc09g065850.4.1,Solyc03g120500.4.1,Solyc06g053840.3.1,Solyc05g008850.4.1,Solyc04g076850.3.1,Solyc09g083290.3.1,Solyc12g007230.2.1,Solyc09g083280.3.1,Solyc12g096980.3.1,Solyc06g008590.3.1,Solyc03g120380.3.1,Solyc03g120390.3.1,Solyc06g008580.3.1,Solyc01g097290.4.1	SLYcer05g00530.1,SLYcer12g04966.1,SLYcer04g03891.1,SLYcer03g05256.1,SLYcer06g03671.1,SLYcer03g00062.1,SLYcer09g04849.1,SLYcer09g03788.1,SLYcer06g04399.1,SLYcer06g05471.1,SLYcer06g00549.1,SLYcer06g03673.1,SLYcer01g07828.1,SLYcer03g05271.1,SLYcer09g04848.1,SLYcer06g00550.1,SLYcer04g05293.1,SLYcer12g00358.1	Capang00g001611,Capang09g000272,Capang03g004373,Capang03g000287,Capang03g003279,Capang03g000288,Capang01g003821,Capang07g001633,Capang01g000800,Capang06g000093,Capang02g000598,Capang03g000276,Capang00g001118,Capang01g001243,Capang04g000768,Capang06g001269,Capang00g002372,Capang06g002823,Capang06g002824,Capang03g004372,Capang12g000299
OG27505	144	7	Capana02g003614,Capana03g001379,Capana04g002888,Capana04g000780,Capana05g000336,Capana05g000762,Capana02g003616,Capana07g002429,Capana11g000230,Capana11g000398,Capana07g002432,Capana02g003615,Capana05g001770,Capana06g001752,Capana04g000106,Capana07g002431,Capana04g000098,Capana07g002430,Capana04g001881,Capana08g002210,Capana12g000826,Capana04g001588,Capana11g002248,Capana01g002046	PGSC0003DMP400030901,PGSC0003DMP400006005,PGSC0003DMP400038553,PGSC0003DMP400038558,PGSC0003DMP400038554,PGSC0003DMP400035220,PGSC0003DMP400038556,PGSC0003DMP400010691,PGSC0003DMP400020726,PGSC0003DMP400008840,PGSC0003DMP400020470,PGSC0003DMP400030902,PGSC0003DMP400032500,PGSC0003DMP400019193,PGSC0003DMP400001563,PGSC0003DMP400026660,PGSC0003DMP400011247,PGSC0003DMP400010690,PGSC0003DMP400038552,PGSC0003DMP400017598,PGSC0003DMP400020865,PGSC0003DMP400029354,PGSC0003DMP400020471,PGSC0003DMP400001562,PGSC0003DMP400038555,PGSC0003DMP400017461,PGSC0003DMP400030468,PGSC0003DMP400020862,PGSC0003DMP400008841,PGSC0003DMP400035219	Sopen02g038510.1,Sopen11g001070.1,Sopen07g034210.2,Sopen04g035850.2,Sopen04g035850.1,Sopen02g038520.1,Sopen12g030190.1,Sopen04g030700.1,Sopen10g025520.1,Sopen12g013380.1,Sopen01g049110.1,Sopen02g038500.1,Sopen07g034200.1,Sopen07g034210.1,Sopen06g020230.1,Sopen05g005520.1,Sopen03g030210.1,Sopen04g005770.1	SPI05g01191.1,SPI01g08299.1,SPI04g04806.1,SPI11g00250.1,SPI10g03334.1,SPI10g03333.1,SPI12g04596.1,SPI04g00738.1,SPI02g04703.1,SPI03g04336.1,SPI06g03730.1,SPI04g05336.1,SPI07g06357.1,SPI05g00662.1,SPI12g02283.1	Solyc04g011590.3.1,Solyc10g055750.1.1,Solyc12g027880.3.1,Solyc05g009700.4.1,Solyc04g082220.3.1,Solyc07g066020.2.1,Solyc02g093860.3.1,Solyc10g055740.2.1,Solyc12g027890.1.1,Solyc12g088190.2.1,Solyc04g077050.3.1,Solyc05g014530.1.1,Solyc06g060110.3.1,Solyc01g106800.4.1,Solyc03g111040.2.1,Solyc02g093870.4.1,Solyc07g066010.3.1,Solyc11g005070.2.1	SLYcer11g00086.1,SLYcer04g05314.1,SLYcer04g00923.1,SLYcer10g04844.1,SLYcer06g03827.1,SLYcer12g02514.1,SLYcer01g08067.1,SLYcer04g05823.1,SLYcer07g05639.1,SLYcer05g00629.1,SLYcer07g05638.1,SLYcer05g01121.1,SLYcer10g04842.1,SLYcer02g05782.1,SLYcer12g04640.1,SLYcer03g04277.1	Capang11g002150,Capang00g001041,Capang01g004759,Capang12g001385,Capang12g000704,Capang03g001316,Capang05g001452,Capang06g001648,Capang04g000742,Capang11g000386,Capang07g002428,Capang05g000649,Capang02g003333,Capang05g000292,Capang04g000087,Capang04g001490,Capang02g003334,Capang04g002490,Capang01g001753,Capang00g000639,Capang04g000095,Capang02g003335,Capang11g000225
