OG	tree	original_polytomies	resolved_polytomies	inconsistent_triples	prunned_leaves
OG24595	((PGSC0003DMP400025090[&&NHX:species=Potato],Capana03g000641[&&NHX:species=Dom. pepper],Solyc03g118310.4.1[&&NHX:species=Tomato],SPI03g05082.1[&&NHX:species=S. pimp],Sopen03g037210.1[&&NHX:species=S. Pennelli],SLYcer03g05023.1[&&NHX:species=Tomato Cherry])S,(PGSC0003DMP400050146[&&NHX:species=Potato],((PGSC0003DMP400050144[&&NHX:species=Potato],PGSC0003DMP400050145[&&NHX:species=Potato])D,Capana06g001059[&&NHX:species=Dom. pepper],Sopen06g026160.1[&&NHX:species=S. Pennelli],SPI06g04381.1[&&NHX:species=S. pimp],Solyc06g068870.3.1[&&NHX:species=Tomato],SLYcer06g04523.1[&&NHX:species=Tomato Cherry],Capang03g000579[&&NHX:species=Wild pepper])S)D)D;	0	0	0	
OG24637	((SLYcer09g00931.1[&&NHX:species=Tomato Cherry],Capana09g002007[&&NHX:species=Dom. pepper],Capang09g001546[&&NHX:species=Wild pepper],Sopen09g005430.1[&&NHX:species=S. Pennelli],PGSC0003DMP400015522[&&NHX:species=Potato],Solyc09g010720.3.1[&&NHX:species=Tomato])S,((PGSC0003DMP400033371[&&NHX:species=Potato],Capang10g001203[&&NHX:species=Wild pepper],SLYcer10g05946.1[&&NHX:species=Tomato Cherry],Solyc10g086430.3.1[&&NHX:species=Tomato],Sopen10g035810.1[&&NHX:species=S. Pennelli],Capana10g001429[&&NHX:species=Dom. pepper])S,PGSC0003DMP400033370[&&NHX:species=Potato])D)D;	0	0	100	SPI10g04498.1,SPI10g04480.1
OG24734	((SPI06g03900.1[&&NHX:species=S. pimp],PGSC0003DMP400008672[&&NHX:species=Potato],Capana00g003180[&&NHX:species=Dom. pepper],Capang00g000870[&&NHX:species=Wild pepper],Sopen06g021950.1[&&NHX:species=S. Pennelli],SLYcer06g04030.1[&&NHX:species=Tomato Cherry],Solyc06g062460.3.1[&&NHX:species=Tomato])S,(((PGSC0003DMP400004456[&&NHX:species=Potato],PGSC0003DMP400004457[&&NHX:species=Potato])D,PGSC0003DMP400004458[&&NHX:species=Potato])D,SPI03g05385.1[&&NHX:species=S. pimp],Capang03g000211[&&NHX:species=Wild pepper],Capana03g000219[&&NHX:species=Dom. pepper],Sopen03g040050.1[&&NHX:species=S. Pennelli],Solyc03g121240.1.1[&&NHX:species=Tomato])S)D;	1	1	0	
OG24770	((((Capana10g002295[&&NHX:species=Dom. pepper],Capang10g002050[&&NHX:species=Wild pepper])S,(Capana10g002296[&&NHX:species=Dom. pepper],Capang10g002051[&&NHX:species=Wild pepper])S)D,SLYcer10g05336.1[&&NHX:species=Tomato Cherry],Sopen10g030290.1[&&NHX:species=S. Pennelli],Solyc10g079650.2.1[&&NHX:species=Tomato])S,((PGSC0003DMP400052018[&&NHX:species=Potato],Sopen10g030310.1[&&NHX:species=S. Pennelli])S,(PGSC0003DMP400052017[&&NHX:species=Potato],Solyc10g079680.3.1[&&NHX:species=Tomato],Capana10g002279[&&NHX:species=Dom. pepper],Capang10g002039[&&NHX:species=Wild pepper],SLYcer10g05339.1[&&NHX:species=Tomato Cherry],SPI10g03828.1[&&NHX:species=S. pimp])S)D)D;	0	0	0	
OG24794	((PGSC0003DMP400011342[&&NHX:species=Potato],(PGSC0003DMP400011341[&&NHX:species=Potato],(Sopen04g030550.1[&&NHX:species=S. Pennelli],SLYcer04g05292.1[&&NHX:species=Tomato Cherry],SPI04g04783.1[&&NHX:species=S. pimp],Capang05g001202[&&NHX:species=Wild pepper],(Solyc04g076845.1.1[&&NHX:species=Tomato],Solyc00g050430_2_1[&&NHX:species=Tomato])D,Capana04g000815[&&NHX:species=Dom. pepper],PGSC0003DMP400011343[&&NHX:species=Potato])S)D)D,(Capana12g000842[&&NHX:species=Dom. pepper],Solyc12g088130.3.1[&&NHX:species=Tomato],SLYcer12g04635.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400003676[&&NHX:species=Potato],Capang12g000714[&&NHX:species=Wild pepper])S)D;	1	1	0	
OG24867	(((((PGSC0003DMP400003807[&&NHX:species=Potato],SPI04g04564.1[&&NHX:species=S. pimp],Sopen04g029770.1[&&NHX:species=S. Pennelli],SLYcer04g05089.1[&&NHX:species=Tomato Cherry],Solyc04g074810.4.1[&&NHX:species=Tomato])S,PGSC0003DMP400003806[&&NHX:species=Potato])D,Capang04g000895[&&NHX:species=Wild pepper])S,(PGSC0003DMP400031052[&&NHX:species=Potato],Solyc12g087850.3.1[&&NHX:species=Tomato])S)D,(PGSC0003DMP400049785[&&NHX:species=Potato],Solyc01g098720.3.1[&&NHX:species=Tomato],SLYcer01g07680.1[&&NHX:species=Tomato Cherry],Capang00g004349[&&NHX:species=Wild pepper],SPI01g07587.1[&&NHX:species=S. pimp],Sopen00g009860.1[&&NHX:species=S. Pennelli])S)D;	0	0	6	Capana04g000934
OG24942	((PGSC0003DMP400050411[&&NHX:species=Potato],(PGSC0003DMP400050410[&&NHX:species=Potato],(Capang06g001031[&&NHX:species=Wild pepper],Sopen06g025860.1[&&NHX:species=S. Pennelli],SLYcer06g04493.1[&&NHX:species=Tomato Cherry],Capana06g001078[&&NHX:species=Dom. pepper],SPI06g04353.1[&&NHX:species=S. pimp],PGSC0003DMP400050412[&&NHX:species=Potato])S)D)D,(Capang03g000524[&&NHX:species=Wild pepper],PGSC0003DMP400025020[&&NHX:species=Potato],Capana03g000573[&&NHX:species=Dom. pepper],Sopen03g036720.1[&&NHX:species=S. Pennelli],SPI03g05030.1[&&NHX:species=S. pimp],SLYcer03g04975.1[&&NHX:species=Tomato Cherry])S)D;	1	1	144	Solyc06g068600.3.1,Solyc03g117810.4.1
OG24982	((Solyc05g005300.2.1[&&NHX:species=Tomato],((Capang00g002138[&&NHX:species=Wild pepper],Capana01g001016[&&NHX:species=Dom. pepper])S,(Capana11g001290[&&NHX:species=Dom. pepper],Capang11g001280[&&NHX:species=Wild pepper])S)D,SLYcer05g00120.1[&&NHX:species=Tomato Cherry],Sopen05g001310.1[&&NHX:species=S. Pennelli],SPI05g00132.1[&&NHX:species=S. pimp])S,(Sopen08g018260.1[&&NHX:species=S. Pennelli],SLYcer08g04785.1[&&NHX:species=Tomato Cherry],Solyc08g062780.2.1[&&NHX:species=Tomato],SPI08g04684.1[&&NHX:species=S. pimp],(Capang00g000803[&&NHX:species=Wild pepper],Capana08g000254[&&NHX:species=Dom. pepper])S)S)D;	0	0	16	PGSC0003DMP400014412,PGSC0003DMP400014411
OG25066	(((Capana12g002324[&&NHX:species=Dom. pepper],Capang12g002003[&&NHX:species=Wild pepper])S,(((Capana08g000886[&&NHX:species=Dom. pepper],SLYcer01g06919.1[&&NHX:species=Tomato Cherry],Sopen01g038290.1[&&NHX:species=S. Pennelli],SPI01g07167.1[&&NHX:species=S. pimp],Solyc01g094480.4.1[&&NHX:species=Tomato])S,(Capang12g002062[&&NHX:species=Wild pepper],Capana12g002397[&&NHX:species=Dom. pepper])S)D,((Capana09g002408[&&NHX:species=Dom. pepper],Capang00g004973[&&NHX:species=Wild pepper])S,(Capang00g001893[&&NHX:species=Wild pepper],Sopen09g005330.1[&&NHX:species=S. Pennelli],PGSC0003DMP400015695[&&NHX:species=Potato])S)D)D)D,(Solyc09g010620.1.1[&&NHX:species=Tomato],SPI09g00830.1[&&NHX:species=S. pimp])S)D;	1	1	0	
OG25173	((((PGSC0003DMP400026851[&&NHX:species=Potato],PGSC0003DMP400026850[&&NHX:species=Potato])D,Sopen12g007160.2[&&NHX:species=S. Pennelli])S,(Sopen12g007160.1[&&NHX:species=S. Pennelli],SLYcer12g00799.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400026849[&&NHX:species=Potato],Solyc12g013840.3.1[&&NHX:species=Tomato],Capang00g001235[&&NHX:species=Wild pepper],SPI12g00842.1[&&NHX:species=S. pimp],Capana09g000934[&&NHX:species=Dom. pepper])S)D,((Sopen07g031310.2[&&NHX:species=S. Pennelli],Capana07g002184[&&NHX:species=Dom. pepper],Solyc07g063120.4.1[&&NHX:species=Tomato],Capang07g002204[&&NHX:species=Wild pepper],SLYcer07g05347.1[&&NHX:species=Tomato Cherry],SPI07g06066.1[&&NHX:species=S. pimp])S,Sopen07g031310.1[&&NHX:species=S. Pennelli])D)D;	1	1	0	
OG25471	(((SLYcer05g01061.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400044318[&&NHX:species=Potato],(Sopen05g016940.1[&&NHX:species=S. Pennelli],(Sopen05g009100.1[&&NHX:species=S. Pennelli],Sopen05g009090.1[&&NHX:species=S. Pennelli])D)D,Solyc05g014090.3.1[&&NHX:species=Tomato])S,((SPI05g02448.1[&&NHX:species=S. pimp],Solyc05g025630.3.1[&&NHX:species=Tomato],SLYcer05g02433.1[&&NHX:species=Tomato Cherry])S,(Solyc05g018780.1.1[&&NHX:species=Tomato],SLYcer05g01892.1[&&NHX:species=Tomato Cherry])S)D)D,(PGSC0003DMP400023286[&&NHX:species=Potato],Solyc07g039200.4.1[&&NHX:species=Tomato],Sopen07g017550.1[&&NHX:species=S. Pennelli],Capang03g001617[&&NHX:species=Wild pepper],SLYcer07g03191.1[&&NHX:species=Tomato Cherry],SPI07g03907.1[&&NHX:species=S. pimp])S)D;	1	1	21	Capana03g001677,SPI05g01131.1
OG25479	((((Solyc08g036620.4.1[&&NHX:species=Tomato],Sopen08g011370.1[&&NHX:species=S. Pennelli],SLYcer08g02337.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400002158[&&NHX:species=Potato])S,((SLYcer08g02335.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400015428[&&NHX:species=Potato],SPI08g02291.1[&&NHX:species=S. pimp],Sopen08g011400.1[&&NHX:species=S. Pennelli],Solyc08g036640.3.1[&&NHX:species=Tomato])S,(PGSC0003DMP400046574[&&NHX:species=Potato],SLYcer08g01499.1[&&NHX:species=Tomato Cherry])S)D)D,(SPI08g02288.1[&&NHX:species=S. pimp],PGSC0003DMP400015429[&&NHX:species=Potato],Sopen08g011410.1[&&NHX:species=S. Pennelli],SLYcer08g02330.1[&&NHX:species=Tomato Cherry],Solyc08g036660.4.1[&&NHX:species=Tomato])S)D,(PGSC0003DMP400002154[&&NHX:species=Potato],Solyc08g036505.2.1[&&NHX:species=Tomato],Sopen08g011170.1[&&NHX:species=S. Pennelli])S)D;	1	1	0	
OG25560	(((SPI06g05367.1[&&NHX:species=S. pimp],(((PGSC0003DMP400034773[&&NHX:species=Potato],PGSC0003DMP400034774[&&NHX:species=Potato])D,Sopen06g035500.1[&&NHX:species=S. Pennelli])S,Sopen06g035500.2[&&NHX:species=S. Pennelli])D,SLYcer06g05475.1[&&NHX:species=Tomato Cherry])S,(PGSC0003DMP400034775[&&NHX:species=Potato],Sopen06g035500.3[&&NHX:species=S. Pennelli])S)D,((Capang03g003164[&&NHX:species=Wild pepper],Solyc09g065630.3.1[&&NHX:species=Tomato],SPI09g03681.1[&&NHX:species=S. pimp],Sopen09g027380.2[&&NHX:species=S. Pennelli],Capana03g003239[&&NHX:species=Dom. pepper],PGSC0003DMP400033618[&&NHX:species=Potato])S,(Sopen09g027380.1[&&NHX:species=S. Pennelli],PGSC0003DMP400033621[&&NHX:species=Potato])S)D)D;	0	0	28	Solyc06g084120.4.1,Capang06g000088,Capana06g000104
OG25772	((PGSC0003DMP400012655[&&NHX:species=Potato],Capang11g002251[&&NHX:species=Wild pepper],Capana05g001652[&&NHX:species=Dom. pepper])S,(((Capang11g000120[&&NHX:species=Wild pepper],SPI11g03938.1[&&NHX:species=S. pimp],Capana11g000125[&&NHX:species=Dom. pepper],SLYcer11g03875.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400014286[&&NHX:species=Potato],Solyc11g069090.2.1[&&NHX:species=Tomato],Sopen11g027810.1[&&NHX:species=S. Pennelli])S,Capang05g001333[&&NHX:species=Wild pepper])D,((PGSC0003DMP400012656[&&NHX:species=Potato],Capang00g003866[&&NHX:species=Wild pepper],Sopen06g031340.1[&&NHX:species=S. Pennelli],Capana06g000523[&&NHX:species=Dom. pepper],SLYcer06g05058.1[&&NHX:species=Tomato Cherry])S,(PGSC0003DMP400012654[&&NHX:species=Potato],PGSC0003DMP400012657[&&NHX:species=Potato])D)D)D)D;	2	2	31	Solyc06g074940.4.1,SPI06g04918.1
OG25838	(((Solyc07g025140.4.1[&&NHX:species=Tomato],SLYcer07g01899.1[&&NHX:species=Tomato Cherry],SPI07g03247.1[&&NHX:species=S. pimp],Sopen07g012650.1[&&NHX:species=S. Pennelli],PGSC0003DMP400011547[&&NHX:species=Potato],Capana07g000694[&&NHX:species=Dom. pepper],Capang07g000719[&&NHX:species=Wild pepper])S,(Capana04g000459[&&NHX:species=Dom. pepper],Solyc04g079700.3.1[&&NHX:species=Tomato],SPI04g05061.1[&&NHX:species=S. pimp],PGSC0003DMP400005983[&&NHX:species=Potato],Sopen04g033250.1[&&NHX:species=S. Pennelli],Capang04g000428[&&NHX:species=Wild pepper],SLYcer04g05565.1[&&NHX:species=Tomato Cherry])S)D,(Capang12g000570[&&NHX:species=Wild pepper],SPI12g04682.1[&&NHX:species=S. pimp],Solyc12g088980.2.1[&&NHX:species=Tomato],Sopen12g030880.1[&&NHX:species=S. Pennelli],SLYcer12g04723.1[&&NHX:species=Tomato Cherry],Capana12g000687[&&NHX:species=Dom. pepper],PGSC0003DMP400027070[&&NHX:species=Potato])S)D;	1	1	0	
OG25839	((((Capana03g000726[&&NHX:species=Dom. pepper],Capang00g000422[&&NHX:species=Wild pepper])S,(Capang11g001476[&&NHX:species=Wild pepper],Capana00g004663[&&NHX:species=Dom. pepper])S)D,((PGSC0003DMP400050159[&&NHX:species=Potato],Solyc06g069010.3.1[&&NHX:species=Tomato],SLYcer06g04537.1[&&NHX:species=Tomato Cherry],Sopen06g026300.1[&&NHX:species=S. Pennelli],SPI06g04396.1[&&NHX:species=S. pimp])S,(Sopen03g037930.1[&&NHX:species=S. Pennelli],PGSC0003DMP400009959[&&NHX:species=Potato],SPI03g05158.1[&&NHX:species=S. pimp],Solyc03g119040.3.1[&&NHX:species=Tomato],SLYcer03g05099.1[&&NHX:species=Tomato Cherry])S)D)D,(Solyc12g040510.2.1[&&NHX:species=Tomato],SLYcer12g03771.1[&&NHX:species=Tomato Cherry],Capana12g001413[&&NHX:species=Dom. pepper],Sopen12g020110.1[&&NHX:species=S. Pennelli],SPI12g03720.1[&&NHX:species=S. pimp],Capang12g001203[&&NHX:species=Wild pepper],PGSC0003DMP400027754[&&NHX:species=Potato])S)D;	1	1	0	
OG25882	(((((SLYcer09g03490.1[&&NHX:species=Tomato Cherry],(PGSC0003DMP400032990[&&NHX:species=Potato],PGSC0003DMP400032989[&&NHX:species=Potato])D,Sopen09g025180.1[&&NHX:species=S. Pennelli],SPI09g03386.1[&&NHX:species=S. pimp],Solyc09g063010.4.1[&&NHX:species=Tomato])S,PGSC0003DMP400032987[&&NHX:species=Potato])D,Capang07g001757[&&NHX:species=Wild pepper],Capana09g001161[&&NHX:species=Dom. pepper])S,PGSC0003DMP400032988[&&NHX:species=Potato])D,((SLYcer06g00488.1[&&NHX:species=Tomato Cherry],Capang06g002736[&&NHX:species=Wild pepper],(Sopen06g002870.1[&&NHX:species=S. Pennelli],Sopen06g002870.2[&&NHX:species=S. Pennelli])D,Capana06g002971[&&NHX:species=Dom. pepper])S,((Sopen06g002870.3[&&NHX:species=S. Pennelli],(PGSC0003DMP400025912[&&NHX:species=Potato],PGSC0003DMP400025911[&&NHX:species=Potato])D,Solyc06g008030.3.1[&&NHX:species=Tomato])S,PGSC0003DMP400025910[&&NHX:species=Potato])D)D)D;	0	0	23	SPI06g00267.1
OG25887	((SLYcer06g05060.1[&&NHX:species=Tomato Cherry],((PGSC0003DMP400021237[&&NHX:species=Potato],Sopen06g031370.1[&&NHX:species=S. Pennelli])S,PGSC0003DMP400021236[&&NHX:species=Potato])D)S,((Capang00g003863[&&NHX:species=Wild pepper],PGSC0003DMP400012707[&&NHX:species=Potato],Capana06g000544[&&NHX:species=Dom. pepper],Sopen06g031360.1[&&NHX:species=S. Pennelli],Solyc06g074960.4.1[&&NHX:species=Tomato])S,PGSC0003DMP400012705[&&NHX:species=Potato])D,((Capang11g000039[&&NHX:species=Wild pepper],Solyc11g069710.2.1[&&NHX:species=Tomato],PGSC0003DMP400034162[&&NHX:species=Potato],SPI11g04027.1[&&NHX:species=S. pimp],Sopen11g028570.1[&&NHX:species=S. Pennelli],Capana11g000045[&&NHX:species=Dom. pepper],SLYcer11g03961.1[&&NHX:species=Tomato Cherry])S,((PGSC0003DMP400021238[&&NHX:species=Potato],PGSC0003DMP400021234[&&NHX:species=Potato])D,PGSC0003DMP400021235[&&NHX:species=Potato])D)D)D;	2	1	3	SPI06g04920.1
OG25925	((SLYcer03g04480.1[&&NHX:species=Tomato Cherry],Solyc03g112995.1.1[&&NHX:species=Tomato],SPI03g04530.1[&&NHX:species=S. pimp],Sopen03g032060.1[&&NHX:species=S. Pennelli])S,((Sopen06g027190.1[&&NHX:species=S. Pennelli],SPI06g04497.1[&&NHX:species=S. pimp],SLYcer06g04637.1[&&NHX:species=Tomato Cherry])S,((((Solyc02g087860.3.1[&&NHX:species=Tomato],Sopen02g032580.1[&&NHX:species=S. Pennelli],SPI02g04124.1[&&NHX:species=S. pimp],SLYcer02g05194.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400002559[&&NHX:species=Potato])S,PGSC0003DMP400006064[&&NHX:species=Potato])D,(SPI02g02418.1[&&NHX:species=S. pimp],PGSC0003DMP400012200[&&NHX:species=Potato],Sopen02g016520.1[&&NHX:species=S. Pennelli],SLYcer02g03522.1[&&NHX:species=Tomato Cherry])S)D,(Solyc05g007210.2.1[&&NHX:species=Tomato],Sopen05g003170.1[&&NHX:species=S. Pennelli],SLYcer05g00360.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400039949[&&NHX:species=Potato],SPI05g00394.1[&&NHX:species=S. pimp])S)D)D)D;	1	1	0	
OG25971	(((((PGSC0003DMP400051622[&&NHX:species=Potato],PGSC0003DMP400051624[&&NHX:species=Potato])D,Solyc09g091760.3.1[&&NHX:species=Tomato],Sopen09g034650.1[&&NHX:species=S. Pennelli],SPI09g04793.1[&&NHX:species=S. pimp])S,PGSC0003DMP400051623[&&NHX:species=Potato])D,Capang03g003910[&&NHX:species=Wild pepper])S,((Solyc01g080050.4.1[&&NHX:species=Tomato],Capang01g002661[&&NHX:species=Wild pepper],SLYcer01g06128.1[&&NHX:species=Tomato Cherry],SPI01g06428.1[&&NHX:species=S. pimp],Capana01g002979[&&NHX:species=Dom. pepper],Sopen01g031830.1[&&NHX:species=S. Pennelli])S,(Sopen03g003370.1[&&NHX:species=S. Pennelli],Capang03g001960[&&NHX:species=Wild pepper],SLYcer03g00334.1[&&NHX:species=Tomato Cherry],Solyc03g007410.4.1[&&NHX:species=Tomato],SPI03g00554.1[&&NHX:species=S. pimp],PGSC0003DMP400016023[&&NHX:species=Potato],Capana03g002070[&&NHX:species=Dom. pepper])S)D)D;	1	1	22	Capana00g002437,SLYcer09g05113.1
OG25992	(((SLYcer01g00851.1[&&NHX:species=Tomato Cherry],Solyc01g010130.4.1[&&NHX:species=Tomato],SPI01g00908.1[&&NHX:species=S. pimp],Capana01g001969[&&NHX:species=Dom. pepper],Sopen01g005670.1[&&NHX:species=S. Pennelli],Capang01g001678[&&NHX:species=Wild pepper],PGSC0003DMP400015470[&&NHX:species=Potato])S,((PGSC0003DMP400015467[&&NHX:species=Potato],PGSC0003DMP400015468[&&NHX:species=Potato])D,PGSC0003DMP400015469[&&NHX:species=Potato])D)D,((Capana11g002139[&&NHX:species=Dom. pepper],Solyc05g010610.3.1[&&NHX:species=Tomato],Sopen05g006420.1[&&NHX:species=S. Pennelli],SPI05g00788.1[&&NHX:species=S. pimp],SLYcer05g00755.1[&&NHX:species=Tomato Cherry],(PGSC0003DMP400034159[&&NHX:species=Potato],PGSC0003DMP400034158[&&NHX:species=Potato])D)S,((SLYcer04g00198.1[&&NHX:species=Tomato Cherry],Solyc04g005220.3.1[&&NHX:species=Tomato],PGSC0003DMP400003421[&&NHX:species=Potato])S,PGSC0003DMP400003420[&&NHX:species=Potato])D)D)D;	1	1	5	Sopen04g001200.1
OG26086	(((((SLYcer03g00061.1[&&NHX:species=Tomato Cherry],Solyc03g005350.3.1[&&NHX:species=Tomato],((PGSC0003DMP400023697[&&NHX:species=Potato],PGSC0003DMP400023696[&&NHX:species=Potato])D,PGSC0003DMP400023698[&&NHX:species=Potato])D,SPI03g00224.1[&&NHX:species=S. pimp],Sopen03g001390.1[&&NHX:species=S. Pennelli])S,PGSC0003DMP400023700[&&NHX:species=Potato])D,Capana04g002178[&&NHX:species=Dom. pepper])S,(Sopen09g032140.1[&&NHX:species=S. Pennelli],Capana03g004574[&&NHX:species=Dom. pepper],PGSC0003DMP400010802[&&NHX:species=Potato],SLYcer09g04841.1[&&NHX:species=Tomato Cherry],SPI09g04502.1[&&NHX:species=S. pimp],Solyc09g083220.3.1[&&NHX:species=Tomato])S)D,(SPI09g03706.1[&&NHX:species=S. pimp],SLYcer09g03785.1[&&NHX:species=Tomato Cherry],Capana03g003256[&&NHX:species=Dom. pepper],Solyc09g065820.4.1[&&NHX:species=Tomato],Capang03g003180[&&NHX:species=Wild pepper],PGSC0003DMP400033590[&&NHX:species=Potato],Sopen09g027610.1[&&NHX:species=S. Pennelli])S)D;	2	2	8	Capang04g001915
OG26230	(((Solyc01g111860.4.1[&&NHX:species=Tomato],SLYcer01g08564.1[&&NHX:species=Tomato Cherry],Sopen01g053900.1[&&NHX:species=S. Pennelli],SPI01g08794.1[&&NHX:species=S. pimp],(Capang01g005357[&&NHX:species=Wild pepper],Capana08g002774[&&NHX:species=Dom. pepper])S)S,(PGSC0003DMP400032479[&&NHX:species=Potato],(Capang10g000950[&&NHX:species=Wild pepper],PGSC0003DMP400032480[&&NHX:species=Potato],Capana10g001375[&&NHX:species=Dom. pepper])S)D)D,(((SLYcer11g04155.1[&&NHX:species=Tomato Cherry],Sopen11g030190.1[&&NHX:species=S. Pennelli],PGSC0003DMP400044019[&&NHX:species=Potato],SPI11g04227.1[&&NHX:species=S. pimp],Capana11g000658[&&NHX:species=Dom. pepper],Capang11g000591[&&NHX:species=Wild pepper],Solyc11g072540.3.1[&&NHX:species=Tomato])S,PGSC0003DMP400044020[&&NHX:species=Potato])D,((PGSC0003DMP400021382[&&NHX:species=Potato],Capana06g002579[&&NHX:species=Dom. pepper])S,PGSC0003DMP400021381[&&NHX:species=Potato])D)D)D;	1	1	18	PGSC0003DMP400032481,PGSC0003DMP400032482,Capang06g002354
OG26313	(((((Capana01g004300[&&NHX:species=Dom. pepper],Capang08g001185[&&NHX:species=Wild pepper])S,((Capang03g001113[&&NHX:species=Wild pepper],Capana03g001159[&&NHX:species=Dom. pepper])S,Capana03g001163[&&NHX:species=Dom. pepper])D)D,Capana01g004299[&&NHX:species=Dom. pepper])D,((SPI08g00114.1[&&NHX:species=S. pimp],SLYcer08g00191.1[&&NHX:species=Tomato Cherry],Capana01g004305[&&NHX:species=Dom. pepper],Solyc08g005420.3.1[&&NHX:species=Tomato],Capang09g001729[&&NHX:species=Wild pepper],Sopen08g001460.1[&&NHX:species=S. Pennelli],PGSC0003DMP400032222[&&NHX:species=Potato])S,(((Capana01g004259[&&NHX:species=Dom. pepper],Capana01g004306[&&NHX:species=Dom. pepper])D,Capang08g001175[&&NHX:species=Wild pepper])S,((Capang08g001174[&&NHX:species=Wild pepper],(Capana09g002221[&&NHX:species=Dom. pepper],Capang08g001194[&&NHX:species=Wild pepper])S)D,Capana01g004278[&&NHX:species=Dom. pepper])D)D)D)D,((Capang08g001130[&&NHX:species=Wild pepper],Capang03g001114[&&NHX:species=Wild pepper])D,(Capana01g004263[&&NHX:species=Dom. pepper],Capana01g004316[&&NHX:species=Dom. pepper])D)S)D;	1	1	4	PGSC0003DMP400046937
OG26415	(((Capana02g001781[&&NHX:species=Dom. pepper],Sopen02g021850.1[&&NHX:species=S. Pennelli],SLYcer02g04090.1[&&NHX:species=Tomato Cherry],Solyc02g076920.3.1[&&NHX:species=Tomato],PGSC0003DMP400018055[&&NHX:species=Potato],SPI02g02986.1[&&NHX:species=S. pimp])S,((SLYcer07g04846.1[&&NHX:species=Tomato Cherry],Solyc07g053290.3.1[&&NHX:species=Tomato],Capana00g003545[&&NHX:species=Dom. pepper],SPI07g05569.1[&&NHX:species=S. pimp],Sopen07g027250.1[&&NHX:species=S. Pennelli],Capang00g001724[&&NHX:species=Wild pepper],PGSC0003DMP400035479[&&NHX:species=Potato])S,PGSC0003DMP400035480[&&NHX:species=Potato])D)D,((Capang11g002129[&&NHX:species=Wild pepper],Sopen05g005680.1[&&NHX:species=S. Pennelli],SPI05g00679.1[&&NHX:species=S. pimp],(PGSC0003DMP400001570[&&NHX:species=Potato],PGSC0003DMP400001571[&&NHX:species=Potato])D,SLYcer05g00648.1[&&NHX:species=Tomato Cherry],Solyc05g009880.3.1[&&NHX:species=Tomato],Capana11g002227[&&NHX:species=Dom. pepper])S,(SPI04g00267.1[&&NHX:species=S. pimp],PGSC0003DMP400013220[&&NHX:species=Potato],Sopen04g002080.1[&&NHX:species=S. Pennelli],SLYcer04g00291.1[&&NHX:species=Tomato Cherry],Solyc04g006990.3.1[&&NHX:species=Tomato])S)D)D;	1	1	0	
OG26472	(((Solyc04g076240.3.1[&&NHX:species=Tomato],Capana04g000855[&&NHX:species=Dom. pepper],SPI04g04725.1[&&NHX:species=S. pimp],PGSC0003DMP400016517[&&NHX:species=Potato],SLYcer04g05235.1[&&NHX:species=Tomato Cherry],Sopen00g013410.1[&&NHX:species=S. Pennelli],Capang04g000819[&&NHX:species=Wild pepper])S,(PGSC0003DMP400040805[&&NHX:species=Potato],Sopen04g006480.1[&&NHX:species=S. Pennelli],Capang05g000217[&&NHX:species=Wild pepper],Capana05g000221[&&NHX:species=Dom. pepper],Solyc04g014360.3.1[&&NHX:species=Tomato],SPI04g00880.1[&&NHX:species=S. pimp],SLYcer04g01143.1[&&NHX:species=Tomato Cherry])S)D,((SPI03g03871.1[&&NHX:species=S. pimp],((PGSC0003DMP400048214[&&NHX:species=Potato],Sopen03g026080.1[&&NHX:species=S. Pennelli])S,PGSC0003DMP400048213[&&NHX:species=Potato])D,SLYcer03g03810.1[&&NHX:species=Tomato Cherry])S,((SLYcer06g03474.1[&&NHX:species=Tomato Cherry],Sopen06g017200.1[&&NHX:species=S. Pennelli],PGSC0003DMP400027441[&&NHX:species=Potato],SPI06g03391.1[&&NHX:species=S. pimp])S,PGSC0003DMP400027440[&&NHX:species=Potato])D)D)D;	1	1	28	Capana03g002644,Capang03g002506,Solyc06g051260.4.1,Solyc03g095980.3.1
