Gen_a	Gen_b	Species_a	Species_b	og	normalized_bit_score	Hormone
Solyc01g104740	PGSC0003DMP400051869\tPGSC0003DMT400076573	tomato	Potato	22717	1	Ethylene
Solyc01g104740	PGSC0003DMP400051868\tPGSC0003DMT400076572	tomato	Potato	22717	1	Ethylene
Solyc05g048810	Capana05g001661	tomato	CaZL1.pep	23122	1	Ethylene
Solyc05g048810	Sopen05g028140	tomato	TomatoPennelli	23122	1	Ethylene
Solyc05g048810	Capang05g001340	tomato	CaChiltepin.pep	23122	1	Ethylene
Solyc03g031530	SPI03g00807	tomato	Tomatopimp	23254	1	Ethylene
Solyc03g031530	SLYcer03g00645	tomato	TomatoCerasiforme	23254	1	Ethylene
Solyc03g031530	Sopen03g005420	tomato	TomatoPennelli	23254	1	Ethylene
Solyc10g081120	Capana10g002130	tomato	CaZL1.pep	23372	1	Ethylene
Solyc10g081120	SLYcer10g05502	tomato	TomatoCerasiforme	23372	2	Ethylene
Solyc10g081120	Capang10g001885	tomato	CaChiltepin.pep	23372	1	Ethylene
Solyc07g044880	PGSC0003DMP400001775\tPGSC0003DMT400002449	tomato	Potato	23707	1	Ethylene
Solyc06g053450	SPI06g03542	tomato	Tomatopimp	23749	1	Ethylene
Solyc06g053450	Capana06g002096	tomato	CaZL1.pep	23749	1	Ethylene
Solyc06g053450	PGSC0003DMP400028552\tPGSC0003DMT400042121	tomato	Potato	23749	1	Ethylene
Solyc06g053450	Capang06g001924	tomato	CaChiltepin.pep	23749	1	Ethylene
Solyc06g053450	SLYcer06g03632	tomato	TomatoCerasiforme	23749	1	Ethylene
Solyc03g115930	Sopen03g034930	tomato	TomatoPennelli	23752	1	Ethylene
Solyc03g115930	Capang03g000730	tomato	CaChiltepin.pep	23752	0	Ethylene
Solyc03g115930	PGSC0003DMP400033934\tPGSC0003DMT400050271	tomato	Potato	23752	1	Ethylene
Solyc03g115930	SPI03g04841	tomato	Tomatopimp	23752	1	Ethylene
Solyc03g115930	SLYcer03g04785	tomato	TomatoCerasiforme	23752	1	Ethylene
Solyc12g098950	SLYcer12g05097	tomato	TomatoCerasiforme	23756	1	Ethylene
Solyc12g098950	Capang12g000189	tomato	CaChiltepin.pep	23756	1	Ethylene
Solyc12g098950	SPI12g05049	tomato	Tomatopimp	23756	1	Ethylene
Solyc12g098950	Capana12g000194	tomato	CaZL1.pep	23756	1	Ethylene
Solyc12g098950	PGSC0003DMP400008144\tPGSC0003DMT400011730	tomato	Potato	23756	1	Ethylene
Solyc12g098950	Sopen12g033700	tomato	TomatoPennelli	23756	1	Ethylene
Solyc11g068710	Capana11g000342	tomato	CaZL1.pep	23839	0	Ethylene
Solyc11g068710	Sopen11g027420	tomato	TomatoPennelli	23839	1	Ethylene
Solyc11g068710	SLYcer11g03835	tomato	TomatoCerasiforme	23839	1	Ethylene
Solyc12g088370	SPI12g04618	tomato	Tomatopimp	24104	1	Ethylene
Solyc12g088370	PGSC0003DMP400020497\tPGSC0003DMT400030164	tomato	Potato	24104	1	Ethylene
Solyc12g088370	SLYcer12g04661	tomato	TomatoCerasiforme	24104	1	Ethylene
Solyc12g088370	Sopen12g030350	tomato	TomatoPennelli	24104	1	Ethylene
Solyc06g074770	SPI06g04900	tomato	Tomatopimp	24143	1	Ethylene
Solyc06g074770	Sopen06g031210	tomato	TomatoPennelli	24143	1	Ethylene
Solyc06g074770	PGSC0003DMP400012639\tPGSC0003DMT400018368	tomato	Potato	24143	1	Ethylene
Solyc01g080250	Capang01g002713	tomato	CaChiltepin.pep	24243	1	Ethylene
Solyc01g080250	SLYcer01g06149	tomato	TomatoCerasiforme	24243	1	Ethylene
Solyc01g080250	PGSC0003DMP400007732\tPGSC0003DMT400011115	tomato	Potato	24243	1	Ethylene
Solyc01g080250	Sopen01g032030	tomato	TomatoPennelli	24243	1	Ethylene
Solyc07g043510	SLYcer07g03881	tomato	TomatoCerasiforme	24277	1	Ethylene
Solyc07g043510	PGSC0003DMP400027905\tPGSC0003DMT400041165	tomato	Potato	24277	1	Ethylene
Solyc07g043510	PGSC0003DMP400027904\tPGSC0003DMT400041164	tomato	Potato	24277	1	Ethylene
Solyc06g071810	Capana06g000921	tomato	CaZL1.pep	24287	*	Ethylene
Solyc06g048820	Capang06g002021	tomato	CaChiltepin.pep	24330	1	Ethylene
Solyc06g048820	Capana06g002369	tomato	CaZL1.pep	24330	1	Ethylene
Solyc06g048820	PGSC0003DMP400011750\tPGSC0003DMT400017004	tomato	Potato	24330	*	Ethylene
Solyc06g048820	SPI06g03128	tomato	Tomatopimp	24330	1	Ethylene
Solyc06g048820	Sopen06g015110	tomato	TomatoPennelli	24330	1	Ethylene
Solyc06g048820	SLYcer06g03233	tomato	TomatoCerasiforme	24330	1	Ethylene
Solyc06g065480	Capana06g001396	tomato	CaZL1.pep	24371	1	Ethylene
Solyc06g075690	Capang06g000428	tomato	CaChiltepin.pep	24446	1	Ethylene
Solyc06g075690	PGSC0003DMP400052748\tPGSC0003DMT400077928	tomato	Potato	24446	1	Ethylene
Solyc06g075690	PGSC0003DMP400052749\tPGSC0003DMT400077929	tomato	Potato	24446	1	Ethylene
Solyc06g075690	Sopen06g032080	tomato	TomatoPennelli	24446	1	Ethylene
Solyc06g075690	SLYcer06g05131	tomato	TomatoCerasiforme	24446	1	Ethylene
Solyc06g075690	Capana06g000459	tomato	CaZL1.pep	24446	1	Ethylene
Solyc09g090730	PGSC0003DMP400002712\tPGSC0003DMT400003805	tomato	Potato	24452	1	Ethylene
Solyc09g090730	Sopen09g033670	tomato	TomatoPennelli	24452	1	Ethylene
Solyc09g090730	SPI09g04666	tomato	Tomatopimp	24452	1	Ethylene
Solyc09g090730	SLYcer09g04998	tomato	TomatoCerasiforme	24452	1	Ethylene
Solyc09g090730	Capana03g004422	tomato	CaZL1.pep	24452	1	Ethylene
Solyc09g090730	Capang03g004234	tomato	CaChiltepin.pep	24452	1	Ethylene
Solyc06g030470	PGSC0003DMP400004045\tPGSC0003DMT400005799	tomato	Potato	24601	1	Ethylene
Solyc06g030470	SPI06g02434	tomato	Tomatopimp	24601	1	Ethylene
Solyc11g008450	Sopen11g004240	tomato	TomatoPennelli	24654	1	Ethylene
Solyc11g008450	SPI11g00602	tomato	Tomatopimp	24654	1	Ethylene
Solyc10g086280	SPI10g04465	tomato	Tomatopimp	24960	1	Ethylene
Solyc10g086280	Capang10g001218	tomato	CaChiltepin.pep	24960	0	Ethylene
Solyc10g086280	Sopen10g035670	tomato	TomatoPennelli	24960	1	Ethylene
Solyc10g086280	Capana10g001451	tomato	CaZL1.pep	24960	0	Ethylene
Solyc10g086280	SLYcer10g05932	tomato	TomatoCerasiforme	24960	1	Ethylene
Solyc06g073600	Capana06g000698	tomato	CaZL1.pep	25063	1	Ethylene
Solyc06g073600	SLYcer06g04914	tomato	TomatoCerasiforme	25063	1	Ethylene
Solyc06g073600	PGSC0003DMP400010559\tPGSC0003DMT400015248	tomato	Potato	25063	1	Ethylene
Solyc06g073600	PGSC0003DMP400010558\tPGSC0003DMT400015247	tomato	Potato	25063	1	Ethylene
Solyc06g073600	Sopen06g029990	tomato	TomatoPennelli	25063	1	Ethylene
Solyc01g006510	Capang01g001360	tomato	CaChiltepin.pep	25275	1	Ethylene
Solyc05g015710	PGSC0003DMP400037929\tPGSC0003DMT400056370	tomato	Potato	25355	1	Ethylene
Solyc05g015710	SLYcer05g01336	tomato	TomatoCerasiforme	25355	1	Ethylene
Solyc05g015710	Capana00g001144	tomato	CaZL1.pep	25355	1	Ethylene
Solyc12g015910	Sopen02g026450	tomato	TomatoPennelli	25602	1	Ethylene
Solyc12g015910	Capang00g005254	tomato	CaChiltepin.pep	25602	1	Ethylene
Solyc12g015910	SPI12g00981	tomato	Tomatopimp	25602	1	Ethylene
Solyc02g086870	SLYcer02g05097	tomato	TomatoCerasiforme	25634	1	Ethylene
Solyc02g086870	SPI02g04035	tomato	Tomatopimp	25634	1	Ethylene
Solyc02g086870	Sopen02g031640	tomato	TomatoPennelli	25634	1	Ethylene
Solyc02g086870	PGSC0003DMP400001044\tPGSC0003DMT400001412	tomato	Potato	25634	1	Ethylene
Solyc02g086870	Capana02g003490	tomato	CaZL1.pep	25634	1	Ethylene
Solyc01g086690	SLYcer01g06402	tomato	TomatoCerasiforme	25726	1	Ethylene
Solyc01g086690	Capang01g002204	tomato	CaChiltepin.pep	25726	1	Ethylene
Solyc01g086690	PGSC0003DMP400043833\tPGSC0003DMT400065014	tomato	Potato	25726	1	Ethylene
Solyc11g071840	SPI11g04149	tomato	Tomatopimp	25881	1	Ethylene
Solyc11g071840	Sopen11g029510	tomato	TomatoPennelli	25881	1	Ethylene
Solyc11g071840	SLYcer11g04083	tomato	TomatoCerasiforme	25881	1	Ethylene
Solyc12g044440	SLYcer12g04171	tomato	TomatoCerasiforme	26003	1	Ethylene
Solyc10g007440	Sopen10g003390	tomato	TomatoPennelli	26003	1	Ethylene
Solyc06g061230	SLYcer06g04006	tomato	TomatoCerasiforme	26127	2	Ethylene
Solyc10g008460	SLYcer10g00590	tomato	TomatoCerasiforme	26174	2	Ethylene
Solyc10g008460	Sopen10g004280	tomato	TomatoPennelli	26174	1	Ethylene
Solyc09g082980	PGSC0003DMP400010787\tPGSC0003DMT400015576	tomato	Potato	26267	1	Ethylene
Solyc09g082980	SLYcer09g04812	tomato	TomatoCerasiforme	26267	1	Ethylene
Solyc09g082980	Capana03g004608	tomato	CaZL1.pep	26267	1	Ethylene
Solyc02g093680	SLYcer02g05762	tomato	TomatoCerasiforme	26317	2	Ethylene
Solyc02g093680	PGSC0003DMP400022361\tPGSC0003DMT400032862	tomato	Potato	26317	2	Ethylene
Solyc02g093680	Capana02g003587	tomato	CaZL1.pep	26317	1	Ethylene
Solyc02g092730	SPI02g04590	tomato	Tomatopimp	26317	1	Ethylene
Solyc02g093680	Capang02g002722	tomato	CaChiltepin.pep	26317	1	Ethylene
Solyc02g093680	Capang00g001123	tomato	CaChiltepin.pep	26317	1	Ethylene
Solyc08g007460	PGSC0003DMP400022081\tPGSC0003DMT400032497	tomato	Potato	26344	1	Ethylene
Solyc07g056200	SPI07g05873	tomato	Tomatopimp	26471	1	Ethylene
Solyc07g056200	SLYcer07g05132	tomato	TomatoCerasiforme	26471	1	Ethylene
Solyc04g026030	Sopen04g013830	tomato	TomatoPennelli	26582	2	Ethylene
Solyc04g026030	PGSC0003DMP400041926\tPGSC0003DMT400062273	tomato	Potato	26582	2	Ethylene
Solyc04g026030	SPI04g01956	tomato	Tomatopimp	26582	2	Ethylene
Solyc04g026030	SLYcer04g02168	tomato	TomatoCerasiforme	26582	1	Ethylene
Solyc08g075450	SLYcer08g05763	tomato	TomatoCerasiforme	26585	1	Ethylene
Solyc08g075450	SPI08g05648	tomato	Tomatopimp	26585	1	Ethylene
Solyc03g119480	PGSC0003DMP400010128\tPGSC0003DMT400014634	tomato	Potato	26596	1	Ethylene
Solyc03g119480	SLYcer03g05148	tomato	TomatoCerasiforme	26596	1	Ethylene
Solyc03g119520	SPI03g05217	tomato	Tomatopimp	26596	1	Ethylene
Solyc03g119520	Sopen03g038350	tomato	TomatoPennelli	26596	1	Ethylene
Solyc03g119520	Capana03g000680	tomato	CaZL1.pep	26596	1	Ethylene
Solyc10g012080	Sopen10g005820	tomato	TomatoPennelli	26597	1	Ethylene
Solyc07g054830	Sopen07g028740	tomato	TomatoPennelli	26637	1	Ethylene
Solyc07g054830	SPI07g05739	tomato	Tomatopimp	26637	1	Ethylene
Solyc07g054830	SLYcer07g05000	tomato	TomatoCerasiforme	26637	2	Ethylene
Solyc09g074320	Sopen09g029160	tomato	TomatoPennelli	26647	1	Ethylene
Solyc04g007970	PGSC0003DMP400051342\tPGSC0003DMT400075803	tomato	Potato	26664	2	Ethylene
Solyc04g007970	SPI04g00392	tomato	Tomatopimp	26664	1	Ethylene
Solyc11g017000	Sopen11g009000	tomato	TomatoPennelli	26728	1	Ethylene
Solyc08g075540	Capang00g002141	tomato	CaChiltepin.pep	26788	1	Ethylene
Solyc08g075540	SPI08g05657	tomato	Tomatopimp	26788	1	Ethylene
Solyc08g075540	Sopen08g001570	tomato	TomatoPennelli	26788	0	Ethylene
Solyc08g075540	PGSC0003DMP400013471\tPGSC0003DMT400019708	tomato	Potato	26788	1	Ethylene
Solyc05g025510	Sopen05g019720	tomato	TomatoPennelli	26840	1	Ethylene
Solyc05g025510	SLYcer05g02341	tomato	TomatoCerasiforme	26840	1	Ethylene
Solyc05g025510	SPI05g02923	tomato	Tomatopimp	26840	1	Ethylene
Solyc06g073340	SLYcer06g04891	tomato	TomatoCerasiforme	26852	2	Ethylene
Solyc06g073340	Capang06g000672	tomato	CaChiltepin.pep	26852	1	Ethylene
Solyc06g073340	Sopen06g029720	tomato	TomatoPennelli	26852	2	Ethylene
Solyc06g073340	PGSC0003DMP400046902\tPGSC0003DMT400069483	tomato	Potato	26852	1	Ethylene
Solyc09g011300	SLYcer09g01006	tomato	TomatoCerasiforme	26942	2	Ethylene
Solyc09g011300	Sopen09g006020	tomato	TomatoPennelli	26942	1	Ethylene
Solyc09g011300	Capana09g001723	tomato	CaZL1.pep	26942	1	Ethylene
Solyc09g011300	SPI09g00916	tomato	Tomatopimp	26942	2	Ethylene
Solyc11g028010	PGSC0003DMP400044278\tPGSC0003DMT400065619	tomato	Potato	26960	1	Ethylene
Solyc11g028010	Sopen11g012480	tomato	TomatoPennelli	26960	1	Ethylene
Solyc11g028010	SPI11g02140	tomato	Tomatopimp	26960	1	Ethylene
Solyc11g028010	SLYcer11g02097	tomato	TomatoCerasiforme	26960	1	Ethylene
Solyc03g083270	Capang06g002365	tomato	CaChiltepin.pep	26990	1	Ethylene
Solyc03g083270	Capana06g002534	tomato	CaZL1.pep	26990	1	Ethylene
Solyc06g050810	SLYcer06g03395	tomato	TomatoCerasiforme	27034	2	Ethylene
Solyc06g050810	SPI06g03318	tomato	Tomatopimp	27034	2	Ethylene
Solyc01g067800	Capana01g003119	tomato	CaZL1.pep	27040	1	Ethylene
Solyc01g067800	PGSC0003DMP400039620\tPGSC0003DMT400058815	tomato	Potato	27040	1	Ethylene
Solyc01g067800	Sopen01g029760	tomato	TomatoPennelli	27040	1	Ethylene
Solyc08g068770	Sopen08g022490	tomato	TomatoPennelli	27086	1	Ethylene
Solyc05g052620	Capang05g001599	tomato	CaChiltepin.pep	27094	1	Ethylene
Solyc05g052620	Capana05g002018	tomato	CaZL1.pep	27094	1	Ethylene
Solyc05g014230	SLYcer05g01082	tomato	TomatoCerasiforme	27109	2	Ethylene
Solyc05g014230	Capana11g001101	tomato	CaZL1.pep	27109	1	Ethylene
Solyc05g014230	Sopen05g009250	tomato	TomatoPennelli	27109	2	Ethylene
Solyc05g014230	Capang11g001077	tomato	CaChiltepin.pep	27109	1	Ethylene
Solyc05g013660	Sopen05g008550	tomato	TomatoPennelli	27127	2	Ethylene
Solyc03g113220	Sopen03g032280	tomato	TomatoPennelli	27144	1	Ethylene
Solyc03g113220	SLYcer03g04502	tomato	TomatoCerasiforme	27144	1	Ethylene
Solyc03g113220	PGSC0003DMP400043955\tPGSC0003DMT400065192	tomato	Potato	27144	1	Ethylene
Solyc03g113220	Capang03g001042	tomato	CaChiltepin.pep	27144	1	Ethylene
Solyc03g113220	Capana03g001087	tomato	CaZL1.pep	27144	1	Ethylene
Solyc03g113220	Capang06g000947	tomato	CaChiltepin.pep	27144	1	Ethylene
Solyc03g113220	Capana06g001002	tomato	CaZL1.pep	27144	1	Ethylene
Solyc05g006780	Capang11g001486	tomato	CaChiltepin.pep	27158	1	Ethylene
Solyc05g006780	PGSC0003DMP400039208\tPGSC0003DMT400058261	tomato	Potato	27158	1	Ethylene
Solyc05g006780	PGSC0003DMP400039207\tPGSC0003DMT400058260	tomato	Potato	27158	1	Ethylene
Solyc05g006780	Sopen05g002720	tomato	TomatoPennelli	27158	1	Ethylene
Solyc05g006780	SLYcer05g00296	tomato	TomatoCerasiforme	27158	1	Ethylene
Solyc05g006780	SPI05g00325	tomato	Tomatopimp	27158	1	Ethylene
Solyc10g005730	Sopen10g001700	tomato	TomatoPennelli	27179	2	Ethylene
Solyc10g005730	Capana10g000200	tomato	CaZL1.pep	27179	1	Ethylene
Solyc10g005730	PGSC0003DMP400015276\tPGSC0003DMT400022414	tomato	Potato	27179	2	Ethylene
Solyc10g005730	PGSC0003DMP400015274\tPGSC0003DMT400022412	tomato	Potato	27179	2	Ethylene
Solyc10g005730	SLYcer10g00310	tomato	TomatoCerasiforme	27179	2	Ethylene
Solyc12g098690	PGSC0003DMP400008107\tPGSC0003DMT400011664	tomato	Potato	27179	1	Ethylene
Solyc12g098690	PGSC0003DMP400008106\tPGSC0003DMT400011663	tomato	Potato	27179	1	Ethylene
Solyc12g098690	SPI12g05008	tomato	Tomatopimp	27179	2	Ethylene
Solyc12g098690	Sopen12g033440	tomato	TomatoPennelli	27179	2	Ethylene
Solyc12g098690	SLYcer12g05050	tomato	TomatoCerasiforme	27179	1	Ethylene
Solyc12g098690	Capana12g000246	tomato	CaZL1.pep	27179	1	Ethylene
Solyc12g098690	Capang12g000215	tomato	CaChiltepin.pep	27179	1	Ethylene
Solyc05g007140	Capang11g001558	tomato	CaChiltepin.pep	27250	1	Ethylene
Solyc05g007140	Capang00g005480	tomato	CaChiltepin.pep	27250	1	Ethylene
Solyc07g053830	Capana07g001733	tomato	CaZL1.pep	27255	1	Ethylene
Solyc07g053830	Sopen07g027800	tomato	TomatoPennelli	27255	1	Ethylene
Solyc07g053830	SPI07g05628	tomato	Tomatopimp	27255	1	Ethylene
Solyc07g053830	SLYcer07g04903	tomato	TomatoCerasiforme	27255	1	Ethylene
Solyc05g011920	SPI05g00846	tomato	Tomatopimp	27328	1	Ethylene
Solyc05g011920	PGSC0003DMP400049196\tPGSC0003DMT400072729	tomato	Potato	27328	1	Ethylene
Solyc05g011920	Sopen05g006660	tomato	TomatoPennelli	27328	1	Ethylene
Solyc05g011920	SLYcer05g00805	tomato	TomatoCerasiforme	27328	1	Ethylene
Solyc05g011920	Capang11g001968	tomato	CaChiltepin.pep	27328	1	Ethylene
Solyc05g011920	Capana11g002035	tomato	CaZL1.pep	27328	1	Ethylene
Solyc07g064310	SLYcer07g05468	tomato	TomatoCerasiforme	27355	1	Ethylene
Solyc07g064310	PGSC0003DMP400024549\tPGSC0003DMT400036153	tomato	Potato	27355	1	Ethylene
Solyc07g064310	SPI07g06181	tomato	Tomatopimp	27355	1	Ethylene
Solyc03g117360	Capana03g000524	tomato	CaZL1.pep	27362	1	Ethylene
Solyc03g117360	PGSC0003DMP400024847\tPGSC0003DMT400036648	tomato	Potato	27362	1	Ethylene
Solyc03g117360	SPI03g04990	tomato	Tomatopimp	27362	1	Ethylene
Solyc06g068740	Capana06g001072	tomato	CaZL1.pep	27369	1	Ethylene
Solyc06g068740	SLYcer06g04509	tomato	TomatoCerasiforme	27369	1	Ethylene
Solyc06g068740	Sopen06g026020	tomato	TomatoPennelli	27369	1	Ethylene
Solyc06g068740	PGSC0003DMP400044334\tPGSC0003DMT400065718	tomato	Potato	27369	1	Ethylene
Solyc06g068740	SPI06g04367	tomato	Tomatopimp	27369	1	Ethylene
Solyc07g006280	Capang12g001689	tomato	CaChiltepin.pep	27373	1	Ethylene
Solyc07g006280	SPI07g00319	tomato	Tomatopimp	27373	1	Ethylene
Solyc07g006280	Capana00g003691	tomato	CaZL1.pep	27373	1	Ethylene
Solyc07g006280	Sopen07g002370	tomato	TomatoPennelli	27373	1	Ethylene
Solyc07g006280	PGSC0003DMP400019741\tPGSC0003DMT400029027	tomato	Potato	27373	1	Ethylene
Solyc01g095700	Capana08g001051	tomato	CaZL1.pep	27428	1	Ethylene
Solyc02g061770	Sopen02g012810	tomato	TomatoPennelli	27449	2	Ethylene
Solyc02g061770	PGSC0003DMP400015232\tPGSC0003DMT400022352	tomato	Potato	27449	1	Ethylene
Solyc02g061770	SLYcer02g03044	tomato	TomatoCerasiforme	27449	2	Ethylene
Solyc02g061770	SPI02g01930	tomato	Tomatopimp	27449	2	Ethylene
Solyc02g061770	Capang02g000331	tomato	CaChiltepin.pep	27449	1	Ethylene
Solyc10g083360	Capana10g001999	tomato	CaZL1.pep	27451	1	Ethylene
Solyc10g083360	PGSC0003DMP400048936\tPGSC0003DMT400072375	tomato	Potato	27451	1	Ethylene
Solyc10g083360	Capang10g001760	tomato	CaChiltepin.pep	27451	1	Ethylene
Solyc10g083360	SPI10g04170	tomato	Tomatopimp	27451	1	Ethylene
Solyc03g082380	PGSC0003DMP400005811\tPGSC0003DMT400008350	tomato	Potato	27464	1	Ethylene
Solyc03g082380	PGSC0003DMP400005810\tPGSC0003DMT400008349	tomato	Potato	27464	1	Ethylene
Solyc03g114890	Sopen03g033970	tomato	TomatoPennelli	27469	2	Ethylene
Solyc10g005560	SLYcer10g00291	tomato	TomatoCerasiforme	27525	1	Ethylene
Solyc10g005560	Sopen10g001540	tomato	TomatoPennelli	27525	1	Ethylene
Solyc04g071140	Capang04g001315	tomato	CaChiltepin.pep	27539	1	Ethylene
Solyc04g071140	PGSC0003DMP400001500\tPGSC0003DMT400002057	tomato	Potato	27539	2	Ethylene
Solyc04g071140	Capana04g001381	tomato	CaZL1.pep	27539	1	Ethylene
Solyc04g071140	SLYcer04g04777	tomato	TomatoCerasiforme	27539	2	Ethylene
Solyc04g071140	Sopen04g027090	tomato	TomatoPennelli	27539	2	Ethylene
Solyc04g071140	SPI04g04258	tomato	Tomatopimp	27539	2	Ethylene
Solyc03g115920	Capang03g000731	tomato	CaChiltepin.pep	27544	1	Ethylene
Solyc03g115920	SPI03g04840	tomato	Tomatopimp	27544	1	Ethylene
Solyc03g115920	Capana03g000796	tomato	CaZL1.pep	27544	1	Ethylene
Solyc03g115920	Sopen03g034920	tomato	TomatoPennelli	27544	2	Ethylene
Solyc03g115920	PGSC0003DMP400033932\tPGSC0003DMT400050269	tomato	Potato	27544	1	Ethylene
Solyc03g115920	PGSC0003DMP400033933\tPGSC0003DMT400050270	tomato	Potato	27544	1	Ethylene
Solyc03g115920	SLYcer03g04784	tomato	TomatoCerasiforme	27544	*	Ethylene
Solyc04g018110	Sopen04g009340	tomato	TomatoPennelli	27550	1	Ethylene
Solyc06g084070	Capana06g000110	tomato	CaZL1.pep	27558	1	Ethylene
Solyc06g084070	PGSC0003DMP400034949\tPGSC0003DMT400051896	tomato	Potato	27558	1	Ethylene
Solyc06g084070	SPI06g05363	tomato	Tomatopimp	27558	2	Ethylene
Solyc10g006560	Capana10g000032	tomato	CaZL1.pep	27591	1	Ethylene
Solyc10g006560	Capang10g000028	tomato	CaChiltepin.pep	27591	1	Ethylene
Solyc10g006560	Capang07g001830	tomato	CaChiltepin.pep	27591	0	Ethylene
Solyc10g006560	Capang03g003097	tomato	CaChiltepin.pep	27591	0	Ethylene
Solyc10g006560	Capana07g002285	tomato	CaZL1.pep	27591	1	Ethylene
Solyc10g006560	SLYcer10g00390	tomato	TomatoCerasiforme	27591	1	Ethylene
Solyc09g010400	SLYcer09g00896	tomato	TomatoCerasiforme	27591	1	Ethylene
Solyc09g010400	Sopen09g005140	tomato	TomatoPennelli	27591	1	Ethylene
Solyc09g010400	Capana09g001960	tomato	CaZL1.pep	27591	1	Ethylene
Solyc12g006230	Capang03g003168	tomato	CaChiltepin.pep	27594	1	Ethylene
Solyc12g006230	SLYcer12g00235	tomato	TomatoCerasiforme	27594	*	Ethylene
Solyc12g006230	Capana00g004034	tomato	CaZL1.pep	27594	1	Ethylene
Solyc12g006230	PGSC0003DMP400050201\tPGSC0003DMT400074147	tomato	Potato	27594	1	Ethylene
Solyc12g006230	SPI12g00269	tomato	Tomatopimp	27594	1	Ethylene
Solyc03g096080	Capana03g002798	tomato	CaZL1.pep	27605	1	Ethylene
Solyc03g096080	Capang03g002492	tomato	CaChiltepin.pep	27605	1	Ethylene
Solyc03g096080	Sopen03g026160	tomato	TomatoPennelli	27605	2	Ethylene
Solyc03g096250	Sopen03g026350	tomato	TomatoPennelli	27605	2	Ethylene
Solyc03g096080	PGSC0003DMP400021140\tPGSC0003DMT400031163	tomato	Potato	27605	2	Ethylene
Solyc03g096080	PGSC0003DMP400036065\tPGSC0003DMT400053481	tomato	Potato	27605	2	Ethylene
Solyc03g096250	PGSC0003DMP400021140\tPGSC0003DMT400031163	tomato	Potato	27605	1	Ethylene
Solyc03g096250	PGSC0003DMP400036065\tPGSC0003DMT400053481	tomato	Potato	27605	1	Ethylene
Solyc03g096080	SLYcer03g03856	tomato	TomatoCerasiforme	27605	1	Ethylene
Solyc03g096250	SLYcer03g03856	tomato	TomatoCerasiforme	27605	1	Ethylene
Solyc03g096080	SPI03g03913	tomato	Tomatopimp	27605	1	Ethylene
Solyc03g096250	SPI03g03913	tomato	Tomatopimp	27605	1	Ethylene
Solyc03g096130	Sopen03g026210	tomato	TomatoPennelli	27605	1	Ethylene
Solyc03g096130	Sopen03g026240	tomato	TomatoPennelli	27605	1	Ethylene
Solyc03g096130	Sopen03g026270	tomato	TomatoPennelli	27605	1	Ethylene
Solyc03g096130	Sopen03g026200	tomato	TomatoPennelli	27605	1	Ethylene
Solyc03g114800	Capana03g001771	tomato	CaZL1.pep	27620	0	Ethylene
Solyc03g114800	SPI03g04728	tomato	Tomatopimp	27620	2	Ethylene
Solyc03g114800	Sopen03g033880	tomato	TomatoPennelli	27620	1	Ethylene
Solyc03g114800	SLYcer03g04671	tomato	TomatoCerasiforme	27620	1	Ethylene
Solyc03g114800	PGSC0003DMP400042624\tPGSC0003DMT400063308	tomato	Potato	27620	1	Ethylene
Solyc10g055200	Capang12g001840	tomato	CaChiltepin.pep	27633	1	Ethylene
Solyc10g055200	PGSC0003DMP400038002\tPGSC0003DMT400056481	tomato	Potato	27633	1	Ethylene
Solyc10g055200	SPI10g03256	tomato	Tomatopimp	27633	1	Ethylene
Solyc10g055200	SLYcer10g04760	tomato	TomatoCerasiforme	27633	1	Ethylene
Solyc06g008330	Capana06g003010	tomato	CaZL1.pep	27643	1	Ethylene
Solyc11g012460	Capana12g002858	tomato	CaZL1.pep	27666	1	Ethylene
Solyc11g012460	Capang12g002500	tomato	CaChiltepin.pep	27666	1	Ethylene
Solyc11g012460	Capang03g001519	tomato	CaChiltepin.pep	27666	1	Ethylene
Solyc11g012460	Capana00g003775	tomato	CaZL1.pep	27666	*	Ethylene
Solyc03g078570	PGSC0003DMP400037760\tPGSC0003DMT400056111	tomato	Potato	27666	1	Ethylene
Solyc03g078570	SLYcer03g03105	tomato	TomatoCerasiforme	27666	1	Ethylene
Solyc03g078570	SPI03g03203	tomato	Tomatopimp	27666	1	Ethylene
Solyc09g075460	PGSC0003DMP400055030\tPGSC0003DMT400081328	tomato	Potato	27669	1	Ethylene
Solyc07g056500	SLYcer07g05163	tomato	TomatoCerasiforme	27674	2	Ethylene
Solyc09g011540	SPI09g00941	tomato	Tomatopimp	27674	2	Ethylene
Solyc01g086680	PGSC0003DMP400043815\tPGSC0003DMT400064983	tomato	Potato	27674	1	Ethylene
Solyc01g086680	SPI01g06668	tomato	Tomatopimp	27674	1	Ethylene
Solyc01g086680	Capang01g002202	tomato	CaChiltepin.pep	27674	1	Ethylene
Solyc01g086680	SLYcer01g06401	tomato	TomatoCerasiforme	27674	1	Ethylene
Solyc12g044940	PGSC0003DMP400056136\tPGSC0003DMT400083885	tomato	Potato	27675	1	Ethylene
Solyc12g044940	SLYcer12g04253	tomato	TomatoCerasiforme	27675	1	Ethylene
Solyc12g045030	Capana12g000797	tomato	CaZL1.pep	27675	1	Ethylene
Solyc12g045030	SPI12g04205	tomato	Tomatopimp	27675	1	Ethylene
Solyc12g045030	Sopen12g023390	tomato	TomatoPennelli	27675	1	Ethylene
