Gen_a	Gen_b	Species_a	Species_b	og	normalized_bit_score	Hormone
Solyc02g085050	Sopen02g029750	tomato	TomatoPennelli	27002	1	Auxin
Solyc02g085050	Capang08g000736	tomato	CaChiltepin.pep	27002	1	Auxin
Solyc02g085050	SLYcer02g04904	tomato	TomatoCerasiforme	27002	1	Auxin
Solyc02g085050	PGSC0003DMP400006264\tPGSC0003DMT400009045	tomato	Potato	27002	1	Auxin
Solyc02g085050	Capana02g002760	tomato	CaZL1.pep	27002	1	Auxin
Solyc09g064430	SPI09g03449	tomato	Tomatopimp	27025	1	Auxin
Solyc09g064430	Capana09g001054	tomato	CaZL1.pep	27025	1	Auxin
Solyc06g050810	SLYcer06g03395	tomato	TomatoCerasiforme	27034	2	Auxin
Solyc06g050810	SPI06g03318	tomato	Tomatopimp	27034	2	Auxin
Solyc01g111360	SLYcer01g08509	tomato	TomatoCerasiforme	27088	1	Auxin
Solyc01g111360	Capana08g002712	tomato	CaZL1.pep	27088	1	Auxin
Solyc01g111360	PGSC0003DMP400011000\tPGSC0003DMT400015869	tomato	Potato	27088	1	Auxin
Solyc03g113220	Sopen03g032280	tomato	TomatoPennelli	27144	1	Auxin
Solyc03g113220	SLYcer03g04502	tomato	TomatoCerasiforme	27144	1	Auxin
Solyc03g113220	PGSC0003DMP400043955\tPGSC0003DMT400065192	tomato	Potato	27144	1	Auxin
Solyc03g113220	Capang03g001042	tomato	CaChiltepin.pep	27144	1	Auxin
Solyc03g113220	Capana03g001087	tomato	CaZL1.pep	27144	1	Auxin
Solyc03g113220	Capang06g000947	tomato	CaChiltepin.pep	27144	1	Auxin
Solyc03g113220	Capana06g001002	tomato	CaZL1.pep	27144	1	Auxin
Solyc06g073540	Capana06g000702	tomato	CaZL1.pep	27155	1	Auxin
Solyc06g073540	PGSC0003DMP400046884\tPGSC0003DMT400069461	tomato	Potato	27155	1	Auxin
Solyc06g073540	Sopen06g029900	tomato	TomatoPennelli	27155	1	Auxin
Solyc10g083290	Sopen10g032770	tomato	TomatoPennelli	27285	2	Auxin
Solyc10g083290	PGSC0003DMP400049114\tPGSC0003DMT400072608	tomato	Potato	27285	2	Auxin
Solyc10g083290	Capana10g002008	tomato	CaZL1.pep	27285	1	Auxin
Solyc10g083290	Capang10g001769	tomato	CaChiltepin.pep	27285	1	Auxin
Solyc05g009390	SLYcer05g00589	tomato	TomatoCerasiforme	27290	2	Auxin
Solyc02g079040	SPI02g03202	tomato	Tomatopimp	27321	1	Auxin
Solyc02g079040	SLYcer02g04300	tomato	TomatoCerasiforme	27321	1	Auxin
Solyc02g079040	Capana02g002034	tomato	CaZL1.pep	27321	1	Auxin
Solyc02g079040	Capang02g001816	tomato	CaChiltepin.pep	27321	1	Auxin
Solyc02g079040	Sopen02g023850	tomato	TomatoPennelli	27321	1	Auxin
Solyc02g079040	PGSC0003DMP400038860\tPGSC0003DMT400057731	tomato	Potato	27321	1	Auxin
Solyc05g011920	SPI05g00846	tomato	Tomatopimp	27328	1	Auxin
Solyc05g011920	PGSC0003DMP400049196\tPGSC0003DMT400072729	tomato	Potato	27328	1	Auxin
Solyc05g011920	Sopen05g006660	tomato	TomatoPennelli	27328	1	Auxin
Solyc05g011920	SLYcer05g00805	tomato	TomatoCerasiforme	27328	1	Auxin
Solyc05g011920	Capang11g001968	tomato	CaChiltepin.pep	27328	1	Auxin
Solyc05g011920	Capana11g002035	tomato	CaZL1.pep	27328	1	Auxin
Solyc06g053180	PGSC0003DMP400002227\tPGSC0003DMT400003093	tomato	Potato	27347	1	Auxin
Solyc10g083610	SLYcer10g05666	tomato	TomatoCerasiforme	27364	1	Auxin
Solyc10g083610	Capang10g001715	tomato	CaChiltepin.pep	27364	1	Auxin
Solyc10g083610	Capana10g001950	tomato	CaZL1.pep	27364	1	Auxin
Solyc02g089220	Capana02g003247	tomato	CaZL1.pep	27367	1	Auxin
Solyc02g089220	PGSC0003DMP400002663\tPGSC0003DMT400003728	tomato	Potato	27367	2	Auxin
Solyc02g089220	Capang02g002993	tomato	CaChiltepin.pep	27367	1	Auxin
Solyc02g089220	Sopen02g034010	tomato	TomatoPennelli	27367	2	Auxin
Solyc06g068740	Capana06g001072	tomato	CaZL1.pep	27369	1	Auxin
Solyc06g068740	SLYcer06g04509	tomato	TomatoCerasiforme	27369	1	Auxin
Solyc06g068740	Sopen06g026020	tomato	TomatoPennelli	27369	1	Auxin
Solyc06g068740	PGSC0003DMP400044334\tPGSC0003DMT400065718	tomato	Potato	27369	1	Auxin
Solyc06g068740	SPI06g04367	tomato	Tomatopimp	27369	1	Auxin
Solyc08g066790	SLYcer08g05091	tomato	TomatoCerasiforme	27450	2	Auxin
Solyc08g066790	Capang01g003211	tomato	CaChiltepin.pep	27450	1	Auxin
Solyc08g066790	Capana00g003955	tomato	CaZL1.pep	27450	1	Auxin
Solyc08g066790	Capang01g003210	tomato	CaChiltepin.pep	27450	1	Auxin
Solyc08g066790	PGSC0003DMP400017437\tPGSC0003DMT400025589	tomato	Potato	27450	*	Auxin
Solyc08g066790	PGSC0003DMP400016960\tPGSC0003DMT400024833	tomato	Potato	27450	*	Auxin
Solyc08g066790	Capang01g003212	tomato	CaChiltepin.pep	27450	1	Auxin
Solyc08g066790	SPI08g04984	tomato	Tomatopimp	27450	*	Auxin
Solyc08g066790	SPI08g04982	tomato	Tomatopimp	27450	2	Auxin
Solyc08g066790	Sopen08g020760	tomato	TomatoPennelli	27450	*	Auxin
Solyc08g066790	Sopen08g020750	tomato	TomatoPennelli	27450	2	Auxin
Solyc07g053550	SPI07g05597	tomato	Tomatopimp	27481	1	Auxin
Solyc04g077050	Capana04g000780	tomato	CaZL1.pep	27569	1	Auxin
Solyc04g077050	PGSC0003DMP400008841\tPGSC0003DMT400012730	tomato	Potato	27569	1	Auxin
Solyc02g087880	Sopen00g004560	tomato	TomatoPennelli	27582	1	Auxin
Solyc02g087880	Sopen08g002850	tomato	TomatoPennelli	27582	1	Auxin
Solyc02g087880	Sopen12g030180	tomato	TomatoPennelli	27582	1	Auxin
Solyc02g087880	Sopen00g003710	tomato	TomatoPennelli	27582	1	Auxin
Solyc02g087880	Sopen02g032600	tomato	TomatoPennelli	27582	2	Auxin
Solyc04g081490	Capang12g000485	tomato	CaChiltepin.pep	27582	1	Auxin
Solyc04g081490	Capana04g000187	tomato	CaZL1.pep	27582	2	Auxin
Solyc04g081490	Capana00g000561	tomato	CaZL1.pep	27582	*	Auxin
Solyc04g081490	Capang03g002207	tomato	CaChiltepin.pep	27582	*	Auxin
Solyc04g081490	Capang04g000169	tomato	CaChiltepin.pep	27582	2	Auxin
Solyc04g081490	PGSC0003DMP400009992\tPGSC0003DMT400014466	tomato	Potato	27582	1	Auxin
Solyc04g081490	SLYcer10g05983	tomato	TomatoCerasiforme	27582	*	Auxin
Solyc04g081490	Sopen06g011750	tomato	TomatoPennelli	27582	*	Auxin
Solyc04g081490	Sopen06g033030	tomato	TomatoPennelli	27582	*	Auxin
Solyc04g081490	Sopen03g004550	tomato	TomatoPennelli	27582	*	Auxin
Solyc09g010400	SLYcer09g00896	tomato	TomatoCerasiforme	27591	1	Auxin
Solyc09g010400	Sopen09g005140	tomato	TomatoPennelli	27591	1	Auxin
Solyc09g010400	Capana09g001960	tomato	CaZL1.pep	27591	1	Auxin
Solyc07g008320	SLYcer09g04792	tomato	TomatoCerasiforme	27612	*	Auxin
Solyc07g008320	PGSC0003DMP400065611\tPGSC0003DMT400093936	tomato	Potato	27612	0	Auxin
Solyc07g008320	Capana03g004622	tomato	CaZL1.pep	27612	0	Auxin
Solyc07g008320	Capana03g004625	tomato	CaZL1.pep	27612	0	Auxin
Solyc07g008320	Sopen09g031730	tomato	TomatoPennelli	27612	0	Auxin
Solyc07g008320	Sopen09g031720	tomato	TomatoPennelli	27612	0	Auxin
Solyc07g008320	SPI09g04454	tomato	Tomatopimp	27612	0	Auxin
Solyc07g008320	Capang03g004426	tomato	CaChiltepin.pep	27612	0	Auxin
Solyc07g008320	Capang03g004425	tomato	CaChiltepin.pep	27612	0	Auxin
Solyc07g008320	Capana05g000846	tomato	CaZL1.pep	27612	0	Auxin
Solyc07g008320	PGSC0003DMP400068457\tPGSC0003DMT400096782	tomato	Potato	27612	0	Auxin
Solyc07g008320	Capana05g000852	tomato	CaZL1.pep	27612	0	Auxin
Solyc10g055200	Capang12g001840	tomato	CaChiltepin.pep	27633	1	Auxin
Solyc10g055200	PGSC0003DMP400038002\tPGSC0003DMT400056481	tomato	Potato	27633	1	Auxin
Solyc10g055200	SPI10g03256	tomato	Tomatopimp	27633	1	Auxin
Solyc10g055200	SLYcer10g04760	tomato	TomatoCerasiforme	27633	1	Auxin
Solyc12g056220	Capana12g001128	tomato	CaZL1.pep	27634	1	Auxin
Solyc12g056220	Capang08g001288	tomato	CaChiltepin.pep	27634	1	Auxin
Solyc12g056220	Capana01g000250	tomato	CaZL1.pep	27634	1	Auxin
Solyc12g056220	PGSC0003DMP400008878\tPGSC0003DMT400012780	tomato	Potato	27634	1	Auxin
Solyc12g056220	PGSC0003DMP400021836\tPGSC0003DMT400032134	tomato	Potato	27634	1	Auxin
Solyc12g056220	PGSC0003DMP400010252\tPGSC0003DMT400014809	tomato	Potato	27634	1	Auxin
Solyc12g056220	Sopen08g029490	tomato	TomatoPennelli	27634	1	Auxin
Solyc12g056220	Sopen12g028730	tomato	TomatoPennelli	27634	1	Auxin
Solyc12g056220	SPI08g06241	tomato	Tomatopimp	27634	1	Auxin
Solyc12g056220	SPI12g04416	tomato	Tomatopimp	27634	1	Auxin
Solyc12g056220	SPI08g00500	tomato	Tomatopimp	27634	1	Auxin
Solyc06g008330	Capana06g003010	tomato	CaZL1.pep	27643	1	Auxin
Solyc09g075820	SLYcer09g04425	tomato	TomatoCerasiforme	27667	1	Auxin
Solyc09g075460	PGSC0003DMP400055030\tPGSC0003DMT400081328	tomato	Potato	27669	1	Auxin
Solyc09g011540	SPI09g00941	tomato	Tomatopimp	27674	2	Auxin
Solyc12g044940	PGSC0003DMP400056136\tPGSC0003DMT400083885	tomato	Potato	27675	1	Auxin
Solyc12g044940	SLYcer12g04253	tomato	TomatoCerasiforme	27675	1	Auxin
Solyc12g045030	Capana12g000797	tomato	CaZL1.pep	27675	1	Auxin
Solyc12g045030	SPI12g04205	tomato	Tomatopimp	27675	1	Auxin
Solyc12g045030	Sopen12g023390	tomato	TomatoPennelli	27675	1	Auxin
Solyc12g045030	SLYcer12g04263	tomato	TomatoCerasiforme	27675	1	Auxin
Solyc12g040680	Capang00g001448	tomato	CaChiltepin.pep	27680	1	Auxin
Solyc12g040680	Sopen12g020260	tomato	TomatoPennelli	27680	1	Auxin
Solyc12g040680	SPI12g03777	tomato	Tomatopimp	27680	1	Auxin
Solyc12g040680	SLYcer12g03831	tomato	TomatoCerasiforme	27680	1	Auxin
Solyc09g005080	PGSC0003DMP400011110\tPGSC0003DMT400016034	tomato	Potato	27707	1	Auxin
Solyc09g005080	Sopen09g001060	tomato	TomatoPennelli	27707	1	Auxin
Solyc09g005080	SPI09g00068	tomato	Tomatopimp	27707	1	Auxin
Solyc09g005080	Capang09g000838	tomato	CaChiltepin.pep	27707	1	Auxin
Solyc09g005080	Capana09g001153	tomato	CaZL1.pep	27707	0	Auxin
Solyc09g005080	SLYcer09g00177	tomato	TomatoCerasiforme	27707	1	Auxin
Solyc01g087740	SLYcer01g06505	tomato	TomatoCerasiforme	27710	1	Auxin
Solyc01g087740	Sopen01g034690	tomato	TomatoPennelli	27710	1	Auxin
Solyc01g087740	Capana01g002680	tomato	CaZL1.pep	27710	1	Auxin
Solyc01g087740	SPI01g06772	tomato	Tomatopimp	27710	1	Auxin
Solyc01g087740	PGSC0003DMP400012126\tPGSC0003DMT400017642	tomato	Potato	27710	1	Auxin
Solyc09g008010	PGSC0003DMP400037356\tPGSC0003DMT400055495	tomato	Potato	27716	1	Auxin
Solyc09g008010	PGSC0003DMP400037355\tPGSC0003DMT400055494	tomato	Potato	27716	1	Auxin
Solyc09g008010	SPI09g00300	tomato	Tomatopimp	27716	1	Auxin
Solyc09g008010	Capana09g002212	tomato	CaZL1.pep	27716	1	Auxin
Solyc09g008010	Capang09g001721	tomato	CaChiltepin.pep	27716	1	Auxin
Solyc01g112220	SPI01g08828	tomato	Tomatopimp	27717	1	Auxin
Solyc01g112220	SLYcer01g08597	tomato	TomatoCerasiforme	27717	1	Auxin
Solyc01g112220	Capana08g002299	tomato	CaZL1.pep	27717	0	Auxin
Solyc01g112220	Sopen01g054270	tomato	TomatoPennelli	27717	1	Auxin
Solyc04g011520	SPI04g00728	tomato	Tomatopimp	27719	1	Auxin
Solyc04g011520	PGSC0003DMP400048246\tPGSC0003DMT400071329	tomato	Potato	27719	1	Auxin
Solyc04g011520	Sopen04g005700	tomato	TomatoPennelli	27719	1	Auxin
Solyc04g011520	Capang05g000301	tomato	CaChiltepin.pep	27719	1	Auxin
Solyc12g006380	Capana09g000454	tomato	CaZL1.pep	27733	1	Auxin
Solyc12g006380	Capana09g000437	tomato	CaZL1.pep	27733	1	Auxin
Solyc12g006380	PGSC0003DMP400050181\tPGSC0003DMT400074120	tomato	Potato	27733	1	Auxin
Solyc12g006380	SPI12g00291	tomato	Tomatopimp	27733	2	Auxin
Solyc12g006380	SLYcer12g00257	tomato	TomatoCerasiforme	27733	2	Auxin
Solyc01g107820	PGSC0003DMP400044887\tPGSC0003DMT400066574	tomato	Potato	27756	1	Auxin
Solyc01g107820	Sopen01g049990	tomato	TomatoPennelli	27756	1	Auxin
Solyc01g107820	Capang01g004878	tomato	CaChiltepin.pep	27756	1	Auxin
Solyc01g107820	SLYcer01g08176	tomato	TomatoCerasiforme	27756	*	Auxin
Solyc01g107820	Capana08g002328	tomato	CaZL1.pep	27756	1	Auxin
